tour,year,date,tournament,round,surface,player,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,same_tournament_matches,notes
ATP,2024,2024-01-15,Australian Open,R64,Hard,Arthur Fils,Tallon Griekspoor,13,12.039,10.631,11,4.890,5.269,MED,HIGH,116.756,0,SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R64,Hard,Ugo Humbert,Zhizhen Zhang,15,10.769,10.093,3,3.086,3.086,MED,HIGH,115.312,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Zhizhen Zhang,Ugo Humbert,14,9.709,8.987,4,2.804,2.921,MED,MED,114.361,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Hubert Hurkacz,Jakub Mensik,19,21.107,19.577,2,2.207,2.166,MED,HIGH,114.264,0,NO_OPP_DATA
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jakub Mensik,Hubert Hurkacz,19,11.323,11.199,10,3.350,3.294,LOW,LOW,110.009,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R64,Hard,Grigor Dimitrov,Thanasi Kokkinakis,8,12.129,11.242,1,4.216,4.441,MED,HIGH,112.974,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Thanasi Kokkinakis,Grigor Dimitrov,12,16.612,15.619,3,3.425,3.563,MED,MED,118.476,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Nuno Borges,Alejandro Davidovich Fokina,7,7.223,6.771,5,3.513,3.701,MED,MED,117.545,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alejandro Davidovich Fokina,Nuno Borges,5,6.599,5.612,4,2.944,2.896,MED,HIGH,119.072,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Felix Auger Aliassime,Hugo Grenier,4,15.572,13.429,8,5.446,6.432,MED,HIGH,114.757,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Hugo Grenier,Felix Auger Aliassime,6,10.483,10.092,6,4.237,4.018,MED,MED,118.105,0,SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R64,Hard,Daniil Medvedev,Emil Ruusuvuori,23,12.501,11.216,8,5.773,6.389,HIGH,HIGH,117.149,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Emil Ruusuvuori,Daniil Medvedev,1,7.182,7.740,4,3.365,3.278,MED,HIGH,117.825,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alexander Zverev,Lukas Klein,21,12.394,12.220,2,3.302,3.035,MED,HIGH,113.533,0,NO_OPP_DATA
ATP,2024,2024-01-15,Australian Open,R64,Hard,Lukas Klein,Alexander Zverev,13,9.168,7.859,5,4.005,4.442,LOW,LOW,116.521,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alex Michelsen,Jiri Lehecka,7,8.270,7.086,3,3.335,3.281,MED,MED,120.993,0,SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jiri Lehecka,Alex Michelsen,10,9.974,9.406,3,3.367,3.496,MED,HIGH,117.271,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Cameron Norrie,Giulio Zeppieri,16,7.548,7.552,4,3.109,3.317,MED,MED,115.831,0,NO_OPP_DATA
ATP,2024,2024-01-15,Australian Open,R64,Hard,Giulio Zeppieri,Cameron Norrie,29,9.710,9.929,8,3.685,3.953,LOW,LOW,116.199,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R64,Hard,Casper Ruud,Max Purcell,22,10.359,9.224,5,3.265,3.670,MED,MED,114.412,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Max Purcell,Casper Ruud,27,15.304,14.898,6,4.069,4.350,MED,MED,117.815,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Tommy Paul,Jack Draper,9,9.346,9.924,4,3.119,3.028,HIGH,HIGH,116.356,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jack Draper,Tommy Paul,4,13.650,13.988,2,3.887,3.612,MED,MED,116.437,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Miomir Kecmanovic,Jan Lennard Struff,10,7.838,6.886,8,2.846,3.018,MED,HIGH,119.463,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jan Lennard Struff,Miomir Kecmanovic,23,13.806,12.835,7,4.426,4.590,MED,MED,121.664,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Juncheng Shang,Sumit Nagal,8,5.296,4.511,3,3.221,3.038,MED,MED,116.182,0,NO_OPP_DATA
ATP,2024,2024-01-15,Australian Open,R64,Hard,Sumit Nagal,Juncheng Shang,7,9.831,10.029,1,3.635,3.993,LOW,LOW,117.368,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R64,Hard,Carlos Alcaraz,Lorenzo Sonego,12,6.871,6.324,4,3.357,3.395,MED,HIGH,114.761,0,
ATP,2024,2024-01-15,Australian Open,R64,Hard,Lorenzo Sonego,Carlos Alcaraz,10,9.115,9.138,2,2.789,2.861,MED,HIGH,115.899,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Novak Djokovic,Tomas Martin Etcheverry,10,11.619,10.632,0,3.734,4.181,MED,HIGH,109.313,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tomas Martin Etcheverry,Novak Djokovic,13,8.675,8.498,1,2.233,2.037,MED,MED,115.764,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Adrian Mannarino,Ben Shelton,9,9.440,8.076,9,2.796,2.866,MED,HIGH,114.725,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Ben Shelton,Adrian Mannarino,18,14.395,13.774,4,5.194,5.509,MED,HIGH,115.036,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Taylor Fritz,Fabian Marozsan,19,15.294,14.802,2,3.182,3.269,MED,HIGH,113.782,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Fabian Marozsan,Taylor Fritz,7,8.724,7.889,10,3.238,3.254,MED,MED,114.982,0,SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R32,Hard,Stefanos Tsitsipas,Luca Van Assche,12,12.747,11.998,0,2.727,3.072,HIGH,HIGH,112.103,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Luca Van Assche,Stefanos Tsitsipas,1,8.146,6.854,5,3.607,3.782,MED,MED,118.727,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Jannik Sinner,Sebastian Baez,6,10.301,9.518,0,2.880,2.692,HIGH,HIGH,114.684,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Sebastian Baez,Jannik Sinner,2,4.179,3.770,0,2.345,2.030,MED,MED,119.411,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Karen Khachanov,Tomas Machac,17,12.059,11.515,5,3.090,2.798,HIGH,HIGH,115.198,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tomas Machac,Karen Khachanov,17,8.385,7.811,5,2.898,2.644,MED,MED,116.207,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Alex De Minaur,Flavio Cobolli,4,6.212,5.961,0,3.733,4.058,MED,HIGH,115.826,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Flavio Cobolli,Alex De Minaur,4,7.815,7.355,2,3.501,4.203,LOW,LOW,114.000,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R32,Hard,Andrey Rublev,Sebastian Korda,13,12.520,11.442,3,2.669,2.638,HIGH,HIGH,113.676,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Sebastian Korda,Andrey Rublev,18,12.150,12.310,5,3.204,3.326,HIGH,HIGH,117.916,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Arthur Cazaux,Tallon Griekspoor,14,12.750,11.627,3,3.038,1.292,LOW,LOW,126.607,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tallon Griekspoor,Arthur Cazaux,4,13.607,12.861,4,4.461,4.677,MED,HIGH,116.300,0,NO_OPP_DATA
ATP,2024,2024-01-15,Australian Open,R32,Hard,Hubert Hurkacz,Ugo Humbert,17,20.515,19.577,3,2.207,2.166,MED,HIGH,114.264,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Ugo Humbert,Hubert Hurkacz,4,10.478,10.093,0,3.086,3.086,MED,HIGH,115.312,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Nuno Borges,Grigor Dimitrov,21,7.376,6.771,4,3.513,3.701,MED,MED,117.545,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Grigor Dimitrov,Nuno Borges,11,12.339,11.242,2,4.216,4.441,MED,HIGH,112.974,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Daniil Medvedev,Felix Auger Aliassime,8,12.700,11.216,4,5.773,6.389,HIGH,HIGH,117.149,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Felix Auger Aliassime,Daniil Medvedev,8,14.395,13.429,4,5.446,6.432,HIGH,HIGH,114.757,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Alexander Zverev,Alex Michelsen,11,13.368,12.220,1,3.302,3.035,MED,HIGH,113.533,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Alex Michelsen,Alexander Zverev,1,8.145,7.086,3,3.335,3.281,MED,MED,120.993,0,SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R32,Hard,Cameron Norrie,Casper Ruud,11,7.915,7.552,3,3.109,3.317,MED,MED,115.831,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Casper Ruud,Cameron Norrie,19,9.927,9.224,4,3.265,3.670,MED,MED,114.412,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Miomir Kecmanovic,Tommy Paul,10,6.943,6.886,0,2.846,3.018,MED,HIGH,119.463,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tommy Paul,Miomir Kecmanovic,16,9.738,9.924,2,3.119,3.028,HIGH,HIGH,116.356,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Carlos Alcaraz,Juncheng Shang,3,6.884,6.324,1,3.357,3.395,MED,HIGH,114.761,0,
ATP,2024,2024-01-15,Australian Open,R32,Hard,Juncheng Shang,Carlos Alcaraz,0,5.045,4.511,1,3.221,3.038,MED,MED,116.182,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Novak Djokovic,Adrian Mannarino,17,11.176,10.632,5,3.734,4.181,MED,HIGH,109.313,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Adrian Mannarino,Novak Djokovic,1,8.395,8.076,0,2.796,2.866,MED,HIGH,114.725,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Taylor Fritz,Stefanos Tsitsipas,13,16.406,14.802,2,3.182,3.269,MED,HIGH,113.782,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Stefanos Tsitsipas,Taylor Fritz,12,12.361,11.998,7,2.727,3.072,HIGH,HIGH,112.103,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Jannik Sinner,Karen Khachanov,8,10.200,9.518,3,2.880,2.692,HIGH,HIGH,114.684,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Karen Khachanov,Jannik Sinner,7,11.542,11.515,0,3.090,2.798,HIGH,HIGH,115.198,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Andrey Rublev,Alex De Minaur,6,11.541,11.442,6,2.669,2.638,HIGH,HIGH,113.676,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Alex De Minaur,Andrey Rublev,6,6.368,5.961,6,3.733,4.058,HIGH,HIGH,115.826,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Hubert Hurkacz,Arthur Cazaux,11,21.223,19.577,1,2.207,2.166,MED,HIGH,114.264,0,NO_OPP_DATA
ATP,2024,2024-01-15,Australian Open,R16,Hard,Arthur Cazaux,Hubert Hurkacz,18,12.098,11.627,2,3.038,1.292,LOW,LOW,126.607,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2024,2024-01-15,Australian Open,R16,Hard,Daniil Medvedev,Nuno Borges,13,13.938,11.216,11,5.773,6.389,HIGH,HIGH,117.149,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Nuno Borges,Daniil Medvedev,5,6.903,6.771,4,3.513,3.701,MED,MED,117.545,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Alexander Zverev,Cameron Norrie,15,12.756,12.220,6,3.302,3.035,MED,HIGH,113.533,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Cameron Norrie,Alexander Zverev,10,7.847,7.552,2,3.109,3.317,MED,MED,115.831,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Carlos Alcaraz,Miomir Kecmanovic,5,6.843,6.324,0,3.357,3.395,MED,HIGH,114.761,0,
ATP,2024,2024-01-15,Australian Open,R16,Hard,Miomir Kecmanovic,Carlos Alcaraz,3,6.780,6.886,1,2.846,3.018,MED,HIGH,119.463,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Novak Djokovic,Taylor Fritz,20,11.188,10.632,3,3.734,4.181,MED,HIGH,109.313,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Taylor Fritz,Novak Djokovic,16,14.638,14.802,2,3.182,3.269,MED,HIGH,113.782,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Jannik Sinner,Andrey Rublev,10,10.231,9.518,3,2.880,2.692,HIGH,HIGH,114.684,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Andrey Rublev,Jannik Sinner,10,11.720,11.442,2,2.669,2.638,HIGH,HIGH,113.676,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Daniil Medvedev,Hubert Hurkacz,11,13.108,11.216,10,5.773,6.389,HIGH,HIGH,117.149,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Hubert Hurkacz,Daniil Medvedev,16,18.942,19.577,5,2.207,2.166,MED,HIGH,114.264,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Alexander Zverev,Carlos Alcaraz,7,11.977,12.220,1,3.302,3.035,MED,HIGH,113.533,0,
ATP,2024,2024-01-15,Australian Open,QF,Hard,Carlos Alcaraz,Alexander Zverev,6,6.654,6.324,2,3.357,3.395,MED,HIGH,114.761,0,
ATP,2024,2024-01-15,Australian Open,SF,Hard,Jannik Sinner,Novak Djokovic,9,9.683,9.518,1,2.880,2.692,HIGH,HIGH,114.684,0,
ATP,2024,2024-01-15,Australian Open,SF,Hard,Novak Djokovic,Jannik Sinner,7,10.407,10.632,4,3.734,4.181,MED,HIGH,109.313,0,
ATP,2024,2024-01-15,Australian Open,SF,Hard,Daniil Medvedev,Alexander Zverev,14,12.804,11.216,6,5.773,6.389,HIGH,HIGH,117.149,0,
ATP,2024,2024-01-15,Australian Open,SF,Hard,Alexander Zverev,Daniil Medvedev,14,11.918,12.220,1,3.302,3.035,MED,HIGH,113.533,0,
ATP,2024,2024-01-15,Australian Open,F,Hard,Jannik Sinner,Daniil Medvedev,14,9.473,9.518,5,2.880,2.692,HIGH,HIGH,114.684,0,
ATP,2024,2024-01-15,Australian Open,F,Hard,Daniil Medvedev,Jannik Sinner,11,12.008,11.216,3,5.773,6.389,HIGH,HIGH,117.149,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Iga Swiatek,Sofia Kenin,5,2.292,1.942,0,2.015,1.897,HIGH,HIGH,65.148,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Sofia Kenin,Iga Swiatek,2,1.609,1.440,3,2.858,2.913,MED,MED,71.690,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Danielle Collins,Angelique Kerber,4,3.504,3.153,6,4.280,4.303,MED,HIGH,69.195,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Angelique Kerber,Danielle Collins,0,1.593,0.594,2,2.754,1.387,MED,MED,71.923,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Mccartney Kessler,Fiona Ferro,3,2.685,1.085,3,3.458,4.342,LOW,LOW,68.382,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Fiona Ferro,Mccartney Kessler,0,2.483,0.000,0,3.008,0.000,LOW,LOW,70.438,0,LOW_SAMPLE;NO_OPP_DATA
WTA,2024,2024-01-15,Australian Open,R128,Hard,Linda Noskova,Marie Bouzkova,3,3.106,2.960,3,3.789,4.193,MED,HIGH,71.311,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Marie Bouzkova,Linda Noskova,3,2.070,1.695,1,2.215,2.041,MED,HIGH,69.166,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Elina Svitolina,Taylah Preston,2,3.631,4.076,0,2.771,2.890,MED,MED,70.996,0,NO_OPP_DATA
WTA,2024,2024-01-15,Australian Open,R128,Hard,Taylah Preston,Elina Svitolina,2,2.384,0.000,5,3.782,5.063,LOW,LOW,72.323,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Viktoriya Tomova,Kayla Day,2,1.837,1.291,4,2.681,2.213,MED,MED,70.805,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Kayla Day,Viktoriya Tomova,2,3.424,3.137,2,3.004,2.642,MED,MED,72.818,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Katerina Siniakova,Jaqueline Cristian,4,2.445,2.503,8,4.696,5.368,MED,HIGH,69.352,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Jaqueline Cristian,Katerina Siniakova,2,2.413,2.386,3,3.444,3.711,MED,MED,71.309,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Viktorija Golubic,Veronika Kudermetova,1,1.046,0.666,0,2.663,2.856,MED,MED,68.553,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Veronika Kudermetova,Viktorija Golubic,6,5.256,4.481,2,2.306,2.284,MED,HIGH,67.786,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Jelena Ostapenko,Kimberly Birrell,5,3.469,3.332,5,4.044,4.559,MED,HIGH,69.586,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Kimberly Birrell,Jelena Ostapenko,4,1.939,1.566,7,4.528,5.268,MED,MED,68.122,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Ajla Tomljanovic,Petra Martic,7,2.893,2.917,10,3.843,4.084,MED,MED,69.724,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Petra Martic,Ajla Tomljanovic,11,4.998,5.185,7,3.241,3.612,MED,MED,66.407,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Clara Tauson,Greet Minnen,6,3.340,2.915,3,2.790,2.832,MED,MED,66.963,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Greet Minnen,Clara Tauson,5,2.847,2.520,3,2.940,2.836,MED,MED,71.124,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Victoria Azarenka,Camila Giorgi,8,3.261,3.283,7,4.150,4.377,HIGH,HIGH,70.201,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Camila Giorgi,Victoria Azarenka,5,3.036,3.060,7,5.192,5.639,MED,MED,68.937,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Emma Navarro,Xiyu Wang,3,1.749,1.397,5,2.600,2.507,MED,MED,70.059,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Xiyu Wang,Emma Navarro,5,3.771,3.816,7,4.035,4.286,MED,MED,68.664,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Elisabetta Cocciaretto,Lulu Sun,3,1.726,0.943,2,2.818,2.986,MED,MED,67.494,0,NO_OPP_DATA
WTA,2024,2024-01-15,Australian Open,R128,Hard,Lulu Sun,Elisabetta Cocciaretto,3,3.069,4.370,4,3.478,3.745,LOW,LOW,68.665,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Varvara Gracheva,Yanina Wickmayer,2,1.960,1.793,3,3.357,3.558,MED,HIGH,70.185,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Yanina Wickmayer,Varvara Gracheva,1,3.328,3.375,2,4.179,4.890,MED,MED,70.871,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Dayana Yastremska,Marketa Vondrousova,2,2.600,2.432,2,4.126,4.923,MED,MED,69.379,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Marketa Vondrousova,Dayana Yastremska,2,2.975,2.693,7,4.241,4.713,MED,HIGH,65.186,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Elena Rybakina,Karolina Pliskova,6,7.438,7.185,1,2.647,2.845,HIGH,HIGH,69.109,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Karolina Pliskova,Elena Rybakina,4,6.571,6.842,1,4.362,4.608,MED,MED,70.650,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Anna Blinkova,Cristina Bucsa,3,3.296,2.895,4,4.266,4.946,MED,MED,67.635,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Cristina Bucsa,Anna Blinkova,0,1.403,1.110,2,3.060,3.272,MED,MED,69.994,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Tatjana Maria,Camila Osorio,9,3.710,3.692,1,3.064,3.269,MED,MED,67.524,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Camila Osorio,Tatjana Maria,1,1.425,0.911,6,4.485,5.750,MED,MED,72.183,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Jasmine Paolini,Diana Shnaider,1,1.390,1.219,1,1.840,1.686,MED,MED,68.558,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Diana Shnaider,Jasmine Paolini,1,2.417,2.178,1,2.431,2.178,MED,MED,68.231,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Arantxa Rus,Anhelina Kalinina,4,2.764,2.678,4,3.049,3.273,MED,MED,66.883,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Anhelina Kalinina,Arantxa Rus,1,2.058,1.836,0,4.127,4.396,MED,HIGH,71.654,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Anna Kalinskaya,Katie Volynets,4,1.764,1.579,4,3.406,3.201,MED,MED,68.412,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Katie Volynets,Anna Kalinskaya,4,1.734,1.387,3,2.678,2.566,MED,MED,68.094,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Sloane Stephens,Olivia Gadecki,0,1.631,1.343,1,2.280,2.164,MED,MED,69.215,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Olivia Gadecki,Sloane Stephens,2,3.281,3.496,3,3.791,4.661,MED,MED,66.258,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Daria Kasatkina,Peyton Stearns,2,1.372,0.965,6,4.011,4.354,MED,HIGH,73.467,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Peyton Stearns,Daria Kasatkina,3,1.988,1.809,7,3.364,3.662,MED,MED,70.584,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Qinwen Zheng,Ashlyn Krueger,12,7.203,7.336,11,4.071,4.419,MED,HIGH,67.670,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Ashlyn Krueger,Qinwen Zheng,3,3.036,2.695,9,3.669,4.118,MED,MED,69.929,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Katie Boulter,Yue Yuan,7,3.151,3.031,9,4.484,5.220,MED,MED,73.416,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Yue Yuan,Katie Boulter,4,2.856,2.687,3,1.683,1.302,MED,MED,71.294,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Emma Raducanu,Shelby Rogers,4,3.012,2.423,3,3.144,3.160,MED,MED,67.097,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Shelby Rogers,Emma Raducanu,2,4.060,3.794,2,2.496,2.328,MED,MED,67.094,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Yafan Wang,Sorana Cirstea,3,2.991,3.014,2,3.403,4.019,LOW,LOW,66.810,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Sorana Cirstea,Yafan Wang,2,3.061,2.932,3,2.591,2.749,MED,HIGH,69.447,0,NO_OPP_DATA
WTA,2024,2024-01-15,Australian Open,R128,Hard,Oceane Dodin,Lin Zhu,4,3.511,3.004,8,4.797,3.917,MED,MED,74.479,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Lin Zhu,Oceane Dodin,4,1.907,1.729,4,2.756,2.964,MED,HIGH,71.708,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Martina Trevisan,Renata Zarazua,1,1.064,0.776,3,3.442,3.475,MED,HIGH,71.434,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Renata Zarazua,Martina Trevisan,1,2.172,1.113,1,3.201,3.339,LOW,LOW,70.110,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Clara Burel,Aleksandra Krunic,3,2.500,2.069,5,4.770,5.294,MED,MED,69.315,0,NO_OPP_DATA
WTA,2024,2024-01-15,Australian Open,R128,Hard,Aleksandra Krunic,Clara Burel,1,2.453,2.124,5,3.357,4.247,LOW,LOW,66.890,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Jessica Pegula,Rebecca Marino,4,3.057,2.665,3,2.658,2.665,HIGH,HIGH,68.868,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Rebecca Marino,Jessica Pegula,5,5.689,5.802,4,2.948,3.283,MED,MED,69.390,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Maria Sakkari,Nao Hibino,4,3.824,3.736,3,3.214,3.502,MED,HIGH,68.581,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Nao Hibino,Maria Sakkari,0,1.988,1.695,1,2.392,2.034,MED,MED,69.228,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Elina Avanesyan,Zhuoxuan Bai,0,1.688,0.816,3,3.511,3.498,MED,MED,70.896,0,NO_OPP_DATA;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Zhuoxuan Bai,Elina Avanesyan,0,2.269,1.413,0,3.010,2.423,LOW,LOW,73.287,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Marta Kostyuk,Claire Liu,1,3.781,3.500,7,5.013,5.792,MED,HIGH,70.513,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Claire Liu,Marta Kostyuk,0,2.553,2.182,0,2.645,2.846,MED,MED,71.002,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Elise Mertens,Mayar Sherif,1,4.390,4.012,3,5.186,5.653,MED,HIGH,67.226,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Mayar Sherif,Elise Mertens,2,2.697,2.792,2,1.934,1.587,MED,MED,69.365,0,
WTA,2024,2024-01-15,Australian Open,R128,Hard,Caroline Wozniacki,Magda Linette,0,2.494,2.013,0,3.100,3.020,MED,MED,69.704,0,SLAM_DEBUT
WTA,2024,2024-01-15,Australian Open,R128,Hard,Magda Linette,Caroline Wozniacki,2,2.917,2.800,1,1.890,1.702,MED,MED,68.048,0,
