tour,year,date,tournament,round,surface,player1,player2,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence
ATP,2025,2025-08-25,US Open,R128,Hard,Adrian Mannarino,Tallon Griekspoor,28,19.046,18.753,13,11.227,7.511,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Alejandro Davidovich Fokina,Alexander Shevchenko,7,12.019,12.818,4,10.775,7.677,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Alejandro Davidovich Fokina,Arthur Rinderknech,14,18.532,18.861,14,11.078,7.512,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Alejandro Tabilo,Alexander Zverev,17,22.630000000000003,25.151,5,10.333,6.895,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Aleksandar Kovacevic,Coleman Wong,32,26.142,27.482,10,10.713999999999999,6.116999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Aleksandar Vukic,Jenson Brooksby,29,17.222,18.679,16,10.588000000000001,7.042,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Alex De Minaur,Christopher Oconnell,17,15.562,17.184,2,10.395,7.168,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Alex De Minaur,Daniel Altmaier,15,15.669999999999998,18.812,8,10.704,7.2010000000000005,MED,MED
ATP,2025,2025-08-25,US Open,QF,Hard,Alex De Minaur,Felix Auger Aliassime,30,17.14,20.5,22,13.385,8.91,MED,HIGH
ATP,2025,2025-08-25,US Open,R16,Hard,Alex De Minaur,Leandro Riedi,12,13.629999999999999,21.404,12,12.414,10.733,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Alex De Minaur,Shintaro Mochizuki,11,11.294,12.105,12,12.052,8.687999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Alex Michelsen,Francisco Comesana,13,18.342,20.97,12,13.24,9.408999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R16,Hard,Alexander Bublik,Jannik Sinner,10,23.747999999999998,28.395,14,17.578,12.454,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Alexander Bublik,Marin Cilic,21,28.695,30.783,6,20.323999999999998,14.446000000000002,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Alexander Bublik,Tommy Paul,32,21.995,25.756999999999998,16,18.078,12.878,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Alexander Bublik,Tristan Schoolkate,21,27.469,30.099,11,21.478,16.087,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Alexander Zverev,Felix Auger Aliassime,22,23.182,27.325,13,12.009,7.552,MED,HIGH
ATP,2025,2025-08-25,US Open,R64,Hard,Alexander Zverev,Jacob Fearnley,13,19.915,22.488,16,13.946,10.475999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Alexandre Muller,Stefanos Tsitsipas,20,15.516,15.896,8,10.136,6.662,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Alexei Popyrin,Emil Ruusuvuori,23,19.426,23.939,12,11.776,8.421,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Alexei Popyrin,Jannik Sinner,12,21.880000000000003,25.586,8,10.587,7.024,MED,HIGH
ATP,2025,2025-08-25,US Open,R32,Hard,Andrey Rublev,Coleman Wong,40,23.937,27.037,12,8.911999999999999,5.382,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Andrey Rublev,Dino Prizmic,15,16.046,22.209,8,10.669,7.931,MED,MED
ATP,2025,2025-08-25,US Open,R16,Hard,Andrey Rublev,Felix Auger Aliassime,19,22.826,26.351,8,12.777000000000001,8.618,MED,HIGH
ATP,2025,2025-08-25,US Open,R64,Hard,Andrey Rublev,Tristan Boyer,28,17.228,18.249,11,9.748999999999999,6.442,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Arthur Rinderknech,Benjamin Bonzi,17,21.509,21.083,5,10.923,7.257999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R16,Hard,Arthur Rinderknech,Carlos Alcaraz,17,19.79,22.493000000000002,5,11.211,7.882999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Arthur Rinderknech,Roberto Carballes Baena,18,18.629,19.605,12,11.872,8.291,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Ben Shelton,Ignacio Buse,7,19.174,22.997,9,11.043,7.295999999999999,LOW,LOW
ATP,2025,2025-08-25,US Open,R64,Hard,Ben Shelton,Pablo Carreno Busta,8,17.89,17.89,4,10.931,6.23,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Benjamin Bonzi,Daniil Medvedev,28,16.709,18.971,14,14.044,9.875,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Benjamin Bonzi,Marcos Giron,19,14.065999999999999,14.841000000000001,10,8.453,5.045999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Billy Harris,Felix Auger Aliassime,10,21.408,23.243,7,12.471,7.198,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Borna Coric,Jiri Lehecka,20,18.634999999999998,18.651,13,11.456,8.905000000000001,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Botic Van De Zandschulp,Holger Rune,15,14.893,14.678999999999998,18,13.815,10.01,MED,HIGH
ATP,2025,2025-08-25,US Open,R128,Hard,Brandon Holt,Nuno Borges,15,15.396999999999998,16.661,4,9.895,5.781,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Brandon Nakashima,Jerome Kym,50,20.296,20.799,14,8.492,4.455,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Brandon Nakashima,Jesper De Jong,34,23.899,27.406,12,8.315999999999999,4.369,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Bu Yunchaokete,Valentin Royer,23,17.715,18.285,4,10.336,6.816,LOW,LOW
ATP,2025,2025-08-25,US Open,R64,Hard,Cameron Norrie,Francisco Comesana,24,19.39,21.081,18,12.17,8.542,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Cameron Norrie,Novak Djokovic,27,17.09,19.103,10,10.334,6.8740000000000006,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Cameron Norrie,Sebastian Korda,15,19.183999999999997,20.238,6,9.594000000000001,6.382,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Camilo Ugo Carabelli,Tomas Martin Etcheverry,14,14.992999999999999,16.622,8,10.86,7.551,MED,MED
ATP,2025,2025-08-25,US Open,F,Hard,Carlos Alcaraz,Jannik Sinner,12,15.367999999999999,20.5,4,9.195,6.0169999999999995,HIGH,HIGH
ATP,2025,2025-08-25,US Open,QF,Hard,Carlos Alcaraz,Jiri Lehecka,9,16.805999999999997,20.844,6,10.384,7.1129999999999995,MED,HIGH
ATP,2025,2025-08-25,US Open,R32,Hard,Carlos Alcaraz,Luciano Darderi,14,16.502000000000002,19.329,9,12.033000000000001,8.26,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Carlos Alcaraz,Mattia Bellucci,9,16.616,19.408,4,11.356,7.869999999999999,MED,MED
ATP,2025,2025-08-25,US Open,SF,Hard,Carlos Alcaraz,Novak Djokovic,11,15.830000000000002,20.015,7,10.518,7.21,HIGH,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Carlos Alcaraz,Reilly Opelka,18,28.009999999999998,32.534,15,12.682,8.961,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Casper Ruud,Raphael Collignon,30,15.759,15.690999999999999,20,16.68,15.758,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Casper Ruud,Sebastian Ofner,22,19.924,22.493000000000002,7,11.429,11.318,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Chun Hsin Tseng,Zizou Bergs,7,16.834,17.607,8,12.724,8.358,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Corentin Moutet,Jordan Thompson,14,13.254999999999999,15.712,7,8.831,5.7940000000000005,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Damir Dzumhur,Gabriel Diallo,17,12.705,13.19,9,11.982,8.094,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Daniel Altmaier,Hamad Medjedovic,52,23.825,25.684,14,10.722999999999999,7.164,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Daniel Altmaier,Stefanos Tsitsipas,32,20.880000000000003,22.252000000000002,20,10.293,6.676,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Daniel Elahi Galan,Raphael Collignon,14,16.799,17.832,11,17.238,19.463,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Darwin Blanch,Martin Damm,35,22.087,22.095,7,11.59,8.152000000000001,LOW,LOW
ATP,2025,2025-08-25,US Open,R64,Hard,David Goffin,Lorenzo Musetti,7,11.74,13.089,10,12.021999999999998,8.454,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,David Goffin,Quentin Halys,19,22.423000000000002,23.424,28,14.28,10.221,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Denis Shapovalov,Jannik Sinner,17,19.338,23.578,14,15.744,10.973,MED,HIGH
ATP,2025,2025-08-25,US Open,R128,Hard,Denis Shapovalov,Marton Fucsovics,9,16.406,19.008,13,17.423000000000002,13.257000000000001,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Denis Shapovalov,Valentin Royer,36,18.993,20.512999999999998,25,17.67,12.715,LOW,LOW
ATP,2025,2025-08-25,US Open,R64,Hard,Eliot Spizzirri,Luciano Darderi,23,15.364,13.653,8,12.128,7.562,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Eliot Spizzirri,Stefan Dostanic,18,12.552,9.559,7,11.649000000000001,8.393,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Elmer Moller,Tommy Paul,5,15.689,18.552,15,10.370000000000001,6.711,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Emilio Nava,Taylor Fritz,20,24.561,27.363,11,12.721,9.676,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Ethan Quinn,Jerome Kym,25,18.011000000000003,18.841,6,12.754000000000001,8.416,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Fabian Marozsan,Ugo Blanchet,18,15.032,15.786999999999999,13,13.984,15.33,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Federico Agustin Gomez,Jack Draper,29,22.257,28.207,11,12.051,8.763,LOW,LOW
ATP,2025,2025-08-25,US Open,SF,Hard,Felix Auger Aliassime,Jannik Sinner,20,20.869,25.467,9,11.562000000000001,7.027,MED,HIGH
ATP,2025,2025-08-25,US Open,R64,Hard,Felix Auger Aliassime,Roman Safiullin,18,21.283,24.339,14,14.097000000000001,9.073,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Flavio Cobolli,Francesco Passaro,22,15.517,16.951999999999998,27,11.857,7.211,LOW,LOW
ATP,2025,2025-08-25,US Open,R64,Hard,Flavio Cobolli,Jenson Brooksby,9,11.764,11.620000000000001,14,12.622,8.364,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Flavio Cobolli,Lorenzo Musetti,3,12.385000000000002,13.251000000000001,7,12.315,8.262,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Frances Tiafoe,Jan Lennard Struff,29,23.34,23.753,9,12.408999999999999,8.815999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Frances Tiafoe,Martin Damm,40,23.008000000000003,20.609,8,11.01,7.341,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Frances Tiafoe,Yoshihito Nishioka,24,14.402999999999999,14.5,2,9.965,7.195,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Francisco Cerundolo,Leandro Riedi,19,13.231,20.538999999999998,19,13.206,11.024999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Francisco Cerundolo,Matteo Arnaldi,14,13.038,14.91,11,13.464,9.57,MED,HIGH
ATP,2025,2025-08-25,US Open,R64,Hard,Gabriel Diallo,Jaume Munar,7,15.285,16.85,7,11.987,8.089,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Gael Monfils,Roman Safiullin,23,19.894,22.307,13,15.609000000000002,11.027000000000001,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Giovanni Mpetshi Perricard,Lorenzo Musetti,26,25.967,27.524,11,14.535,10.215,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Holger Rune,Jan Lennard Struff,41,20.769,21.266,10,13.05,9.181,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Hugo Dellien,Kamil Majchrzak,22,14.961,14.307000000000002,12,11.126999999999999,6.917,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Hugo Gaston,Shintaro Mochizuki,6,10.46,10.683,9,11.218,7.398,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Jack Draper,Zizou Bergs,0,19.89,22.851,0,12.760000000000002,8.583,MED,HIGH
ATP,2025,2025-08-25,US Open,R128,Hard,Jacob Fearnley,Roberto Bautista Agut,22,13.61,14.061,27,14.702,11.177999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Jaime Faria,Jaume Munar,7,14.971,19.326999999999998,12,12.135000000000002,9.158,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Jakub Mensik,Nicolas Jarry,29,29.701,32.674,8,12.239,8.921,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Jakub Mensik,Ugo Blanchet,42,23.585,25.475,22,15.997,17.338,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,James Duckworth,Tristan Boyer,7,15.762999999999998,14.219000000000001,11,10.235,6.707,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Jan Lennard Struff,Mackenzie Mcdonald,26,19.148,21.165,26,12.34,9.019,MED,MED
ATP,2025,2025-08-25,US Open,R16,Hard,Jan Lennard Struff,Novak Djokovic,18,21.981,23.884,6,12.465,8.969,MED,MED
ATP,2025,2025-08-25,US Open,QF,Hard,Jannik Sinner,Lorenzo Musetti,12,14.252,17.153,1,9.454,6.128,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Jannik Sinner,Vit Kopriva,11,15.397,13.889,9,14.673000000000002,13.95,MED,MED
ATP,2025,2025-08-25,US Open,R16,Hard,Jaume Munar,Lorenzo Musetti,9,9.763000000000002,10.876999999999999,9,11.189,7.52,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Jaume Munar,Zizou Bergs,4,13.918,15.552,9,12.795000000000002,8.732,MED,MED
ATP,2025,2025-08-25,US Open,R32,Hard,Jerome Kym,Taylor Fritz,36,21.777,22.094,6,9.946,5.79,LOW,LOW
ATP,2025,2025-08-25,US Open,R32,Hard,Jiri Lehecka,Raphael Collignon,14,18.076,18.283,16,16.864,15.782,LOW,LOW
ATP,2025,2025-08-25,US Open,R64,Hard,Jiri Lehecka,Tomas Martin Etcheverry,17,20.795,23.289,10,9.003,5.774,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Joao Fonseca,Miomir Kecmanovic,20,14.919,16.351,6,9.066,5.745,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Joao Fonseca,Tomas Machac,12,16.772,18.816000000000003,6,10.892,7.404,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Juncheng Shang,Mattia Bellucci,15,16.046,17.224,11,11.658,7.797,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Kamil Majchrzak,Karen Khachanov,36,17.737,19.276000000000003,17,9.145,5.2379999999999995,LOW,LOW
ATP,2025,2025-08-25,US Open,R32,Hard,Kamil Majchrzak,Leandro Riedi,1,17.041,24.83,1,11.329,8.952,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Karen Khachanov,Nishesh Basavareddy,22,16.274,16.468,11,10.857,7.239,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Leandro Riedi,Pedro Martinez,15,12.562999999999999,18.869,14,14.766,12.45,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Learner Tien,Novak Djokovic,8,14.635000000000002,16.225,11,13.27,9.414,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Lloyd Harris,Sebastian Baez,12,15.631,11.435,7,10.257,6.425,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Lloyd Harris,Taylor Fritz,27,27.02,23.503,9,10.274999999999999,6.49,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Lorenzo Sonego,Tristan Schoolkate,30,20.874000000000002,21.772,20,12.460999999999999,9.071,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Luca Nardi,Tomas Machac,11,12.94,13.655000000000001,10,15.518999999999998,12.083,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Luciano Darderi,Rinky Hijikata,14,15.512999999999998,16.551000000000002,11,13.349,9.036000000000001,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Marcos Giron,Mariano Navone,8,11.845,13.08,16,10.083,6.4479999999999995,MED,MED
ATP,2025,2025-08-25,US Open,QF,Hard,Novak Djokovic,Taylor Fritz,22,22.714,25.087,13,9.886,6.452,HIGH,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Novak Djokovic,Zachary Svajda,18,16.429000000000002,18.051000000000002,7,10.744,7.5760000000000005,MED,MED
ATP,2025,2025-08-25,US Open,R64,Hard,Nuno Borges,Tommy Paul,19,14.730999999999998,16.232,11,10.495000000000001,7.026999999999999,MED,MED
ATP,2025,2025-08-25,US Open,R128,Hard,Pablo Carreno Busta,Pablo Llamas Ruiz,16,12.992,14.242,9,10.181,6.542,LOW,LOW
ATP,2025,2025-08-25,US Open,R16,Hard,Taylor Fritz,Tomas Machac,18,21.348,23.368000000000002,5,11.233,7.8580000000000005,MED,HIGH
ATP,2025,2025-08-25,US Open,R32,Hard,Tomas Machac,Ugo Blanchet,10,15.899000000000001,16.977,8,15.498000000000001,17.127000000000002,LOW,LOW
ATP,2025,2025-08-25,US Open,R128,Hard,Zachary Svajda,Zsombor Piros,19,15.166,16.749000000000002,7,10.689,7.725,LOW,LOW
WTA,2025,2025-08-25,US Open,R128,Hard,Ajla Tomljanovic,Coco Gauff,6,7.02,6.574999999999999,17,14.297,15.719999999999999,HIGH,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Alexandra Eala,Clara Tauson,12,7.953,7.527,11,8.554,7.217,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Alexandra Eala,Cristina Bucsa,3,2.926,2.275,6,8.035,6.802,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Aliaksandra Sasnovich,Iva Jovic,11,4.204,2.968,11,8.006,6.996,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Alycia Parks,Mirra Andreeva,1,10.171,10.318999999999999,5,11.788,11.453,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Alyssa Ahn,Elise Mertens,5,7.7,7.9,0,9.510000000000002,8.232,LOW,LOW
WTA,2025,2025-08-25,US Open,F,Hard,Amanda Anisimova,Aryna Sabalenka,5,7.621,6.309,9,8.167,6.146000000000001,MED,MED
WTA,2025,2025-08-25,US Open,R16,Hard,Amanda Anisimova,Beatriz Haddad Maia,6,5.545999999999999,5.085,5,9.04,9.034,MED,MED
WTA,2025,2025-08-25,US Open,QF,Hard,Amanda Anisimova,Iga Swiatek,5,5.698,5.800000000000001,5,7.68,7.214,MED,MED
WTA,2025,2025-08-25,US Open,R32,Hard,Amanda Anisimova,Jaqueline Cristian,10,6.308999999999999,5.652,11,8.844999999999999,8.088000000000001,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Amanda Anisimova,Kimberly Birrell,6,5.378,4.851,8,9.741,8.855,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Amanda Anisimova,Maya Joint,8,4.586,4.018000000000001,6,8.649,7.745000000000001,MED,MED
WTA,2025,2025-08-25,US Open,SF,Hard,Amanda Anisimova,Naomi Osaka,22,9.486,8.751,7,7.867,6.738,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Anastasia Pavlyuchenkova,Dayana Yastremska,15,7.078,6.651,17,9.905,9.378,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Anastasia Pavlyuchenkova,Victoria Azarenka,8,7.078,6.323,8,9.605,9.808,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Anastasia Potapova,Lin Zhu,2,4.571,4.895,11,8.212,6.343,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Anastasia Potapova,Mirra Andreeva,0,5.977,6.513,7,8.59,7.604,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Anastasia Zakharova,Elina Avanesyan,5,2.7,2.2199999999999998,9,6.812,5.734,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Anastasia Zakharova,Laura Siegemund,1,2.699,2.094,8,7.6530000000000005,7.0120000000000005,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Anastasija Sevastova,Ekaterina Alexandrova,3,7.207,6.518,3,8.947,7.626,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Ann Li,Belinda Bencic,6,5.083,4.627000000000001,2,6.719,5.464,MED,MED
WTA,2025,2025-08-25,US Open,R16,Hard,Ann Li,Jessica Pegula,3,5.571999999999999,5.751,3,5.434,4.293,MED,HIGH
WTA,2025,2025-08-25,US Open,R32,Hard,Ann Li,Priscilla Hon,12,7.0120000000000005,7.824,10,5.96,4.6579999999999995,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Ann Li,Rebecca Sramkova,13,5.997,6.18,5,5.811,4.7940000000000005,MED,HIGH
WTA,2025,2025-08-25,US Open,R64,Hard,Anna Blinkova,Jessica Pegula,3,5.146000000000001,4.417,3,7.65,6.493,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Anna Blinkova,Yuliia Starodubtseva,2,3.829,2.966,2,7.682,6.399,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Anna Bondar,Elina Svitolina,4,9.065,8.931000000000001,10,7.691,7.449,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Anna Bondar,Maria Sakkari,3,8.829,8.328,2,7.825,7.593,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Anna Kalinskaya,Clervie Ngounoue,4,5.15,5.159,11,8.616,7.649000000000001,MED,MED
WTA,2025,2025-08-25,US Open,R32,Hard,Anna Kalinskaya,Iga Swiatek,6,5.008,5.181,16,7.528,7.594,MED,HIGH
WTA,2025,2025-08-25,US Open,R64,Hard,Anna Kalinskaya,Yulia Putintseva,3,3.756,3.977,14,6.926,6.672000000000001,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Antonia Ruzic,Taylor Townsend,9,7.54,7.526,5,6.821,6.099,MED,MED
WTA,2025,2025-08-25,US Open,R16,Hard,Aryna Sabalenka,Cristina Bucsa,4,6.001,4.897,7,7.274,5.349,MED,MED
WTA,2025,2025-08-25,US Open,SF,Hard,Aryna Sabalenka,Jessica Pegula,11,7.405,6.466,8,6.285,4.189,HIGH,HIGH
WTA,2025,2025-08-25,US Open,R32,Hard,Aryna Sabalenka,Leylah Fernandez,11,7.742,6.661,7,8.193999999999999,6.225,MED,HIGH
WTA,2025,2025-08-25,US Open,QF,Hard,Aryna Sabalenka,Marketa Vondrousova,0,8.927,9.765,0,9.122,7.975,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Aryna Sabalenka,Polina Kudermetova,9,7.420999999999999,6.548,14,8.758,7.0169999999999995,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Aryna Sabalenka,Rebeka Masarova,5,9.216000000000001,8.641,7,7.799,5.832,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Ashlyn Krueger,Jaqueline Cristian,11,7.34,6.99,8,9.701,9.365,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Ashlyn Krueger,Sofia Kenin,14,6.155,5.888,15,9.075,8.561,MED,HIGH
WTA,2025,2025-08-25,US Open,R32,Hard,Barbora Krejcikova,Emma Navarro,5,5.073,4.622,18,8.067,7.797000000000001,MED,MED
WTA,2025,2025-08-25,US Open,QF,Hard,Barbora Krejcikova,Jessica Pegula,4,6.704000000000001,6.145,11,8.01,7.52,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Barbora Krejcikova,Moyuka Uchijima,8,6.5760000000000005,5.385,6,10.911,10.756,MED,MED
WTA,2025,2025-08-25,US Open,R16,Hard,Barbora Krejcikova,Taylor Townsend,5,9.826,9.54,9,8.62,8.565999999999999,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Barbora Krejcikova,Victoria Mboko,6,8.514,8.216000000000001,14,11.613,11.965,MED,MED
WTA,2025,2025-08-25,US Open,R32,Hard,Beatriz Haddad Maia,Maria Sakkari,1,6.101,5.65,8,8.361,8.798,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Beatriz Haddad Maia,Sonay Kartal,4,4.181,3.9,8,7.016,6.53,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Beatriz Haddad Maia,Viktorija Golubic,3,3.247,2.778,0,7.443,7.5360000000000005,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Belinda Bencic,Shuai Zhang,7,4.324,3.482,7,7.173,5.74,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Camila Osorio,Lulu Sun,9,6.921,6.575,9,9.215,8.428,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Caroline Dolehide,Xin Yu Wang,4,5.311,4.9350000000000005,11,7.17,6.002000000000001,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Caroline Garcia,Kamilla Rakhimova,12,8.318,5.896,16,7.368,6.537,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Caty Mcnally,Emma Navarro,2,3.567,3.517,9,7.077999999999999,6.394,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Caty Mcnally,Jil Teichmann,4,5.181,5.304,4,8.233,7.327999999999999,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Claire Liu,Cristina Bucsa,5,4.484,7.202,8,7.426,8.067,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Coco Gauff,Donna Vekic,2,8.131,7.638,18,12.276,12.626000000000001,MED,MED
WTA,2025,2025-08-25,US Open,R32,Hard,Coco Gauff,Magdalena Frech,1,6.789,6.56,5,9.459,9.802,MED,HIGH
WTA,2025,2025-08-25,US Open,R16,Hard,Coco Gauff,Naomi Osaka,6,10.337,10.129,5,10.106,10.153,MED,MED
WTA,2025,2025-08-25,US Open,R32,Hard,Cristina Bucsa,Elise Mertens,6,6.154,6.271,4,9.235,7.965,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Dalma Galfi,Linda Noskova,9,10.152999999999999,9.734,1,8.596,8.963000000000001,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Danielle Collins,Jaqueline Cristian,6,7.314,6.879,8,9.591999999999999,9.686,MED,MED
WTA,2025,2025-08-25,US Open,R128,Hard,Daria Kasatkina,Elena Gabriela Ruse,5,4.647,5.295,14,10.428,10.468,MED,MED
WTA,2025,2025-08-25,US Open,R64,Hard,Daria Kasatkina,Kamilla Rakhimova,3,3.701,3.88,12,9.329,8.583,MED,MED
WTA,2025,2025-08-25,US Open,R32,Hard,Daria Kasatkina,Naomi Osaka,12,7.966,8.100999999999999,18,8.443000000000001,7.501,MED,MED
