tour,year,date,tournament,round,surface,player_id,player,opponent_id,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,candidate_expected_service_points,candidate_projected_aces,candidate_projected_dfs,player_service_point_win,opponent_service_point_win,same_tournament_matches,ace_rate_pre_opponent,opponent_return_ratio,opponent_return_factor,prior_ace_rate,prior_df_rate,ace_environment_factor,df_environment_factor,same_tournament_ace_rate,same_tournament_df_rate,same_tournament_ace_weight,same_tournament_df_weight,l12m_svpt,l12m_ace_rate,l12m_df_rate,l24m_svpt,l24m_ace_rate,l24m_df_rate,career_4y_svpt,career_4y_ace_rate,career_4y_df_rate,notes,actual_service_points
ATP,2022,2022-01-17,Australian Open,R128,Hard,110748,Nikola Milojevic,111456,Mackenzie Mcdonald,1,11.765,11.095,4,3.983,3.983,LOW,LOW,122.237,135.035,12.997,4.400,0.628706,0.626190,0,0.09076300,1.10273496,1.06043166,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,122
ATP,2022,2022-01-17,Australian Open,R128,Hard,106234,Aslan Karatsev,144719,Jaume Munar,7,10.499,9.461,8,4.400,4.731,LOW,LOW,125.362,134.663,11.278,4.727,0.629126,0.621716,0,0.08176200,1.04078659,1.02427604,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,318,0.07547200,0.03773600,318,0.07547200,0.03773600,318,0.07547200,0.03773600,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,192
ATP,2022,2022-01-17,Australian Open,R128,Hard,144719,Jaume Munar,106234,Aslan Karatsev,6,10.275,9.369,4,4.799,5.465,LOW,LOW,127.256,135.353,10.929,5.104,0.621716,0.629126,0,0.08056893,1.00365457,1.00219114,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,326,0.07362000,0.04294500,326,0.07362000,0.04294500,326,0.07362000,0.04294500,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,180
ATP,2022,2022-01-17,Australian Open,R128,Hard,111575,Karen Khachanov,106045,Denis Kudla,17,14.460,16.318,2,3.019,2.251,LOW,LOW,123.795,135.181,15.790,3.297,0.631005,0.631183,0,0.11804115,0.98258465,0.98951410,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,440,0.13181800,0.01818200,440,0.13181800,0.01818200,440,0.13181800,0.01818200,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,106
ATP,2022,2022-01-17,Australian Open,R128,Hard,106045,Denis Kudla,111575,Karen Khachanov,5,12.317,12.158,2,3.853,3.316,LOW,LOW,123.786,135.165,13.450,4.207,0.631183,0.631005,0,0.09325988,1.11408419,1.06696656,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,112,0.09821400,0.02678600,112,0.09821400,0.02678600,112,0.09821400,0.02678600,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,108
ATP,2022,2022-01-17,Australian Open,R128,Hard,126127,Benjamin Bonzi,105376,Peter Gojowczyk,21,8.515,4.827,0,3.156,1.810,LOW,LOW,121.884,132.002,9.222,3.418,0.630129,0.603948,0,0.06640285,1.08835262,1.05211152,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,202,0.03960400,0.01485100,202,0.03960400,0.01485100,202,0.03960400,0.01485100,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,70
ATP,2022,2022-01-17,Australian Open,R128,Hard,105376,Peter Gojowczyk,126127,Benjamin Bonzi,11,9.521,0.000,4,4.494,8.020,LOW,LOW,122.977,134.272,10.396,4.907,0.603948,0.630129,0,0.07519718,1.04982758,1.02960534,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,46,0.00000000,0.06521700,46,0.00000000,0.06521700,46,0.00000000,0.06521700,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,101
ATP,2022,2022-01-17,Australian Open,R128,Hard,105870,Yannick Hanfmann,106423,Thanasi Kokkinakis,4,11.988,11.095,2,3.983,3.983,LOW,LOW,122.237,134.894,13.229,4.396,0.635128,0.658844,0,0.09076300,1.13774476,1.08050531,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;TOURNAMENT_DEBUT,84
ATP,2022,2022-01-17,Australian Open,R128,Hard,106423,Thanasi Kokkinakis,105870,Yannick Hanfmann,6,16.014,17.677,3,2.554,1.964,MED,MED,117.353,132.414,18.070,2.882,0.658844,0.635128,0,0.13646380,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,717,0.15062800,0.01673600,717,0.15062800,0.01673600,717,0.15062800,0.01673600,NO_OPP_DATA;TOURNAMENT_DEBUT,79
ATP,2022,2022-01-17,Australian Open,R128,Hard,104745,Rafael Nadal,106218,Marcos Giron,7,10.328,9.369,2,4.037,4.372,LOW,LOW,118.053,129.230,11.305,4.419,0.640496,0.602074,0,0.08552442,1.03843844,1.02288887,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,189,0.07936500,0.03703700,189,0.07936500,0.03703700,189,0.07936500,0.03703700,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,72
ATP,2022,2022-01-17,Australian Open,R128,Hard,106218,Marcos Giron,104745,Rafael Nadal,2,9.311,8.764,2,3.611,3.287,LOW,LOW,113.936,132.611,10.837,4.203,0.602074,0.640496,0,0.08635079,0.91222003,0.94636738,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,104,0.07692300,0.02884600,104,0.07692300,0.02884600,104,0.07692300,0.02884600,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,74
ATP,2022,2022-01-17,Australian Open,R128,Hard,144684,Alex Molcan,126128,Roman Safiullin,4,7.854,4.141,4,3.717,3.549,LOW,LOW,117.120,135.066,9.057,4.286,0.624759,0.622567,0,0.06465543,1.06273936,1.03718460,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,198,0.03535400,0.03030300,198,0.03535400,0.03030300,198,0.03535400,0.03030300,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,149
ATP,2022,2022-01-17,Australian Open,R128,Hard,126128,Roman Safiullin,144684,Alex Molcan,12,9.892,8.291,0,4.987,5.768,LOW,LOW,127.607,135.267,10.486,5.286,0.622567,0.624759,0,0.07491839,1.05854521,1.03472668,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,354,0.06497200,0.04519800,354,0.06497200,0.04519800,354,0.06497200,0.04519800,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,155
ATP,2022,2022-01-17,Australian Open,R128,Hard,104665,Pablo Andujar,106000,Damir Dzumhur,0,11.095,11.095,0,3.983,3.983,LOW,LOW,122.237,135.184,12.270,4.405,0.620893,0.620893,0,0.09076300,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,73
ATP,2022,2022-01-17,Australian Open,R128,Hard,106000,Damir Dzumhur,104665,Pablo Andujar,1,11.095,11.095,2,3.983,3.983,LOW,LOW,122.237,135.184,12.270,4.405,0.620893,0.620893,0,0.09076300,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,80
ATP,2022,2022-01-17,Australian Open,R128,Hard,111794,Kamil Majchrzak,104312,Andreas Seppi,9,8.559,5.264,4,4.042,4.512,LOW,LOW,117.308,127.364,9.293,4.389,0.636740,0.591203,0,0.07183498,1.02636049,1.01573392,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,156,0.04487200,0.03846200,156,0.04487200,0.03846200,156,0.04487200,0.03846200,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,78
ATP,2022,2022-01-17,Australian Open,R128,Hard,104312,Andreas Seppi,111794,Kamil Majchrzak,4,9.784,8.153,4,3.428,1.165,LOW,LOW,128.112,131.122,10.014,3.508,0.591203,0.636740,0,0.08178115,0.89223418,0.93387191,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,110,0.06363600,0.00909100,110,0.06363600,0.00909100,110,0.06363600,0.00909100,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,81
ATP,2022,2022-01-17,Australian Open,R128,Hard,200282,Alex De Minaur,207518,Lorenzo Musetti,4,8.408,4.707,0,2.666,0.588,LOW,LOW,121.207,135.129,9.373,2.972,0.633137,0.632329,0,0.06578259,1.09245873,1.05449136,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,206,0.03883500,0.00485400,206,0.03883500,0.00485400,206,0.03883500,0.00485400,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,92
ATP,2022,2022-01-17,Australian Open,R128,Hard,207518,Lorenzo Musetti,200282,Alex De Minaur,2,9.166,3.944,2,3.657,2.629,LOW,LOW,120.943,135.208,10.247,4.089,0.632329,0.633137,0,0.07373630,1.04671626,1.02777342,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,92,0.03260900,0.02173900,92,0.03260900,0.02173900,92,0.03260900,0.02173900,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,113
ATP,2022,2022-01-17,Australian Open,R128,Hard,104918,Andy Murray,105932,Nikoloz Basilashvili,13,11.956,11.790,1,3.931,3.930,LOW,LOW,120.705,129.629,12.840,4.222,0.646663,0.609990,0,0.09531932,1.06609453,1.03914805,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,430,0.09767400,0.03255800,430,0.09767400,0.03255800,430,0.09767400,0.03255800,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,144
ATP,2022,2022-01-17,Australian Open,R128,Hard,105932,Nikoloz Basilashvili,104918,Andy Murray,13,9.876,6.368,7,5.268,7.076,LOW,LOW,130.900,133.018,10.035,5.354,0.609990,0.646663,0,0.07163072,1.09030227,1.05324195,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,185,0.04864900,0.05405400,185,0.04864900,0.05405400,185,0.04864900,0.05405400,LOW_SAMPLE;TOURNAMENT_DEBUT,158
ATP,2022,2022-01-17,Australian Open,R128,Hard,106121,Taro Daniel,144642,Tomas Barrios Vera,8,10.103,9.097,1,3.380,2.426,LOW,LOW,121.295,135.235,11.265,3.768,0.629157,0.630497,0,0.08329632,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,200,0.07500000,0.02000000,200,0.07500000,0.02000000,200,0.07500000,0.02000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,70
ATP,2022,2022-01-17,Australian Open,R128,Hard,144642,Tomas Barrios Vera,106121,Taro Daniel,5,11.574,11.095,1,3.983,3.983,LOW,LOW,122.237,135.105,12.793,4.403,0.630497,0.629157,0,0.09076300,1.07307502,1.04322516,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,92
ATP,2022,2022-01-17,Australian Open,R128,Hard,105449,Steve Johnson,111442,Jordan Thompson,15,12.789,13.252,5,5.630,7.630,LOW,LOW,118.461,135.351,14.612,6.433,0.632680,0.637528,0,0.10279805,1.08508184,1.05021326,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,295,0.11186400,0.06440700,295,0.11186400,0.06440700,295,0.11186400,0.06440700,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,158
ATP,2022,2022-01-17,Australian Open,R128,Hard,111442,Jordan Thompson,105449,Steve Johnson,19,9.924,8.085,3,3.223,2.425,LOW,LOW,120.865,134.870,11.074,3.596,0.637528,0.632680,0,0.07706821,1.11134992,1.06539461,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,299,0.06689000,0.02006700,299,0.06689000,0.02006700,299,0.06689000,0.02006700,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,159
ATP,2022,2022-01-17,Australian Open,R128,Hard,206173,Jannik Sinner,105311,Joao Sousa,3,11.898,12.781,2,3.705,3.195,LOW,LOW,122.693,133.470,12.943,4.030,0.634084,0.616667,0,0.09697601,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,192,0.10416700,0.02604200,192,0.10416700,0.02604200,192,0.10416700,0.02604200,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,88
ATP,2022,2022-01-17,Australian Open,R128,Hard,105311,Joao Sousa,206173,Jannik Sinner,1,11.244,11.095,3,3.983,3.983,LOW,LOW,122.237,135.083,12.426,4.402,0.616667,0.634084,0,0.09076300,1.02254567,1.01346704,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,92
ATP,2022,2022-01-17,Australian Open,R128,Hard,105138,Roberto Bautista Agut,105882,Stefano Travaglia,3,5.925,2.173,1,2.854,1.811,LOW,LOW,119.174,128.070,6.368,3.067,0.654343,0.611556,0,0.04747546,1.08006519,1.04729730,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,329,0.01823700,0.01519800,329,0.01823700,0.01519800,329,0.01823700,0.01519800,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,119
ATP,2022,2022-01-17,Australian Open,R128,Hard,105882,Stefano Travaglia,105138,Roberto Bautista Agut,6,9.454,4.677,6,4.765,6.548,LOW,LOW,124.403,132.105,10.040,5.060,0.611556,0.654343,0,0.07085581,1.12381606,1.07254900,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,133,0.03759400,0.05263200,133,0.03759400,0.05263200,133,0.03759400,0.05263200,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,132
ATP,2022,2022-01-17,Australian Open,R128,Hard,104259,Philipp Kohlschreiber,106065,Marco Cecchinato,10,11.095,11.095,3,3.983,3.983,LOW,LOW,122.237,135.184,12.270,4.405,0.620893,0.620893,0,0.09076300,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,93
ATP,2022,2022-01-17,Australian Open,R128,Hard,106065,Marco Cecchinato,104259,Philipp Kohlschreiber,7,11.095,11.095,2,3.983,3.983,LOW,LOW,122.237,135.184,12.270,4.405,0.620893,0.620893,0,0.09076300,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,106
ATP,2022,2022-01-17,Australian Open,R128,Hard,126207,Frances Tiafoe,105477,Marco Trungelliti,7,10.200,8.323,3,3.874,3.329,LOW,LOW,126.517,134.649,10.855,4.123,0.608317,0.631018,0,0.08061917,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,152,0.06578900,0.02631600,152,0.06578900,0.02631600,152,0.06578900,0.02631600,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,145
ATP,2022,2022-01-17,Australian Open,R128,Hard,105477,Marco Trungelliti,126207,Frances Tiafoe,14,11.591,11.095,4,3.983,3.983,LOW,LOW,122.237,132.636,12.577,4.322,0.631018,0.608317,0,0.09076300,1.07563061,1.04471515,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,130
ATP,2022,2022-01-17,Australian Open,R128,Hard,126203,Taylor Fritz,109739,Maximilian Marterer,16,13.376,16.064,0,2.856,1.506,LOW,LOW,116.462,135.187,15.527,3.315,0.634973,0.635118,0,0.11485468,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,232,0.13793100,0.01293100,232,0.13793100,0.01293100,232,0.13793100,0.01293100,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,75
ATP,2022,2022-01-17,Australian Open,R128,Hard,109739,Maximilian Marterer,126203,Taylor Fritz,4,11.541,11.095,2,3.983,3.983,LOW,LOW,122.237,135.171,12.762,4.405,0.635118,0.634973,0,0.09076300,1.06796204,1.04023986,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,100
ATP,2022,2022-01-17,Australian Open,R128,Hard,105777,Grigor Dimitrov,208103,Jiri Lehecka,8,11.387,11.936,4,4.579,5.509,LOW,LOW,118.442,133.033,12.790,5.143,0.637838,0.617708,0,0.09614196,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,258,0.10077500,0.04651200,258,0.10077500,0.04651200,258,0.10077500,0.04651200,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,122
ATP,2022,2022-01-17,Australian Open,R128,Hard,208103,Jiri Lehecka,105777,Grigor Dimitrov,10,10.826,11.095,4,3.983,3.983,LOW,LOW,122.237,134.922,11.950,4.397,0.617708,0.637838,0,0.09076300,0.96003532,0.97582587,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,128
ATP,2022,2022-01-17,Australian Open,R128,Hard,105332,Benoit Paire,106329,Thiago Monteiro,30,12.367,10.892,13,6.708,10.892,LOW,LOW,137.703,131.563,11.815,6.409,0.600122,0.644267,0,0.08559029,1.08346569,1.04927445,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,177,0.07909600,0.07909600,177,0.07909600,0.07909600,177,0.07909600,0.07909600,LOW_SAMPLE;TOURNAMENT_DEBUT,156
ATP,2022,2022-01-17,Australian Open,R128,Hard,106329,Thiago Monteiro,105332,Benoit Paire,13,11.437,10.805,3,2.736,1.637,LOW,LOW,121.476,127.692,12.023,2.876,0.644267,0.600122,0,0.08962853,1.08553198,1.05047464,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,371,0.08894900,0.01347700,371,0.08894900,0.01347700,371,0.08894900,0.01347700,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,158
ATP,2022,2022-01-17,Australian Open,R128,Hard,202104,Sebastian Baez,105077,Albert Ramos,3,8.948,6.046,2,3.277,1.814,LOW,LOW,129.380,135.022,9.338,3.420,0.612180,0.630234,0,0.06916099,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,214,0.04672900,0.01401900,214,0.04672900,0.01401900,214,0.04672900,0.01401900,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,141
ATP,2022,2022-01-17,Australian Open,R128,Hard,105077,Albert Ramos,202104,Sebastian Baez,1,11.004,11.095,4,3.983,3.983,LOW,LOW,122.237,133.396,12.008,4.347,0.630234,0.612180,0,0.09076300,0.98637837,0.99180461,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,156
ATP,2022,2022-01-17,Australian Open,R128,Hard,126774,Stefanos Tsitsipas,144707,Mikael Ymer,6,13.249,14.380,3,4.406,4.793,LOW,LOW,130.375,134.277,13.646,4.538,0.615147,0.642449,0,0.09817800,1.05915989,1.03508714,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,136,0.11029400,0.03676500,136,0.11029400,0.03676500,136,0.11029400,0.03676500,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,87
ATP,2022,2022-01-17,Australian Open,R128,Hard,144707,Mikael Ymer,126774,Stefanos Tsitsipas,2,8.912,6.193,4,3.850,3.613,LOW,LOW,123.346,131.716,9.517,4.111,0.642449,0.615147,0,0.06974839,1.06051101,1.03587919,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,239,0.05020900,0.02928900,239,0.05020900,0.02928900,239,0.05020900,0.02928900,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,91
ATP,2022,2022-01-17,Australian Open,R128,Hard,126094,Andrey Rublev,126149,Gianluca Mager,13,12.675,11.095,3,3.983,3.983,LOW,LOW,122.237,133.116,13.803,4.338,0.647505,0.628014,0,0.09076300,1.24848249,1.14242967,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,64
ATP,2022,2022-01-17,Australian Open,R128,Hard,126149,Gianluca Mager,126094,Andrey Rublev,10,11.538,12.039,5,4.376,4.891,LOW,LOW,119.260,135.059,13.067,4.956,0.628014,0.647505,0,0.09674942,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,317,0.10094600,0.04100900,317,0.10094600,0.04100900,317,0.10094600,0.04100900,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,81
ATP,2022,2022-01-17,Australian Open,R128,Hard,105575,Ricardas Berankis,106148,Roberto Carballes Baena,3,8.965,3.707,3,3.886,3.707,LOW,LOW,121.405,134.735,9.949,4.312,0.629005,0.622444,0,0.06842579,1.13540477,1.07917140,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,131,0.03053400,0.03053400,131,0.03053400,0.03053400,131,0.03053400,0.03053400,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,131
ATP,2022,2022-01-17,Australian Open,R128,Hard,106148,Roberto Carballes Baena,105575,Ricardas Berankis,10,8.444,2.636,5,3.393,1.757,LOW,LOW,125.656,135.346,9.095,3.655,0.622444,0.629005,0,0.06343960,1.10067340,1.05924173,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,143,0.02097900,0.01398600,143,0.02097900,0.01398600,143,0.02097900,0.01398600,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,147
ATP,2022,2022-01-17,Australian Open,R128,Hard,105613,Norbert Gombos,207608,Timofey Skatov,5,11.095,11.095,5,3.983,3.983,LOW,LOW,122.237,135.184,12.270,4.405,0.620893,0.620893,0,0.09076300,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,99
ATP,2022,2022-01-17,Australian Open,R128,Hard,207608,Timofey Skatov,105613,Norbert Gombos,0,11.095,11.095,3,3.983,3.983,LOW,LOW,122.237,135.184,12.270,4.405,0.620893,0.620893,0,0.09076300,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,124
ATP,2022,2022-01-17,Australian Open,R128,Hard,105227,Marin Cilic,105877,Emilio Gomez,17,15.199,17.669,3,3.598,3.420,LOW,LOW,117.130,133.889,17.374,4.112,0.645513,0.631309,0,0.12976444,1.00000000,1.00000000,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,411,0.15085200,0.02919700,411,0.15085200,0.02919700,411,0.15085200,0.02919700,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,69
ATP,2022,2022-01-17,Australian Open,R128,Hard,105877,Emilio Gomez,105227,Marin Cilic,2,11.858,11.095,5,3.983,3.983,LOW,LOW,122.237,135.316,13.126,4.409,0.631309,0.645513,0,0.09076300,1.11725508,1.06878759,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;TOURNAMENT_DEBUT,70
ATP,2022,2022-01-17,Australian Open,R128,Hard,105554,Daniel Evans,105676,David Goffin,10,7.589,6.031,2,3.317,2.857,LOW,LOW,117.451,130.341,8.422,3.681,0.645476,0.611832,0,0.06613974,0.96188217,0.97695177,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,370,0.05135100,0.02432400,370,0.05135100,0.02432400,370,0.05135100,0.02432400,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,67
ATP,2022,2022-01-17,Australian Open,R128,Hard,105676,David Goffin,105554,Daniel Evans,1,10.307,8.874,2,5.685,8.283,LOW,LOW,124.241,133.468,11.073,6.107,0.611832,0.645476,0,0.08136936,1.03279066,1.01954731,0.09076300,0.03258600,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,210,0.07142900,0.06666700,210,0.07142900,0.06666700,210,0.07142900,0.06666700,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,76
