date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence
2024-06-07,French Open,Clay,Semifinals,Grand Slam,Alexander Zverev,Casper Ruud,24008,33648,0.535308,0.541637,1.8681,1.81,2.08,Alexander Zverev,-3.109,winner,skip,False,0.534704,Alexander Zverev,0.535308,0.532402,0.441665,0.62925,high
2024-06-09,French Open,Clay,The Final,Grand Slam,Carlos Alcaraz,Alexander Zverev,68074,24008,0.434494,0.422876,2.3015,1.36,3.32,Carlos Alcaraz,87.748,loser,loss,False,0.709402,Alexander Zverev,0.565506,0.35855,0.44967,0.559074,medium
2024-06-10,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Luca Nardi,David Goffin,71221,11226,0.493585,0.498556,2.026,2.82,1.47,Luca Nardi,39.191,winner,win,False,0.342657,David Goffin,0.506415,0.619396,0.43848,0.587626,medium
2024-06-10,Stuttgart Open,Grass,1st Round,ATP250,Jack Draper,Sebastian Ofner,63017,27547,0.549296,0.556699,1.8205,1.26,4.08,Jack Draper,83.887,loser,loss,False,0.764045,Jack Draper,0.549296,0.481936,0.559865,0.557975,low
2024-06-10,Stuttgart Open,Grass,1st Round,ATP250,Yannick Hanfmann,Henri Squire,14856,48013,0.581402,0.596327,1.72,1.71,2.21,Yannick Hanfmann,-0.58,winner,skip,False,0.563776,Yannick Hanfmann,0.581402,0.523917,0.643153,0.670369,medium
2024-06-10,Stuttgart Open,Grass,1st Round,ATP250,Dominik Koepfer,Zhuo Zhang,34298,26496,0.660167,0.690926,1.5148,1.79,2.08,Dominik Koepfer,18.17,winner,win,False,0.537468,Dominik Koepfer,0.660167,0.502999,0.775972,0.411572,low
2024-06-10,Stuttgart Open,Grass,1st Round,ATP250,Hamad Medjedovic,Fabian Marozsan,79060,52140,0.417631,0.402459,2.3945,1.65,2.31,Hamad Medjedovic,34.527,loser,loss,False,0.583333,Fabian Marozsan,0.582369,0.333833,0.471379,0.22939,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Roberto Bautista Agut,Marc-Andrea Huesler,1837,35297,0.565734,0.576607,1.7676,1.72,2.18,Roberto Bautista Agut,-2.694,winner,skip,False,0.558974,Roberto Bautista Agut,0.565734,0.506655,0.566042,0.719289,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Zizou Bergs,Tim Van Rijthoven,37741,29959,0.670152,0.70268,1.4922,1.43,2.94,Zizou Bergs,-3.025,loser,skip,False,0.672769,Zizou Bergs,0.670152,0.501991,0.67028,,low
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Gijs Brouwer,Jakub Mensik,32703,86691,0.429436,0.417305,2.3286,1.68,2.25,Gijs Brouwer,28.377,loser,loss,False,0.572519,Jakub Mensik,0.570564,0.562837,0.532787,0.228601,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Arthur Fils,Arthur Cazaux,83135,70873,0.599167,0.618573,1.669,1.72,2.19,Arthur Fils,3.057,winner,skip,False,0.560102,Arthur Fils,0.599167,0.449883,0.574284,0.660567,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Tallon Griekspoor,Miomir Kecmanovic,33860,34337,0.660652,0.694248,1.5137,1.35,3.37,Tallon Griekspoor,14.36,loser,loss,False,0.713983,Tallon Griekspoor,0.660652,0.533791,0.685298,0.701762,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Sebastian Korda,Tristan Schoolkate,42451,67986,0.656551,0.68928,1.5231,1.26,4.14,Sebastian Korda,42.188,loser,loss,False,0.766667,Sebastian Korda,0.656551,0.471898,0.628155,0.894523,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Adrian Mannarino,Stefano Napolitano,7806,20465,0.62112,0.645858,1.61,1.35,3.4,Adrian Mannarino,28.819,loser,loss,False,0.715789,Adrian Mannarino,0.62112,0.521326,0.662372,0.86657,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Mackenzie Mcdonald,Botic Van De Zandschulp,18094,24249,0.535555,0.538433,1.8672,1.96,1.89,Mackenzie Mcdonald,4.969,winner,skip,False,0.490909,Mackenzie Mcdonald,0.535555,0.544136,0.568083,0.561428,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Alexei Popyrin,Rinky Hijikata,34233,58149,0.556876,0.565424,1.7957,1.63,2.4,Alexei Popyrin,6.35,loser,loss,False,0.595533,Alexei Popyrin,0.556876,0.462324,0.587679,0.611187,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Milos Raonic,Jordan Thompson,11704,22433,0.318928,0.281218,3.1355,2.53,1.56,Milos Raonic,6.247,loser,loss,False,0.381418,Jordan Thompson,0.681072,0.42311,0.389548,0.14019,medium
2024-06-11,Rosmalen Grass Court Championships,Grass,1st Round,ATP250,Aleksandar Vukic,Max Purcell,28267,28263,0.524479,0.524382,1.9067,1.65,2.32,Aleksandar Vukic,10.321,loser,loss,False,0.584383,Aleksandar Vukic,0.524479,0.505067,0.544725,0.530478,medium
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,Matteo Berrettini,Roman Safiullin,29812,28900,0.492001,0.496545,2.0325,1.57,2.5,Matteo Berrettini,27.0,loser,loss,False,0.614251,Roman Safiullin,0.507999,0.435125,0.57961,0.310068,medium
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,James Duckworth,Pierre-Hugues Herbert,11517,14727,0.545158,0.550601,1.8343,1.82,2.05,James Duckworth,-0.781,winner,skip,False,0.529716,James Duckworth,0.545158,0.498452,0.508131,0.575525,medium
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,Marcos Giron,Andy Murray,18736,1075,0.437261,0.427172,2.287,2.37,1.66,Marcos Giron,3.631,winner,skip,False,0.411911,Andy Murray,0.562739,0.446513,0.31238,0.636243,medium
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,Lorenzo Musetti,Juan Pablo Boada G.,63572,21668,0.71116,0.750105,1.4062,1.78,2.09,Lorenzo Musetti,26.586,winner,win,False,0.540052,Lorenzo Musetti,0.71116,0.498332,0.734951,0.685195,low
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,Brandon Nakashima,Christopher Eubanks,56846,26381,0.563908,0.574303,1.7733,1.62,2.38,Brandon Nakashima,3.79,loser,skip,False,0.595,Brandon Nakashima,0.563908,0.484082,0.575936,0.399185,medium
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,Arthur Rinderknech,Alex Michelsen,28170,92985,0.485725,0.488573,2.0588,2.52,1.56,Arthur Rinderknech,22.403,winner,win,False,0.382353,Alex Michelsen,0.514275,0.462811,0.510324,0.479208,medium
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,Denis Shapovalov,Matteo Martineau,33502,35323,0.536692,0.539874,1.8633,1.22,4.68,Denis Shapovalov,116.828,loser,loss,False,0.79322,Denis Shapovalov,0.536692,0.452751,0.614444,0.608263,medium
2024-06-11,Stuttgart Open,Grass,1st Round,ATP250,Jan-Lennard Struff,Flavio Cobolli,14177,67546,0.51469,0.511954,1.9429,1.18,5.35,Jan-Lennard Struff,159.641,loser,loss,False,0.819296,Jan-Lennard Struff,0.51469,0.484485,0.54915,0.576059,medium
2024-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Gijs Brouwer,Adrian Mannarino,32703,7806,0.315796,0.277488,3.1666,2.68,1.51,Gijs Brouwer,3.315,loser,skip,False,0.360382,Adrian Mannarino,0.684204,0.51456,0.337088,0.073466,medium
2024-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Tallon Griekspoor,Mackenzie Mcdonald,33860,18094,0.650251,0.681623,1.5379,1.39,3.2,Tallon Griekspoor,11.92,loser,loss,False,0.697168,Tallon Griekspoor,0.650251,0.474991,0.600047,0.777239,medium
2024-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Ugo Humbert,Arthur Fils,38911,83135,0.553458,0.561103,1.8068,1.68,2.28,Ugo Humbert,1.812,loser,skip,False,0.575758,Ugo Humbert,0.553458,0.470448,0.574024,0.711468,medium
2024-06-12,Stuttgart Open,Grass,2nd Round,ATP250,Alexander Bublik,Hamad Medjedovic,24245,79060,0.694925,0.735213,1.439,1.6,2.45,Alexander Bublik,11.188,winner,win,False,0.604938,Alexander Bublik,0.694925,0.522192,0.66604,0.894471,medium
2024-06-12,Stuttgart Open,Grass,2nd Round,ATP250,Jack Draper,Marcos Giron,63017,18736,0.558269,0.567185,1.7912,1.3,3.77,Jack Draper,66.532,loser,loss,False,0.74359,Jack Draper,0.558269,0.486735,0.56335,0.566017,medium
2024-06-12,Stuttgart Open,Grass,2nd Round,ATP250,Lorenzo Musetti,Dominik Koepfer,63572,34298,0.533817,0.536229,1.8733,1.64,2.35,Lorenzo Musetti,9.553,loser,loss,False,0.588972,Lorenzo Musetti,0.533817,0.509025,0.451864,0.680918,medium
2024-06-12,Stuttgart Open,Grass,2nd Round,ATP250,Alejandro Pascacio F.,Yannick Hanfmann,24232,14856,0.41068,0.394236,2.435,1.49,2.76,Alejandro Pascacio F.,62.652,loser,loss,False,0.649412,Yannick Hanfmann,0.58932,0.451315,0.245341,0.783161,low
2024-06-13,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Alex De Minaur,Zizou Bergs,39309,37741,0.711981,0.755185,1.4045,1.16,6.17,Alex De Minaur,77.708,loser,loss,False,0.841746,Alex De Minaur,0.711981,0.521357,0.653075,0.916146,medium
2024-06-13,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Sebastian Korda,Luca Nardi,42451,71221,0.630194,0.657057,1.5868,1.23,4.72,Sebastian Korda,74.549,loser,loss,False,0.793277,Sebastian Korda,0.630194,0.503154,0.641275,0.749946,medium
2024-06-13,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Vinay Kumar T,Alexei Popyrin,49583,34233,0.588084,0.604256,1.7004,1.41,3.19,Vinay Kumar T,31.401,loser,loss,False,0.693478,Vinay Kumar T,0.588084,0.513329,0.251918,0.81006,low
2024-06-13,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Milos Raonic,Roberto Bautista Agut,11704,1837,0.436511,0.426225,2.2909,1.61,2.48,Milos Raonic,39.745,loser,loss,False,0.606357,Roberto Bautista Agut,0.563489,0.463236,0.564166,0.284998,medium
2024-06-13,Rosmalen Grass Court Championships,Grass,2nd Round,ATP250,Aleksandar Vukic,Karen Khachanov,28267,25543,0.308305,0.272224,3.2435,3.23,1.38,Aleksandar Vukic,-0.418,winner,skip,False,0.299349,Karen Khachanov,0.691695,0.489566,0.371827,0.188801,low
2024-06-13,Stuttgart Open,Grass,2nd Round,ATP250,Matteo Berrettini,Denis Shapovalov,29812,33502,0.64326,0.673092,1.5546,1.62,2.45,Matteo Berrettini,4.208,winner,skip,False,0.601966,Matteo Berrettini,0.64326,0.519658,0.683952,0.544905,medium
2024-06-13,Stuttgart Open,Grass,2nd Round,ATP250,James Duckworth,Ben Shelton,11517,87562,0.316051,0.277791,3.164,3.0,1.45,James Duckworth,-0.827,loser,skip,False,0.325843,Ben Shelton,0.683949,0.5153,0.513805,0.110823,medium
2024-06-13,Stuttgart Open,Grass,2nd Round,ATP250,Brandon Nakashima,Richard Gasquet,56846,674,0.60622,0.627366,1.6496,1.34,3.6,Brandon Nakashima,41.761,loser,loss,False,0.728745,Brandon Nakashima,0.60622,0.54467,0.58403,0.614003,medium
2024-06-13,Stuttgart Open,Grass,2nd Round,ATP250,Jan-Lennard Struff,Arthur Rinderknech,14177,28170,0.580679,0.595419,1.7221,1.27,4.24,Jan-Lennard Struff,77.792,loser,loss,False,0.76951,Jan-Lennard Struff,0.580679,0.498119,0.614826,0.65204,medium
2024-06-14,Rosmalen Grass Court Championships,Grass,Quarterfinals,ATP250,Alex De Minaur,Milos Raonic,39309,11704,0.738656,0.785774,1.3538,1.32,3.73,Alex De Minaur,-2.497,winner,skip,False,0.738614,Alex De Minaur,0.738656,0.519289,0.559955,0.945842,medium
2024-06-14,Rosmalen Grass Court Championships,Grass,Quarterfinals,ATP250,Tallon Griekspoor,Aleksandar Vukic,33860,28267,0.674205,0.710571,1.4832,1.32,3.77,Tallon Griekspoor,22.825,loser,loss,False,0.740668,Tallon Griekspoor,0.674205,0.526467,0.638682,0.803289,medium
2024-06-14,Rosmalen Grass Court Championships,Grass,Quarterfinals,ATP250,Sebastian Korda,Vinay Kumar T,42451,49583,0.595186,0.612909,1.6801,2.32,1.68,Sebastian Korda,38.083,winner,win,False,0.42,Sebastian Korda,0.595186,0.519435,0.776518,0.332449,low
2024-06-14,Stuttgart Open,Grass,Quarterfinals,ATP250,Matteo Berrettini,James Duckworth,29812,11517,0.600908,0.620746,1.6641,1.26,4.39,Matteo Berrettini,75.201,loser,loss,False,0.776991,Matteo Berrettini,0.600908,0.491603,0.692287,0.512599,medium
2024-06-14,Stuttgart Open,Grass,Quarterfinals,ATP250,Jack Draper,Alejandro Pascacio F.,63017,24232,0.706358,0.744629,1.4157,1.53,2.65,Jack Draper,8.073,winner,win,False,0.633971,Jack Draper,0.706358,0.504821,0.770222,0.415036,low
2024-06-15,Rosmalen Grass Court Championships,Grass,Semifinals,ATP250,Alex De Minaur,Ugo Humbert,39309,38911,0.615815,0.639288,1.6239,1.35,3.44,Alex De Minaur,32.16,loser,loss,False,0.718163,Alex De Minaur,0.615815,0.550068,0.62319,0.644821,medium
2024-06-15,Rosmalen Grass Court Championships,Grass,Quarterfinals,ATP250,Ugo Humbert,Gijs Brouwer,38911,32703,0.684675,0.723072,1.4605,1.29,3.95,Ugo Humbert,24.553,loser,loss,False,0.753817,Ugo Humbert,0.684675,0.432219,0.641627,0.933663,medium
2024-06-15,Rosmalen Grass Court Championships,Grass,Semifinals,ATP250,Sebastian Korda,Tallon Griekspoor,42451,33860,0.472486,0.471766,2.1165,1.68,2.33,Sebastian Korda,22.911,loser,loss,False,0.581047,Tallon Griekspoor,0.527514,0.520354,0.469504,0.476106,medium
2024-06-15,Stuttgart Open,Grass,Semifinals,ATP250,Matteo Berrettini,Lorenzo Musetti,29812,63572,0.463635,0.46054,2.1569,1.44,3.04,Matteo Berrettini,63.055,loser,loss,False,0.678571,Lorenzo Musetti,0.536365,0.501074,0.678955,0.232902,medium
2024-06-15,Stuttgart Open,Grass,Semifinals,ATP250,Jack Draper,Brandon Nakashima,63017,56846,0.517539,0.515571,1.9322,1.55,2.64,Jack Draper,27.37,loser,loss,False,0.630072,Jack Draper,0.517539,0.473726,0.51177,0.632999,medium
2024-06-16,Rosmalen Grass Court Championships,Grass,The Final,ATP250,Alex De Minaur,Sebastian Korda,39309,42451,0.632834,0.660306,1.5802,1.52,2.74,Alex De Minaur,0.603,loser,skip,False,0.643192,Alex De Minaur,0.632834,0.503691,0.640745,0.760457,medium
2024-06-16,Stuttgart Open,Grass,The Final,ATP250,Jack Draper,Matteo Berrettini,63017,29812,0.48613,0.489089,2.0571,2.25,1.72,Jack Draper,9.379,winner,win,False,0.433249,Matteo Berrettini,0.51387,0.497139,0.369813,0.705999,medium
2024-06-17,Halle Open,Grass,1st Round,ATP500,Hubert Hurkacz,Flavio Cobolli,26473,67546,0.711257,0.754343,1.406,1.16,6.09,Hubert Hurkacz,75.844,loser,loss,False,0.84,Hubert Hurkacz,0.711257,0.52557,0.657802,0.86672,medium
2024-06-17,Halle Open,Grass,1st Round,ATP500,Fabian Marozsan,Roman Safiullin,52140,28900,0.457043,0.452186,2.188,2.71,1.52,Fabian Marozsan,23.859,winner,win,False,0.359338,Roman Safiullin,0.542957,0.4404,0.460126,0.473223,medium
2024-06-17,Halle Open,Grass,1st Round,ATP500,Daniil Medvedev,Nuno Borges,22807,31446,0.782966,0.834548,1.2772,1.14,6.66,Daniil Medvedev,44.545,loser,loss,False,0.853846,Daniil Medvedev,0.782966,0.498623,0.737189,0.92546,medium
2024-06-17,Halle Open,Grass,1st Round,ATP500,Lorenzo Sonego,Miomir Kecmanovic,31392,34337,0.506494,0.501543,1.9744,2.05,1.85,Lorenzo Sonego,3.831,winner,skip,False,0.474359,Lorenzo Sonego,0.506494,0.521797,0.500482,0.486142,medium
2024-06-17,Halle Open,Grass,1st Round,ATP500,Zhuo Zhang,Sebastian Ofner,26496,27547,0.35045,0.32165,2.8535,1.97,1.92,Zhuo Zhang,24.714,loser,loss,False,0.493573,Sebastian Ofner,0.64955,0.489102,0.235513,0.545652,low
2024-06-17,Queen's Club Championships,Grass,1st Round,ATP500,Grigor Dimitrov,Adrian Mannarino,11953,7806,0.618553,0.642681,1.6167,1.21,4.93,Grigor Dimitrov,88.053,loser,loss,False,0.802932,Grigor Dimitrov,0.618553,0.497995,0.582474,0.690613,medium
2024-06-17,Queen's Club Championships,Grass,1st Round,ATP500,Milos Raonic,Cameron Norrie,11704,27851,0.352962,0.322294,2.8332,1.63,2.42,Milos Raonic,56.583,loser,loss,False,0.597531,Cameron Norrie,0.647038,0.490175,0.672955,0.155342,medium
2024-06-17,Queen's Club Championships,Grass,1st Round,ATP500,Jordan Thompson,Holger Rune,22433,69471,0.38655,0.363645,2.587,2.78,1.5,Jordan Thompson,7.461,winner,win,False,0.350467,Holger Rune,0.61345,0.523283,0.536356,0.239867,medium
2024-06-18,Halle Open,Grass,1st Round,ATP500,Alexander Bublik,Max Purcell,24245,28263,0.714165,0.757719,1.4002,1.45,2.96,Alexander Bublik,3.554,winner,skip,False,0.671202,Alexander Bublik,0.714165,0.53722,0.657761,0.865792,medium
2024-06-18,Halle Open,Grass,1st Round,ATP500,James Duckworth,Joao Fonseca,11517,91521,0.683567,0.721755,1.4629,1.46,2.92,James Duckworth,-0.199,winner,skip,False,0.666667,James Duckworth,0.683567,0.50164,0.733038,0.730123,medium
2024-06-18,Halle Open,Grass,1st Round,ATP500,Christopher Eubanks,Pablo Martinez,26381,5829,0.675697,0.709175,1.48,1.42,3.09,Christopher Eubanks,0.209,loser,skip,False,0.685144,Christopher Eubanks,0.675697,0.528636,0.762008,0.509713,low
2024-06-18,Halle Open,Grass,1st Round,ATP500,Arthur Fils,Tomas Machac,83135,58327,0.486262,0.489256,2.0565,1.99,1.89,Arthur Fils,-2.904,loser,skip,False,0.487113,Tomas Machac,0.513738,0.369458,0.532118,0.49274,medium
2024-06-18,Halle Open,Grass,1st Round,ATP500,Marcos Giron,Andrey Rublev,18736,29372,0.262333,0.215345,3.8119,4.05,1.28,Marcos Giron,6.245,winner,win,False,0.24015,Andrey Rublev,0.737667,0.477759,0.395978,0.089134,medium
2024-06-18,Halle Open,Grass,1st Round,ATP500,Jannik Sinner,Tallon Griekspoor,47275,33860,0.771246,0.821922,1.2966,1.14,6.61,Jannik Sinner,51.206,loser,loss,False,0.852903,Jannik Sinner,0.771246,0.496326,0.499418,0.920594,medium
2024-06-18,Halle Open,Grass,1st Round,ATP500,Stefanos Tsitsipas,Henri Squire,30470,48013,0.786606,0.838426,1.2713,1.21,4.94,Stefanos Tsitsipas,5.417,loser,loss,False,0.803252,Stefanos Tsitsipas,0.786606,0.501405,0.744274,0.941402,medium
2024-06-18,Halle Open,Grass,1st Round,ATP500,Alexander Zverev,Oscar Otte,24008,20819,0.866784,0.91764,1.1537,1.15,6.32,Alexander Zverev,-0.32,winner,skip,False,0.846051,Alexander Zverev,0.866784,0.514001,0.723765,0.975811,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Carlos Alcaraz,Francisco Cerundolo,68074,52279,0.746205,0.794274,1.3401,1.11,7.87,Carlos Alcaraz,99.737,loser,loss,False,0.876392,Carlos Alcaraz,0.746205,0.524627,0.637532,0.914172,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Matteo Arnaldi,Ugo Humbert,73956,38911,0.372107,0.345779,2.6874,3.46,1.35,Matteo Arnaldi,28.749,winner,win,False,0.280665,Ugo Humbert,0.627893,0.509873,0.334953,0.306664,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Jack Draper,Mariano Navone,63017,66828,0.588859,0.605681,1.6982,1.09,9.38,Jack Draper,285.651,loser,loss,False,0.895893,Jack Draper,0.588859,0.258467,0.7076,0.48804,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Taylor Harry Fritz,Taro Daniel,29932,20648,0.709827,0.752678,1.4088,1.16,5.9,Taylor Harry Fritz,71.202,loser,loss,False,0.835694,Taylor Harry Fritz,0.709827,0.501521,0.624662,0.891459,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Billy Harris,Tomas Martin Etcheverry,29180,37532,0.350665,0.319494,2.8517,1.88,2.01,Billy Harris,30.516,loser,loss,False,0.51671,Tomas Martin Etcheverry,0.649335,0.527396,0.475304,0.148417,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Sebastian Korda,Karen Khachanov,42451,25543,0.559092,0.568224,1.7886,1.72,2.23,Sebastian Korda,-1.678,loser,skip,False,0.564557,Sebastian Korda,0.559092,0.540395,0.574523,0.492201,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Juan Pablo Boada G.,Ben Shelton,21668,87562,0.243584,0.199464,4.1054,2.75,1.5,Juan Pablo Boada G.,13.462,loser,loss,False,0.352941,Ben Shelton,0.756416,0.499517,0.278077,0.157044,low
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Andy Murray,Alexei Popyrin,1075,34233,0.398204,0.378146,2.5113,2.0,1.89,Andy Murray,13.74,loser,loss,False,0.485861,Alexei Popyrin,0.601796,0.49057,0.588224,0.265748,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Lorenzo Musetti,Alex De Minaur,63572,39309,0.268693,0.222571,3.7217,5.13,1.2,Lorenzo Musetti,37.84,winner,win,False,0.189573,Alex De Minaur,0.731307,0.445436,0.272079,0.173628,medium
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Vinay Kumar T,Sebastian Baez,49583,52721,0.376193,0.35244,2.6582,1.16,6.06,Vinay Kumar T,278.027,loser,loss,False,0.839335,Sebastian Baez,0.623807,0.495187,0.262957,0.587401,low
2024-06-18,Queen's Club Championships,Grass,1st Round,ATP500,Alejandro Tabilo,Alejandro Davidovich Fokina,30087,36519,0.573523,0.586455,1.7436,2.48,1.6,Alejandro Tabilo,42.234,winner,win,False,0.392157,Alejandro Tabilo,0.573523,0.496755,0.543703,0.573348,low
2024-06-19,Halle Open,Grass,1st Round,ATP500,Matteo Berrettini,Alex Michelsen,29812,92985,0.682317,0.720265,1.4656,1.28,4.03,Matteo Berrettini,28.026,loser,loss,False,0.758945,Matteo Berrettini,0.682317,0.47716,0.795397,0.486227,medium
2024-06-19,Halle Open,Grass,2nd Round,ATP500,Christopher Eubanks,Alexander Bublik,26381,24245,0.321612,0.284422,3.1093,3.03,1.44,Christopher Eubanks,-2.312,loser,skip,False,0.322148,Alexander Bublik,0.678388,0.500121,0.305192,0.265362,medium
2024-06-19,Halle Open,Grass,2nd Round,ATP500,Arthur Fils,Dominik Koepfer,83135,34298,0.536129,0.53916,1.8652,1.74,2.23,Arthur Fils,3.443,loser,skip,False,0.561713,Arthur Fils,0.536129,0.516376,0.504349,0.648704,medium
2024-06-19,Halle Open,Grass,1st Round,ATP500,Jan-Lennard Struff,Luciano Darderi,14177,76127,0.45066,0.444106,2.219,1.21,5.04,Jan-Lennard Struff,176.867,loser,loss,False,0.8064,Luciano Darderi,0.54934,0.379418,0.540217,0.458967,medium
2024-06-19,Halle Open,Grass,2nd Round,ATP500,Zhuo Zhang,Daniil Medvedev,26496,22807,0.131986,0.087219,7.5766,5.87,1.17,Zhuo Zhang,1.558,loser,skip,False,0.166193,Daniil Medvedev,0.868014,0.488126,0.161981,0.083995,low
2024-06-19,Halle Open,Grass,2nd Round,ATP500,Alexander Zverev,Lorenzo Sonego,24008,31392,0.798285,0.850725,1.2527,1.2,5.31,Alexander Zverev,7.111,loser,loss,False,0.815668,Alexander Zverev,0.798285,0.49433,0.709431,0.931044,medium
2024-06-19,Queen's Club Championships,Grass,2nd Round,ATP500,Taylor Harry Fritz,Milos Raonic,29932,11704,0.772011,0.822752,1.2953,1.67,2.36,Taylor Harry Fritz,28.926,winner,win,False,0.585608,Taylor Harry Fritz,0.772011,0.488541,0.418062,0.935924,medium
2024-06-19,Queen's Club Championships,Grass,2nd Round,ATP500,Rinky Hijikata,Matteo Arnaldi,58149,73956,0.405646,0.38744,2.4652,2.21,1.75,Rinky Hijikata,4.012,loser,skip,False,0.441919,Matteo Arnaldi,0.594354,0.513989,0.435712,0.257475,medium
