tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,entry,entry_PR,1,0,1,-1.0,-100.0,19.7361,0.0,1
nordea open,Nordea Open,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
nordea open,Nordea Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,1,0,1.12,112.0,7.4418,100.0,1
nordea open,Nordea Open,year,2022,2022,2022,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,10.5046,0.0,1
nordea open,Nordea Open,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
nordea open,Nordea Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
open 13,Open 13,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
open 13,Open 13,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
open 13,Open 13,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
open de moselle,Open de Moselle,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
open de moselle,Open de Moselle,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
open de moselle,Open de Moselle,year,2022,2022,2022,,fav,entry,entry_PR,1,1,0,1.09,109.0,26.478,100.0,1
open sud de france,Open Sud de France,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
open sud de france,Open Sud de France,year,2022,2022,2022,,fav,entry,entry_PR,1,1,0,1.11,111.0,26.5425,100.0,1
open sud de france,Open Sud de France,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.56,56.0,15.5369,100.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
queen s club championships,Queen's Club Championships,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
queen s club championships,Queen's Club Championships,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,dog,entry,entry_LL,1,1,0,1.19,119.0,-3.1127,100.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,dog,entry,entry_Q,1,0,1,-1.0,-100.0,-3.686,0.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-29.0323,0.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,10.5046,0.0,1
rio open,Rio Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,1,0,0.61,61.0,5.7966,100.0,1
rio open,Rio Open,year,2022,2022,2022,,fav,entry,entry_PR,1,1,0,0.48,48.0,24.5103,100.0,1
rio open,Rio Open,year,2022,2022,2022,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-7.794,0.0,1
rio open,Rio Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.5,50.0,15.3433,100.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,1.81,181.0,2.7268,100.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,10.5046,0.0,1
san diego open,San Diego Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
san diego open,San Diego Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,1,0,0.28,28.0,-4.2317,100.0,1
serbia open,Serbia Open,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
serbia open,Serbia Open,year,2022,2022,2022,,dog,seed,seed_1_2,1,1,0,2.16,216.0,46.0806,100.0,1
serbia open,Serbia Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
serbia open,Serbia Open,year,2022,2022,2022,,fav,entry,entry_PR,1,1,0,0.74,74.0,25.349,100.0,1
serbia open,Serbia Open,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
serbia open,Serbia Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
sofia open,Sofia Open,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
sofia open,Sofia Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,1,0,1.13,113.0,7.4741,100.0,1
stockholm open,Stockholm Open,year,2022,2022,2022,,dog,entry,entry_WC,1,1,0,1.46,146.0,-14.2655,100.0,1
stockholm open,Stockholm Open,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,1.5,150.0,18.5691,100.0,1
suisse open gstaad,Suisse Open Gstaad,year,2022,2022,2022,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,35.8871,0.0,1
suisse open gstaad,Suisse Open Gstaad,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
suisse open gstaad,Suisse Open Gstaad,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
swiss indoors,Swiss Indoors,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
swiss indoors,Swiss Indoors,year,2022,2022,2022,,dog,seed,seed_3_4,1,1,0,0.94,94.0,-1.2218,100.0,1
swiss indoors,Swiss Indoors,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
swiss indoors,Swiss Indoors,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.6,60.0,15.6659,100.0,1
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,-15.4839,0.0,1
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,dog,seed,seed_1_2,1,1,0,1.4,140.0,43.629,100.0,1
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.08,8.0,-2.8539,100.0,1
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,35.8871,0.0,1
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,fav,entry,entry_LL,1,1,0,0.38,38.0,-44.3871,100.0,1
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.49,49.0,-1.5313,100.0,1
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.5,50.0,-1.4991,100.0,1
us open,US Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
vienna open,Vienna Open,year,2022,2022,2022,,dog,entry,entry_Q,1,0,1,-1.0,-100.0,-3.686,0.0,1
vienna open,Vienna Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
vienna open,Vienna Open,year,2022,2022,2022,,fav,entry,entry_SE,1,1,0,0.65,65.0,23.6022,100.0,1
vienna open,Vienna Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,dog,seed,seed_3_4,1,1,0,2.49,249.0,3.7782,100.0,1
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,dog,seed,seed_9_16,1,1,0,2.69,269.0,-17.129,100.0,1
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
wimbledon,Wimbledon,year,2023,2023,2023,,fav,entry,entry_MD,92,67,25,4.35,4.7283,2.6826,72.8261,92
australian open,Australian Open,year,2023,2023,2023,,fav,entry,entry_MD,91,70,21,4.45,4.8901,2.7874,76.9231,91
french open,French Open,year,2023,2023,2023,,fav,entry,entry_MD,89,64,25,-2.78,-3.1236,-3.2414,71.9101,89
us open,US Open,year,2023,2023,2023,,fav,entry,entry_MD,86,57,29,-12.3,-14.3023,-11.5321,66.2791,86
wimbledon,Wimbledon,year,2023,2023,2023,,dog,seed,seed_unseeded,86,30,56,-3.19,-3.7093,-3.0847,34.8837,86
australian open,Australian Open,year,2023,2023,2023,,dog,seed,seed_unseeded,83,23,60,-7.07,-8.5181,-6.6002,27.7108,83
french open,French Open,year,2023,2023,2023,,dog,seed,seed_unseeded,83,26,57,-0.87,-1.0482,-1.1135,31.3253,83
us open,US Open,year,2023,2023,2023,,dog,seed,seed_unseeded,82,29,53,14.25,17.378,12.3766,35.3659,82
wimbledon,Wimbledon,year,2023,2023,2023,,dog,entry,entry_MD,76,23,53,-14.02,-18.4474,-15.8106,30.2632,76
australian open,Australian Open,year,2023,2023,2023,,dog,entry,entry_MD,74,18,56,-13.67,-18.473,-15.7781,24.3243,74
shanghai masters,Shanghai Masters,year,2023,2023,2023,,fav,entry,entry_MD,69,42,27,-8.98,-13.0145,-10.1588,60.8696,69
french open,French Open,year,2023,2023,2023,,dog,entry,entry_MD,67,17,50,-16.87,-25.1791,-20.2157,25.3731,67
us open,US Open,year,2023,2023,2023,,dog,entry,entry_MD,67,20,47,-3.41,-5.0896,-6.3394,29.8507,67
internazionali bnl d italia,Internazionali BNL d'Italia,year,2023,2023,2023,,fav,entry,entry_MD,59,40,19,0.12,0.2034,-1.0755,67.7966,59
mutua madrid open,Mutua Madrid Open,year,2023,2023,2023,,fav,entry,entry_MD,58,33,25,-14.07,-24.2586,-17.2127,56.8966,58
bnp paribas open,BNP Paribas Open,year,2023,2023,2023,,fav,entry,entry_MD,57,36,21,-5.49,-9.6316,-7.5485,63.1579,57
bnp paribas open,BNP Paribas Open,year,2023,2023,2023,,dog,seed,seed_unseeded,56,21,35,2.62,4.6786,2.5951,37.5,56
mutua madrid open,Mutua Madrid Open,year,2023,2023,2023,,dog,seed,seed_unseeded,56,22,34,4.29,7.6607,4.537,39.2857,56
internazionali bnl d italia,Internazionali BNL d'Italia,year,2023,2023,2023,,dog,seed,seed_unseeded,54,17,37,17.85,33.0556,20.7878,31.4815,54
miami open,Miami Open,year,2023,2023,2023,,fav,entry,entry_MD,52,33,19,-3.21,-6.1731,-5.2283,63.4615,52
shanghai masters,Shanghai Masters,year,2023,2023,2023,,dog,seed,seed_unseeded,52,20,32,5.17,9.9423,5.8314,38.4615,52
shanghai masters,Shanghai Masters,year,2023,2023,2023,,dog,entry,entry_MD,51,20,31,7.33,14.3725,5.6676,39.2157,51
miami open,Miami Open,year,2023,2023,2023,,dog,seed,seed_unseeded,50,20,30,7.64,15.28,9.0647,40.0,50
miami open,Miami Open,year,2023,2023,2023,,dog,entry,entry_MD,45,17,28,3.21,7.1333,0.6277,37.7778,45
monte carlo masters,Monte Carlo Masters,year,2023,2023,2023,,fav,entry,entry_MD,41,25,16,-3.91,-9.5366,-7.0242,60.9756,41
bnp paribas masters,BNP Paribas Masters,year,2023,2023,2023,,fav,entry,entry_MD,40,27,13,0.67,1.675,-0.5817,67.5,40
canadian open,Canadian Open,year,2023,2023,2023,,dog,seed,seed_unseeded,40,16,24,5.08,12.7,6.7026,40.0,40
canadian open,Canadian Open,year,2023,2023,2023,,fav,entry,entry_MD,40,26,14,-1.23,-3.075,-3.296,65.0,40
european open,European Open,year,2023,2023,2023,,fav,entry,entry_MD,40,23,17,-7.62,-19.05,-12.4246,57.5,40
internazionali bnl d italia,Internazionali BNL d'Italia,year,2023,2023,2023,,dog,entry,entry_MD,39,9,30,-11.39,-29.2051,-20.4771,23.0769,39
mutua madrid open,Mutua Madrid Open,year,2023,2023,2023,,dog,entry,entry_MD,39,13,26,-8.26,-21.1795,-15.9409,33.3333,39
bnp paribas masters,BNP Paribas Masters,year,2023,2023,2023,,dog,seed,seed_unseeded,38,14,24,-1.41,-3.7105,-2.6444,36.8421,38
bnp paribas open,BNP Paribas Open,year,2023,2023,2023,,dog,entry,entry_MD,37,12,25,-7.58,-20.4865,-15.4018,32.4324,37
european open,European Open,year,2023,2023,2023,,dog,seed,seed_unseeded,37,14,23,0.8,2.1622,0.6146,37.8378,37
western southern financial group masters,Western & Southern Financial Group Masters,year,2023,2023,2023,,dog,seed,seed_unseeded,36,11,25,-0.13,-0.3611,-0.7852,30.5556,36
monte carlo masters,Monte Carlo Masters,year,2023,2023,2023,,dog,seed,seed_unseeded,35,13,22,-3.83,-10.9429,-6.4896,37.1429,35
us open,US Open,year,2023,2023,2023,,fav,seed,seed_unseeded,35,19,16,-6.69,-19.1143,-11.4168,54.2857,35
western southern financial group masters,Western & Southern Financial Group Masters,year,2023,2023,2023,,fav,entry,entry_MD,35,23,12,0.19,0.5429,-1.3649,65.7143,35
wimbledon,Wimbledon,year,2023,2023,2023,,fav,seed,seed_unseeded,35,18,17,-0.81,-2.3143,-2.3707,51.4286,35
barcelona open,Barcelona Open,year,2023,2023,2023,,fav,entry,entry_MD,34,27,7,1.87,5.5,1.2387,79.4118,34
european open,European Open,year,2023,2023,2023,,dog,entry,entry_MD,31,16,15,12.37,39.9032,15.7882,51.6129,31
french open,French Open,year,2023,2023,2023,,fav,seed,seed_unseeded,31,18,13,-2.78,-8.9677,-5.7556,58.0645,31
bnp paribas masters,BNP Paribas Masters,year,2023,2023,2023,,dog,entry,entry_MD,30,10,20,-5.36,-17.8667,-13.4987,33.3333,30
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2023,2023,2023,,fav,entry,entry_MD,30,17,13,-3.93,-13.1,-8.3454,56.6667,30
citi open,Citi Open,year,2023,2023,2023,,dog,seed,seed_unseeded,29,13,16,4.69,16.1724,7.2912,44.8276,29
mutua madrid open,Mutua Madrid Open,year,2023,2023,2023,,fav,seed,seed_unseeded,29,18,11,0.06,0.2069,-1.1372,62.069,29
australian open,Australian Open,year,2023,2023,2023,,fav,seed,seed_unseeded,28,15,13,-2.03,-7.25,-4.7602,53.5714,28
bnp paribas open,BNP Paribas Open,year,2023,2023,2023,,fav,seed,seed_unseeded,28,17,11,-1.7,-6.0714,-4.1913,60.7143,28
citi open,Citi Open,year,2023,2023,2023,,fav,entry,entry_MD,28,14,14,-6.0,-21.4286,-12.2021,50.0,28
shanghai masters,Shanghai Masters,year,2023,2023,2023,,fav,seed,seed_unseeded,28,14,14,-7.32,-26.1429,-13.8809,50.0,28
barcelona open,Barcelona Open,year,2023,2023,2023,,dog,entry,entry_MD,26,7,19,-7.63,-29.3462,-18.5165,26.9231,26
internazionali bnl d italia,Internazionali BNL d'Italia,year,2023,2023,2023,,fav,seed,seed_unseeded,26,19,7,6.55,25.1923,10.3912,73.0769,26
australian open,Australian Open,year,2023,2023,2023,,fav,seed,seed_17_32,25,22,3,4.24,16.96,2.8499,88.0,25
canadian open,Canadian Open,year,2023,2023,2023,,dog,entry,entry_MD,25,6,19,-5.81,-23.24,-15.544,24.0,25
dubai tennis championships,Dubai Tennis Championships,year,2023,2023,2023,,fav,entry,entry_MD,25,20,5,1.43,5.72,0.6414,80.0,25
halle open,Halle Open,year,2023,2023,2023,,fav,entry,entry_MD,25,19,6,3.34,13.36,4.1142,76.0,25
miami open,Miami Open,year,2023,2023,2023,,fav,seed,seed_unseeded,25,15,10,-1.36,-5.44,-3.8017,60.0,25
monte carlo masters,Monte Carlo Masters,year,2023,2023,2023,,dog,entry,entry_MD,25,10,15,0.93,3.72,-3.2895,40.0,25
open sud de france,Open Sud de France,year,2023,2023,2023,,fav,entry,entry_MD,25,14,11,-4.71,-18.84,-10.5222,56.0,25
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2023,2023,2023,,dog,seed,seed_unseeded,25,7,18,-2.56,-10.24,-5.3604,28.0,25
swiss indoors,Swiss Indoors,year,2023,2023,2023,,fav,entry,entry_MD,25,16,9,-0.67,-2.68,-3.1767,64.0,25
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2023,2023,2023,,dog,seed,seed_unseeded,24,10,14,0.2,0.8333,-0.3485,41.6667,24
astana open,Astana Open,year,2023,2023,2023,,dog,seed,seed_unseeded,24,9,15,-2.72,-11.3333,-5.756,37.5,24
astana open,Astana Open,year,2023,2023,2023,,fav,entry,entry_MD,24,15,9,0.23,0.9583,-1.5689,62.5,24
nordic open,Nordic Open,year,2023,2023,2023,,dog,seed,seed_unseeded,24,13,11,6.1,25.4167,10.5774,54.1667,24
zhuhai championships,Zhuhai Championships,year,2023,2023,2023,,fav,entry,entry_MD,24,20,4,7.1,29.5833,11.1533,83.3333,24
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2023,2023,2023,,fav,entry,entry_MD,23,14,9,-4.8,-20.8696,-11.0891,60.8696,23
china open,China Open,year,2023,2023,2023,,fav,entry,entry_MD,23,19,4,5.4,23.4783,8.1562,82.6087,23
french open,French Open,year,2023,2023,2023,,fav,seed,seed_17_32,23,16,7,1.1,4.7826,-2.9671,69.5652,23
hall of fame championships,Hall of Fame Championships,year,2023,2023,2023,,fav,entry,entry_MD,23,15,8,0.51,2.2174,-1.0702,65.2174,23
halle open,Halle Open,year,2023,2023,2023,,dog,seed,seed_unseeded,23,5,18,-10.19,-44.3043,-19.9589,21.7391,23
open de moselle,Open de Moselle,year,2023,2023,2023,,dog,seed,seed_unseeded,23,11,12,10.85,47.1739,19.7392,47.8261,23
open de moselle,Open de Moselle,year,2023,2023,2023,,fav,entry,entry_MD,23,12,11,-7.1,-30.8696,-15.4287,52.1739,23
open sud de france,Open Sud de France,year,2023,2023,2023,,dog,seed,seed_unseeded,23,10,13,4.9,21.3043,8.5128,43.4783,23
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2023,2023,2023,,dog,seed,seed_unseeded,23,11,12,7.51,32.6522,13.4373,47.8261,23
srpska open,Srpska Open,year,2023,2023,2023,,dog,seed,seed_unseeded,23,10,13,7.64,33.2174,13.6826,43.4783,23
srpska open,Srpska Open,year,2023,2023,2023,,fav,entry,entry_MD,23,14,9,-2.0,-8.6957,-5.8061,60.8696,23
wimbledon,Wimbledon,year,2023,2023,2023,,fav,seed,seed_17_32,23,14,9,-5.13,-22.3043,-14.7218,60.8696,23
barcelona open,Barcelona Open,year,2023,2023,2023,,dog,seed,seed_unseeded,22,2,20,-17.3,-78.6364,-34.0158,9.0909,22
canadian open,Canadian Open,year,2023,2023,2023,,fav,seed,seed_unseeded,22,14,8,0.44,2.0,-0.5595,63.6364,22
china open,China Open,year,2023,2023,2023,,dog,seed,seed_unseeded,22,4,18,-11.5,-52.2727,-22.862,18.1818,22
dubai tennis championships,Dubai Tennis Championships,year,2023,2023,2023,,dog,seed,seed_unseeded,22,5,17,-9.34,-42.4545,-18.7081,22.7273,22
open 13,Open 13,year,2023,2023,2023,,dog,seed,seed_unseeded,22,7,15,-5.93,-26.9545,-12.1504,31.8182,22
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2023,2023,2023,,fav,entry,entry_MD,22,11,11,-1.44,-6.5455,-4.8408,50.0,22
swiss indoors,Swiss Indoors,year,2023,2023,2023,,dog,seed,seed_unseeded,22,7,15,-2.78,-12.6364,-6.0927,31.8182,22
us open,US Open,year,2023,2023,2023,,fav,seed,seed_17_32,22,13,9,-3.58,-16.2727,-12.0241,59.0909,22
western southern financial group masters,Western & Southern Financial Group Masters,year,2023,2023,2023,,dog,entry,entry_MD,22,6,16,-6.91,-31.4091,-18.5562,27.2727,22
adelaide international 1,Adelaide International 1,year,2023,2023,2023,,dog,seed,seed_unseeded,21,9,12,4.1,19.5238,7.278,42.8571,21
adelaide international 1,Adelaide International 1,year,2023,2023,2023,,fav,entry,entry_MD,21,13,8,-2.33,-11.0952,-6.6808,61.9048,21
estoril open,Estoril Open,year,2023,2023,2023,,fav,entry,entry_MD,21,14,7,0.36,1.7143,-1.4063,66.6667,21
hall of fame championships,Hall of Fame Championships,year,2023,2023,2023,,dog,seed,seed_unseeded,21,8,13,-2.18,-10.381,-5.0357,38.0952,21
nordic open,Nordic Open,year,2023,2023,2023,,fav,entry,entry_MD,21,8,13,-7.39,-35.1905,-16.6024,38.0952,21
open 13,Open 13,year,2023,2023,2023,,fav,entry,entry_MD,21,14,7,-1.08,-5.1429,-4.2298,66.6667,21
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2023,2023,2023,,dog,entry,entry_MD,21,8,13,-3.43,-16.3333,-12.0965,38.0952,21
asb classic,ASB Classic,year,2023,2023,2023,,dog,seed,seed_unseeded,20,6,14,-2.36,-11.8,-5.4964,30.0,20
chengdu open,Chengdu Open,year,2023,2023,2023,,fav,entry,entry_MD,20,13,7,-2.47,-12.35,-7.0944,65.0,20
citi open,Citi Open,year,2023,2023,2023,,dog,entry,entry_MD,20,11,9,9.06,45.3,12.6416,55.0,20
croatia open,Croatia Open,year,2023,2023,2023,,fav,entry,entry_MD,20,16,4,7.53,37.65,12.9056,80.0,20
european open,European Open,year,2023,2023,2023,,fav,seed,seed_unseeded,20,10,10,-3.29,-16.45,-8.0419,50.0,20
los cabos open,Los Cabos Open,year,2023,2023,2023,,fav,entry,entry_MD,20,18,2,5.69,28.45,9.2256,90.0,20
sofia open,Sofia Open,year,2023,2023,2023,,dog,seed,seed_unseeded,20,6,14,-6.48,-32.4,-13.7364,30.0,20
sofia open,Sofia Open,year,2023,2023,2023,,fav,entry,entry_MD,20,15,5,3.68,18.4,5.2056,75.0,20
western southern financial group masters,Western & Southern Financial Group Masters,year,2023,2023,2023,,fav,seed,seed_unseeded,20,15,5,4.66,23.3,7.8581,75.0,20
zhuhai championships,Zhuhai Championships,year,2023,2023,2023,,dog,seed,seed_unseeded,20,3,17,-12.34,-61.7,-25.4564,15.0,20
chengdu open,Chengdu Open,year,2023,2023,2023,,dog,seed,seed_unseeded,19,7,12,-2.43,-12.7895,-5.7515,36.8421,19
croatia open,Croatia Open,year,2023,2023,2023,,dog,seed,seed_unseeded,19,5,14,-8.35,-43.9474,-17.8331,26.3158,19
estoril open,Estoril Open,year,2023,2023,2023,,dog,entry,entry_MD,19,8,11,-0.05,-0.2632,-5.6923,42.1053,19
french open,French Open,year,2023,2023,2023,,dog,entry,entry_Q,19,8,11,10.65,56.0526,30.874,42.1053,19
mallorca championships,Mallorca Championships,year,2023,2023,2023,,dog,seed,seed_unseeded,19,8,11,3.17,16.6842,5.6771,42.1053,19
nordea open,Nordea Open,year,2023,2023,2023,,dog,seed,seed_unseeded,19,7,12,7.3,38.4211,14.1057,36.8421,19
nordea open,Nordea Open,year,2023,2023,2023,,fav,entry,entry_MD,19,12,7,-2.3,-12.1053,-6.8923,63.1579,19
asb classic,ASB Classic,year,2023,2023,2023,,fav,entry,entry_MD,18,14,4,4.53,25.1667,7.1933,77.7778,18
dubai tennis championships,Dubai Tennis Championships,year,2023,2023,2023,,dog,entry,entry_MD,18,5,13,-5.02,-27.8889,-16.165,27.7778,18
estoril open,Estoril Open,year,2023,2023,2023,,dog,seed,seed_unseeded,18,7,11,0.04,0.2222,-0.7254,38.8889,18
generali open,Generali Open,year,2023,2023,2023,,dog,seed,seed_unseeded,18,9,9,1.96,10.8889,3.2746,50.0,18
generali open,Generali Open,year,2023,2023,2023,,fav,entry,entry_MD,18,10,8,-1.84,-10.2222,-6.0775,55.5556,18
grand prix hassan ii,Grand Prix Hassan II,year,2023,2023,2023,,dog,seed,seed_unseeded,18,8,10,2.59,14.3889,4.5871,44.4444,18
grand prix hassan ii,Grand Prix Hassan II,year,2023,2023,2023,,fav,entry,entry_MD,18,9,9,-4.69,-26.0556,-12.015,50.0,18
japan open tennis championships,Japan Open Tennis Championships,year,2023,2023,2023,,dog,seed,seed_unseeded,18,10,8,11.21,62.2778,22.5454,55.5556,18
maharashtra open,Maharashtra Open,year,2023,2023,2023,,dog,seed,seed_unseeded,18,9,9,1.75,9.7222,2.8371,50.0,18
maharashtra open,Maharashtra Open,year,2023,2023,2023,,fav,entry,entry_MD,18,10,8,-2.9,-16.1111,-8.2859,55.5556,18
monte carlo masters,Monte Carlo Masters,year,2023,2023,2023,,fav,seed,seed_unseeded,18,8,10,-6.13,-34.0556,-14.2936,44.4444,18
queen s club championships,Queen's Club Championships,year,2023,2023,2023,,dog,seed,seed_unseeded,18,3,15,-9.49,-52.7222,-20.5796,16.6667,18
queen s club championships,Queen's Club Championships,year,2023,2023,2023,,fav,entry,entry_MD,18,15,3,3.66,20.3333,5.3808,83.3333,18
