tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,full,2022-2025,2022,2025,,dog,entry,entry_MD,76,28,48,-11.34,-14.9211,-12.4009,36.8421,76
japan open tennis championships,Japan Open Tennis Championships,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,76,35,41,21.92,28.8421,19.207,46.0526,76
monte carlo masters,Monte Carlo Masters,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,75,39,36,-13.33,-17.7733,-13.2142,52.0,75
suisse open gstaad,Suisse Open Gstaad,full,2022-2025,2022,2025,,fav,entry,entry_MD,75,43,32,-8.07,-10.76,-8.46,57.3333,75
china open,China Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,74,58,16,9.02,12.1892,7.8913,78.3784,74
los cabos open,Los Cabos Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,74,15,59,-24.99,-33.7703,-25.5294,20.2703,74
delray beach open,Delray Beach Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,73,25,48,-14.76,-20.2192,-15.8452,34.2466,73
qatar exxon mobil open,Qatar Exxon Mobil Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,73,27,46,-5.56,-7.6164,-7.1504,36.9863,73
chile open,Chile Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,72,32,40,0.84,1.1667,-0.7065,44.4444,72
french open,French Open,full,2022-2025,2022,2025,,dog,entry,entry_Q,72,21,51,6.68,9.2778,5.8154,29.1667,72
japan open tennis championships,Japan Open Tennis Championships,full,2022-2025,2022,2025,,fav,entry,entry_MD,72,40,32,-12.39,-17.2083,-12.9442,55.5556,72
u s men s clay court championships,U.S. Men's Clay Court Championships,full,2022-2025,2022,2025,,fav,entry,entry_MD,72,41,31,-4.95,-6.875,-5.65,56.9444,72
vienna open,Vienna Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,71,18,53,-26.63,-37.507,-28.1534,25.3521,71
argentina open,Argentina Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,70,42,28,-6.82,-9.7429,-7.633,60.0,70
australian open,Australian Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,70,56,14,3.55,5.0714,4.4952,80.0,70
china open,China Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,70,12,58,-38.32,-54.7429,-39.8806,17.1429,70
geneva open,Geneva Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,70,24,46,-1.46,-2.0857,-3.265,34.2857,70
hall of fame championships,Hall of Fame Championships,full,2022-2025,2022,2025,,fav,entry,entry_MD,70,43,27,-3.22,-4.6,-4.033,61.4286,70
los cabos open,Los Cabos Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,70,15,55,-18.64,-26.6286,-20.445,21.4286,70
nordic open,Nordic Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,70,40,30,-8.12,-11.6,-8.933,57.1429,70
u s men s clay court championships,U.S. Men's Clay Court Championships,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,70,27,43,-3.61,-5.1571,-5.1706,38.5714,70
australian open,Australian Open,full,2022-2025,2022,2025,,dog,entry,entry_Q,69,19,50,-9.55,-13.8406,-10.4024,27.5362,69
chile open,Chile Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,68,40,28,-5.18,-7.6176,-6.1153,58.8235,68
nordic open,Nordic Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,68,29,39,7.93,11.6618,6.4994,42.6471,68
chengdu open,Chengdu Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,67,40,27,-6.93,-10.3433,-7.9825,59.7015,67
grand prix hassan ii,Grand Prix Hassan II,full,2022-2025,2022,2025,,dog,entry,entry_MD,67,30,37,2.54,3.791,0.7578,44.7761,67
asb classic,ASB Classic,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,66,24,42,-0.16,-0.2424,-1.7923,36.3636,66
dubai tennis championships,Dubai Tennis Championships,full,2022-2025,2022,2025,,dog,entry,entry_MD,66,18,48,-20.55,-31.1364,-23.2864,27.2727,66
hall of fame championships,Hall of Fame Championships,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,66,26,40,6.15,9.3182,4.7806,39.3939,66
us open,US Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,66,50,16,-4.73,-7.1667,-3.9425,75.7576,66
open sud de france,Open Sud de France,full,2022-2025,2022,2025,,dog,entry,entry_MD,65,27,38,7.1,10.9231,5.5737,41.5385,65
open 13,Open 13,full,2022-2025,2022,2025,,dog,entry,entry_MD,64,26,38,-1.13,-1.7656,-3.1223,40.625,64
bmw open,BMW Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,63,23,40,1.14,1.8095,-0.715,36.5079,63
citi open,Citi Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,63,35,28,-7.69,-12.2063,-8.8547,55.5556,63
bnp paribas masters,BNP Paribas Masters,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,62,41,21,3.85,6.2097,3.5925,66.129,62
mallorca championships,Mallorca Championships,full,2022-2025,2022,2025,,dog,entry,entry_MD,62,26,36,0.38,0.6129,-1.5489,41.9355,62
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,fav,seed,seed_17_32,61,41,20,6.2,10.1639,5.276,67.2131,61
chengdu open,Chengdu Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,61,25,36,-0.46,-0.7541,-2.2204,40.9836,61
china open,China Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,61,16,45,-19.39,-31.7869,-23.2912,26.2295,61
swiss indoors,Swiss Indoors,full,2022-2025,2022,2025,,dog,entry,entry_MD,61,17,44,-13.7,-22.459,-17.0384,27.8689,61
asb classic,ASB Classic,full,2022-2025,2022,2025,,fav,entry,entry_MD,60,39,21,3.48,5.8,2.9633,65.0,60
french open,French Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,60,49,11,1.38,2.3,2.5836,81.6667,60
nordea open,Nordea Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,60,27,33,10.17,16.95,9.2945,45.0,60
atlanta open,Atlanta Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,59,24,35,-8.9,-15.0847,-11.7535,40.678,59
monte carlo masters,Monte Carlo Masters,full,2022-2025,2022,2025,,fav,seed,seed_9_16,59,47,12,13.89,23.5424,16.6688,79.661,59
wimbledon,Wimbledon,full,2022-2025,2022,2025,,fav,seed,seed_9_16,59,46,13,-1.15,-1.9492,-0.2301,77.9661,59
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,58,47,11,7.13,12.2931,9.1764,81.0345,58
croatia open,Croatia Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,58,23,35,0.23,0.3966,-1.7897,39.6552,58
delray beach open,Delray Beach Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,58,22,36,-6.65,-11.4655,-9.6079,37.931,58
french open,French Open,full,2022-2025,2022,2025,,fav,seed,seed_5_8,58,49,9,-0.905,-1.5603,-2.6281,84.4828,58
masters cup,Masters Cup,full,2022-2025,2022,2025,,dog,entry,entry_MD,58,20,38,-1.87,-3.2241,-4.1761,34.4828,58
masters cup,Masters Cup,full,2022-2025,2022,2025,,fav,entry,entry_MD,58,38,20,-1.74,-3.0,-2.9012,65.5172,58
miami open,Miami Open,full,2022-2025,2022,2025,,fav,seed,seed_17_32,58,35,23,-0.97,-1.6724,-2.6919,60.3448,58
dallas open,Dallas Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,57,21,36,-2.52,-4.4211,-4.9712,36.8421,57
generali open,Generali Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,57,31,26,-5.92,-10.386,-7.4309,54.386,57
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,dog,entry,entry_Q,57,25,32,33.16,58.1754,37.2548,43.8596,57
queen s club championships,Queen's Club Championships,full,2022-2025,2022,2025,,dog,entry,entry_MD,57,25,32,15.35,26.9298,15.569,43.8596,57
rosmalen grass court championships,Rosmalen Grass Court Championships,full,2022-2025,2022,2025,,dog,entry,entry_MD,57,22,35,-0.14,-0.2456,-2.2356,38.5965,57
stuttgart open,Stuttgart Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,57,17,40,-8.13,-14.2632,-11.1386,29.8246,57
argentina open,Argentina Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,56,23,33,-4.26,-7.6071,-7.0523,41.0714,56
atlanta open,Atlanta Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,56,36,20,2.83,5.0536,2.3453,64.2857,56
chile open,Chile Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,56,24,32,-2.55,-4.5536,-5.0639,42.8571,56
grand prix hassan ii,Grand Prix Hassan II,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,56,36,20,2.56,4.5714,2.3431,64.2857,56
eastbourne international,Eastbourne International,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,55,29,26,-4.96,-9.0182,-6.4764,52.7273,55
japan open tennis championships,Japan Open Tennis Championships,full,2022-2025,2022,2025,,dog,entry,entry_MD,55,25,30,6.72,12.2182,5.7824,45.4545,55
open de moselle,Open de Moselle,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,55,35,20,-1.71,-3.1091,-2.6528,63.6364,55
stuttgart open,Stuttgart Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,55,37,18,2.62,4.7636,2.1258,67.2727,55
australian open,Australian Open,full,2022-2025,2022,2025,,fav,seed,seed_5_8,54,44,10,1.62,3.0,0.2527,81.4815,54
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,dog,entry,entry_Q,54,16,38,-9.56,-17.7037,-12.2718,29.6296,54
chengdu open,Chengdu Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,54,24,30,0.99,1.8333,-0.9702,44.4444,54
open de moselle,Open de Moselle,full,2022-2025,2022,2025,,dog,entry,entry_MD,54,21,33,2.27,4.2037,0.5536,38.8889,54
astana open,Astana Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,53,39,14,4.77,9.0,4.7674,73.5849,53
rio open,Rio Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,53,18,35,-4.56,-8.6038,-7.6686,33.9623,53
asb classic,ASB Classic,full,2022-2025,2022,2025,,dog,entry,entry_MD,52,19,33,3.29,6.3269,1.811,36.5385,52
barcelona open,Barcelona Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,52,35,17,1.79,3.4423,1.5184,67.3077,52
lyon open,Lyon Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,52,14,38,-16.08,-30.9231,-21.5129,26.9231,52
lyon open,Lyon Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,52,41,11,11.9,22.8846,13.5207,78.8462,52
miami open,Miami Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,52,35,17,-3.68,-7.0769,-3.3351,67.3077,52
abierto mexicano,Abierto Mexicano,full,2022-2025,2022,2025,,dog,entry,entry_MD,51,9,42,-16.06,-31.4902,-22.0555,17.6471,51
astana open,Astana Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,51,14,37,-12.52,-24.549,-17.3835,27.451,51
generali open,Generali Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,51,24,27,1.56,3.0588,-0.3024,47.0588,51
hall of fame championships,Hall of Fame Championships,full,2022-2025,2022,2025,,dog,entry,entry_MD,51,19,32,-3.06,-6.0,-6.0061,37.2549,51
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,fav,seed,seed_17_32,51,30,21,-2.3,-4.5098,-4.5665,58.8235,51
suisse open gstaad,Suisse Open Gstaad,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,51,26,25,-5.19,-10.1765,-7.0801,50.9804,51
wimbledon,Wimbledon,full,2022-2025,2022,2025,,dog,entry,entry_Q,51,18,33,-3.2,-6.2745,-4.8745,35.2941,51
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,fav,seed,seed_17_32,50,30,20,-6.47,-12.94,-9.8361,60.0,50
asb classic,ASB Classic,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,49,35,14,15.83,32.3061,19.3482,71.4286,49
bmw open,BMW Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,49,31,18,-3.25,-6.6327,-4.8037,63.2653,49
chile open,Chile Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,49,25,24,-7.52,-15.3469,-10.2088,51.0204,49
delray beach open,Delray Beach Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,49,28,21,-1.97,-4.0204,-3.1834,57.1429,49
geneva open,Geneva Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,49,30,19,1.73,3.5306,1.5001,61.2245,49
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,dog,entry,entry_Q,49,21,28,20.31,41.449,24.7616,42.8571,49
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,49,34,15,1.97,4.0204,3.6902,69.3878,49
brisbane international,Brisbane International,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,48,17,31,1.2,2.5,-0.4623,35.4167,48
cordoba open,Cordoba Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,48,25,23,13.88,28.9167,15.7941,52.0833,48
estoril open,Estoril Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,48,20,28,3.46,7.2083,2.4351,41.6667,48
suisse open gstaad,Suisse Open Gstaad,full,2022-2025,2022,2025,,dog,entry,entry_MD,48,16,32,-14.87,-30.9792,-21.3781,33.3333,48
estoril open,Estoril Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,47,28,19,-6.23,-13.2553,-9.1468,59.5745,47
us open,US Open,full,2022-2025,2022,2025,,fav,seed,seed_5_8,47,37,10,-2.78,-5.9149,-5.4386,78.7234,47
croatia open,Croatia Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,46,27,19,0.66,1.4348,0.1514,58.6957,46
maharashtra open,Maharashtra Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,46,29,17,-1.54,-3.3478,-3.0961,63.0435,46
queen s club championships,Queen's Club Championships,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,46,26,20,-1.05,-2.2826,-2.0986,56.5217,46
sofia open,Sofia Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,46,18,28,-2.9,-6.3043,-5.8692,39.1304,46
sofia open,Sofia Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,46,28,18,-2.55,-5.5435,-4.4251,60.8696,46
tiriac open,Tiriac Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,46,29,17,2.34,5.087,2.0092,63.0435,46
almaty open,Almaty Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,45,28,17,-1.03,-2.2889,-2.4574,62.2222,45
bnp paribas masters,BNP Paribas Masters,full,2022-2025,2022,2025,,fav,seed,seed_9_16,45,36,9,7.83,17.4,11.7003,80.0,45
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,dog,seed,seed_17_32,45,12,33,-7.61,-16.9111,-17.0588,26.6667,45
eastbourne international,Eastbourne International,full,2022-2025,2022,2025,,dog,entry,entry_MD,45,22,23,8.09,17.9778,8.3801,48.8889,45
hong kong tennis open,Hong Kong Tennis Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,45,19,26,2.71,6.0222,1.5325,42.2222,45
maharashtra open,Maharashtra Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,45,18,27,-1.86,-4.1333,-4.5608,40.0,45
mallorca championships,Mallorca Championships,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,45,26,19,0.26,0.5778,-0.3799,57.7778,45
miami open,Miami Open,full,2022-2025,2022,2025,,dog,entry,entry_Q,45,15,30,-4.7,-10.4444,-7.2645,33.3333,45
qatar exxon mobil open,Qatar Exxon Mobil Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,45,32,13,4.19,9.3111,4.8601,71.1111,45
u s men s clay court championships,U.S. Men's Clay Court Championships,full,2022-2025,2022,2025,,dog,entry,entry_MD,45,21,24,7.51,16.6889,7.6067,46.6667,45
western southern financial group masters,Western & Southern Financial Group Masters,full,2022-2025,2022,2025,,fav,seed,seed_9_16,45,32,13,4.23,9.4,6.9003,71.1111,45
adelaide international 1,Adelaide International 1,full,2022-2025,2022,2025,,fav,entry,entry_MD,44,29,15,0.65,1.4773,-0.2203,65.9091,44
almaty open,Almaty Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,44,17,27,-3.77,-8.5682,-7.2035,38.6364,44
brisbane international,Brisbane International,full,2022-2025,2022,2025,,fav,entry,entry_MD,44,30,14,4.64,10.5455,5.1716,68.1818,44
miami open,Miami Open,full,2022-2025,2022,2025,,dog,seed,seed_17_32,44,11,33,-11.21,-25.4773,-22.1542,25.0,44
nordic open,Nordic Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,44,13,31,-11.67,-26.5227,-18.2094,29.5455,44
rosmalen grass court championships,Rosmalen Grass Court Championships,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,44,30,14,12.05,27.3864,15.5474,68.1818,44
wimbledon,Wimbledon,full,2022-2025,2022,2025,,fav,seed,seed_1_2,44,41,3,3.92,8.9091,4.3978,93.1818,44
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,43,21,22,-11.47,-26.6744,-16.4588,48.8372,43
atlanta open,Atlanta Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,43,19,24,-2.49,-5.7907,-5.8835,44.186,43
dubai tennis championships,Dubai Tennis Championships,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,43,27,16,0.23,0.5349,-0.4314,62.7907,43
hangzhou open,Hangzhou Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,43,21,22,-8.11,-18.8605,-12.2233,48.8372,43
hong kong tennis open,Hong Kong Tennis Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,43,25,18,-5.0,-11.6279,-7.9631,58.1395,43
shanghai masters,Shanghai Masters,full,2022-2025,2022,2025,,fav,seed,seed_17_32,43,25,18,-3.38,-7.8605,-6.5464,58.1395,43
adelaide international,Adelaide International,full,2022-2025,2022,2025,,fav,entry,entry_MD,42,23,19,-5.9,-14.0476,-9.3237,54.7619,42
adelaide international 2,Adelaide International 2,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,42,22,20,9.32,22.1905,10.7769,52.381,42
canadian open,Canadian Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,42,28,14,-1.42,-3.381,-0.6594,66.6667,42
nordea open,Nordea Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,42,21,21,-8.9,-21.1905,-13.1179,50.0,42
tiriac open,Tiriac Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,42,15,27,-6.62,-15.7619,-11.3619,35.7143,42
u s men s clay court championships,U.S. Men's Clay Court Championships,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,42,20,22,-8.5,-20.2381,-12.5624,47.619,42
adelaide international,Adelaide International,full,2022-2025,2022,2025,,dog,entry,entry_MD,41,21,20,6.3,15.3659,6.331,51.2195,41
adelaide international 1,Adelaide International 1,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,41,15,26,-1.94,-4.7317,-4.9304,36.5854,41
almaty open,Almaty Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,41,16,25,-2.05,-5.0,-5.4295,39.0244,41
argentina open,Argentina Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,41,20,21,-6.65,-16.2195,-10.1337,48.7805,41
hangzhou open,Hangzhou Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,41,21,20,8.16,19.9024,9.2949,51.2195,41
nordic open,Nordic Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,41,24,17,-3.63,-8.8537,-5.8802,58.5366,41
vienna open,Vienna Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,41,32,9,10.03,24.4634,13.3593,78.0488,41
australian open,Australian Open,full,2022-2025,2022,2025,,dog,seed,seed_17_32,40,11,29,-12.53,-31.325,-25.3059,27.5,40
cordoba open,Cordoba Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,40,17,23,-12.59,-31.475,-19.1472,42.5,40
halle open,Halle Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,40,27,13,3.77,9.425,4.6073,67.5,40
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,fav,seed,seed_9_16,40,24,16,-5.54,-13.85,-6.564,60.0,40
open 13,Open 13,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,40,21,19,-6.44,-16.1,-9.9785,52.5,40
wimbledon,Wimbledon,full,2022-2025,2022,2025,,fav,seed,seed_5_8,40,32,8,0.86,2.15,-0.7825,80.0,40
adelaide international,Adelaide International,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,39,16,23,-2.7,-6.9231,-6.1748,41.0256,39
brisbane international,Brisbane International,full,2022-2025,2022,2025,,dog,entry,entry_MD,39,12,27,0.04,0.1026,-2.5579,30.7692,39
estoril open,Estoril Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,39,19,20,8.3,21.2821,9.4131,48.7179,39
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,fav,seed,seed_5_8,39,33,6,4.23,10.8462,4.0902,84.6154,39
japan open tennis championships,Japan Open Tennis Championships,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,39,20,19,-6.86,-17.5897,-10.7318,51.2821,39
open sud de france,Open Sud de France,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,39,25,14,4.48,11.4872,5.703,64.1026,39
shanghai masters,Shanghai Masters,full,2022-2025,2022,2025,,fav,seed,seed_9_16,39,24,15,-4.37,-11.2051,-4.9634,61.5385,39
stuttgart open,Stuttgart Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,39,11,28,-9.68,-24.8205,-16.6449,28.2051,39
citi open,Citi Open,full,2022-2025,2022,2025,,fav,seed,seed_9_16,38,24,14,0.53,1.3947,2.1695,63.1579,38
european open,European Open,full,2022-2025,2022,2025,,fav,seed,seed_1_2,38,28,10,-2.44,-6.4211,-4.5671,73.6842,38
lyon open,Lyon Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,38,10,28,-13.2,-34.7368,-22.0661,26.3158,38
adelaide international,Adelaide International,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,37,19,18,-6.14,-16.5946,-9.9775,51.3514,37
australian open,Australian Open,full,2022-2025,2022,2025,,dog,entry,entry_WC,37,13,24,6.09,16.4595,1.6588,35.1351,37
brisbane international,Brisbane International,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,37,23,14,3.38,9.1351,4.2315,62.1622,37
french open,French Open,full,2022-2025,2022,2025,,fav,seed,seed_3_4,37,33,4,5.31,14.3514,6.1085,89.1892,37
hong kong tennis open,Hong Kong Tennis Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,37,17,20,6.04,16.3243,6.321,45.9459,37
masters cup,Masters Cup,full,2022-2025,2022,2025,,dog,seed,seed_5_8,37,13,24,2.14,5.7838,1.2543,35.1351,37
rio open,Rio Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,37,26,11,13.08,35.3514,18.7091,70.2703,37
australian open,Australian Open,full,2022-2025,2022,2025,,fav,seed,seed_3_4,36,33,3,2.74,7.6111,2.3071,91.6667,36
hangzhou open,Hangzhou Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,36,18,18,1.85,5.1389,0.0682,50.0,36
swiss indoors,Swiss Indoors,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,36,20,16,-3.32,-9.2222,-5.8559,55.5556,36
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,fav,seed,seed_5_8,35,24,11,-2.71,-7.7429,-6.335,68.5714,35
cordoba open,Cordoba Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,35,15,20,-5.88,-16.8,-9.8845,42.8571,35
french open,French Open,full,2022-2025,2022,2025,,fav,seed,seed_1_2,35,31,4,0.28,0.8,-0.5933,88.5714,35
maharashtra open,Maharashtra Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,35,15,20,0.93,2.6571,-1.3461,42.8571,35
us open,US Open,full,2022-2025,2022,2025,,fav,seed,seed_1_2,35,31,4,-1.155,-3.3,-2.801,88.5714,35
chengdu open,Chengdu Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,34,20,14,-1.13,-3.3235,-2.6171,58.8235,34
dallas open,Dallas Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,34,22,12,0.51,1.5,-0.0546,64.7059,34
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,fav,seed,seed_5_8,34,24,10,-0.93,-2.7353,-3.6527,70.5882,34
us open,US Open,full,2022-2025,2022,2025,,dog,entry,entry_Q,34,10,24,2.62,7.7059,2.9245,29.4118,34
abierto mexicano,Abierto Mexicano,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,33,23,10,2.62,7.9394,3.2938,69.697,33
adelaide international 1,Adelaide International 1,full,2022-2025,2022,2025,,dog,entry,entry_MD,33,12,21,-5.14,-15.5758,-11.0237,36.3636,33
