tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,segment_family,segment_type,n_matches,wins,losses,win_rate_pct_raw,win_rate_pct_shrunk,r1_matches,r1_wins,r1_win_rate_pct_raw,max_round,max_round_order,n
davis cup finals rr esp vs cze,Davis Cup Finals RR: ESP vs CZE,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr fin vs arg,Davis Cup Finals RR: FIN vs ARG,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr fin vs arg,Davis Cup Finals RR: FIN vs ARG,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr fin vs gbr,Davis Cup Finals RR: FIN vs GBR,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr fin vs gbr,Davis Cup Finals RR: FIN vs GBR,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr fra vs aus,Davis Cup Finals RR: FRA vs AUS,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr fra vs aus,Davis Cup Finals RR: FRA vs AUS,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr fra vs bel,Davis Cup Finals RR: FRA vs BEL,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr fra vs bel,Davis Cup Finals RR: FRA vs BEL,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr fra vs esp,Davis Cup Finals RR: FRA vs ESP,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr fra vs esp,Davis Cup Finals RR: FRA vs ESP,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr fra vs ger,Davis Cup Finals RR: FRA vs GER,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr fra vs ger,Davis Cup Finals RR: FRA vs GER,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr fra vs sui,Davis Cup Finals RR: FRA vs SUI,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr fra vs sui,Davis Cup Finals RR: FRA vs SUI,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr gbr vs arg,Davis Cup Finals RR: GBR vs ARG,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr gbr vs arg,Davis Cup Finals RR: GBR vs ARG,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr gbr vs fra,Davis Cup Finals RR: GBR vs FRA,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr gbr vs fra,Davis Cup Finals RR: GBR vs FRA,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr gbr vs kaz,Davis Cup Finals RR: GBR vs KAZ,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr gbr vs kaz,Davis Cup Finals RR: GBR vs KAZ,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr gbr vs ned,Davis Cup Finals RR: GBR vs NED,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr gbr vs ned,Davis Cup Finals RR: GBR vs NED,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr gbr vs sui,Davis Cup Finals RR: GBR vs SUI,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr gbr vs sui,Davis Cup Finals RR: GBR vs SUI,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ger vs aus,Davis Cup Finals RR: GER vs AUS,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ger vs aus,Davis Cup Finals RR: GER vs AUS,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ger vs bel,Davis Cup Finals RR: GER vs BEL,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ger vs bel,Davis Cup Finals RR: GER vs BEL,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ger vs chi,Davis Cup Finals RR: GER vs CHI,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ger vs chi,Davis Cup Finals RR: GER vs CHI,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ger vs svk,Davis Cup Finals RR: GER vs SVK,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ger vs svk,Davis Cup Finals RR: GER vs SVK,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ger vs usa,Davis Cup Finals RR: GER vs USA,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ger vs usa,Davis Cup Finals RR: GER vs USA,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ita vs arg,Davis Cup Finals RR: ITA vs ARG,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ita vs arg,Davis Cup Finals RR: ITA vs ARG,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ita vs bel,Davis Cup Finals RR: ITA vs BEL,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ita vs bel,Davis Cup Finals RR: ITA vs BEL,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ita vs bra,Davis Cup Finals RR: ITA vs BRA,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ita vs bra,Davis Cup Finals RR: ITA vs BRA,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ita vs chi,Davis Cup Finals RR: ITA vs CHI,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ita vs chi,Davis Cup Finals RR: ITA vs CHI,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ita vs cro,Davis Cup Finals RR: ITA vs CRO,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ita vs cro,Davis Cup Finals RR: ITA vs CRO,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ita vs ned,Davis Cup Finals RR: ITA vs NED,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ita vs ned,Davis Cup Finals RR: ITA vs NED,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr kaz vs ned,Davis Cup Finals RR: KAZ vs NED,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr kaz vs ned,Davis Cup Finals RR: KAZ vs NED,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr kor vs can,Davis Cup Finals RR: KOR vs CAN,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr kor vs can,Davis Cup Finals RR: KOR vs CAN,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr kor vs srb,Davis Cup Finals RR: KOR vs SRB,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr kor vs srb,Davis Cup Finals RR: KOR vs SRB,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ned vs bel,Davis Cup Finals RR: NED vs BEL,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ned vs bel,Davis Cup Finals RR: NED vs BEL,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ned vs bra,Davis Cup Finals RR: NED vs BRA,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ned vs bra,Davis Cup Finals RR: NED vs BRA,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ned vs fin,Davis Cup Finals RR: NED vs FIN,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ned vs fin,Davis Cup Finals RR: NED vs FIN,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr ned vs usa,Davis Cup Finals RR: NED vs USA,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr ned vs usa,Davis Cup Finals RR: NED vs USA,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr srb vs can,Davis Cup Finals RR: SRB vs CAN,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr srb vs can,Davis Cup Finals RR: SRB vs CAN,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr srb vs cze,Davis Cup Finals RR: SRB vs CZE,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr srb vs cze,Davis Cup Finals RR: SRB vs CZE,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr srb vs kor,Davis Cup Finals RR: SRB vs KOR,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr srb vs kor,Davis Cup Finals RR: SRB vs KOR,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr svk vs chi,Davis Cup Finals RR: SVK vs CHI,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr svk vs chi,Davis Cup Finals RR: SVK vs CHI,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr swe vs chi,Davis Cup Finals RR: SWE vs CHI,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr swe vs chi,Davis Cup Finals RR: SWE vs CHI,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr usa vs chi,Davis Cup Finals RR: USA vs CHI,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr usa vs chi,Davis Cup Finals RR: USA vs CHI,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr usa vs fin,Davis Cup Finals RR: USA vs FIN,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr usa vs fin,Davis Cup Finals RR: USA vs FIN,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr usa vs gbr,Davis Cup Finals RR: USA vs GBR,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr usa vs gbr,Davis Cup Finals RR: USA vs GBR,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr usa vs kaz,Davis Cup Finals RR: USA vs KAZ,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr usa vs kaz,Davis Cup Finals RR: USA vs KAZ,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr usa vs ned,Davis Cup Finals RR: USA vs NED,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr usa vs ned,Davis Cup Finals RR: USA vs NED,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals rr usa vs svk,Davis Cup Finals RR: USA vs SVK,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals rr usa vs svk,Davis Cup Finals RR: USA vs SVK,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf aus vs cro,Davis Cup Finals SF: AUS vs CRO,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf aus vs cro,Davis Cup Finals SF: AUS vs CRO,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf esp vs ger,Davis Cup Finals SF: ESP vs GER,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf esp vs ger,Davis Cup Finals SF: ESP vs GER,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf fin vs aus,Davis Cup Finals SF: FIN vs AUS,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf fin vs aus,Davis Cup Finals SF: FIN vs AUS,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf ger vs ned,Davis Cup Finals SF: GER vs NED,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf ger vs ned,Davis Cup Finals SF: GER vs NED,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf ita vs aus,Davis Cup Finals SF: ITA vs AUS,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf ita vs aus,Davis Cup Finals SF: ITA vs AUS,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf ita vs bel,Davis Cup Finals SF: ITA vs BEL,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf ita vs bel,Davis Cup Finals SF: ITA vs BEL,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf ita vs can,Davis Cup Finals SF: ITA vs CAN,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf ita vs can,Davis Cup Finals SF: ITA vs CAN,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup finals sf ita vs srb,Davis Cup Finals SF: ITA vs SRB,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup finals sf ita vs srb,Davis Cup Finals SF: ITA vs SRB,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup wg2 po tun vs crc,Davis Cup WG2 PO: TUN vs CRC,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup wg2 po tun vs crc,Davis Cup WG2 PO: TUN vs CRC,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
davis cup wg2 r1 rsa vs bul,Davis Cup WG2 R1: RSA vs BUL,full,2022-2026,2022,2026,,entry,entry_MD,4,2,2,50.0,51.745,0,0,,BR,1,4
davis cup wg2 r1 rsa vs bul,Davis Cup WG2 R1: RSA vs BUL,full,2022-2026,2022,2026,,seed,seed_unseeded,4,2,2,50.0,44.6052,0,0,,BR,1,4
delray beach,Delray Beach,full,2022-2026,2022,2026,,seed,seed_9_16,4,2,2,50.0,60.1786,2,2,100.0,R16,6,4
dubai,Dubai,full,2022-2026,2022,2026,,entry,entry_PR,4,2,2,50.0,47.1553,2,1,50.0,QF,7,4
florence,Florence,full,2022-2026,2022,2026,,seed,seed_3_4,4,2,2,50.0,62.1703,0,0,,SF,8,4
gijon,Gijon,full,2022-2026,2022,2026,,entry,entry_PR,4,3,1,75.0,51.322,1,1,100.0,SF,8,4
gstaad,Gstaad,full,2022-2026,2022,2026,,entry,entry_PR,4,3,1,75.0,51.322,1,1,100.0,SF,8,4
halle,Halle,full,2022-2026,2022,2026,,seed,seed_9_16,4,3,1,75.0,64.3452,1,1,100.0,SF,8,4
indian wells masters,Indian Wells Masters,full,2022-2026,2022,2026,,seed,seed_33_plus,4,3,1,75.0,62.5,0,0,,QF,7,4
kitzbuhel,Kitzbuhel,full,2022-2026,2022,2026,,entry,entry_PR,4,2,2,50.0,47.1553,2,1,50.0,QF,7,4
los cabos,Los Cabos,full,2022-2026,2022,2026,,entry,entry_LL,4,1,3,25.0,34.6831,3,1,33.3333,R16,6,4
marseille,Marseille,full,2022-2026,2022,2026,,seed,seed_9_16,4,3,1,75.0,64.3452,1,1,100.0,SF,8,4
melbourne,Melbourne,full,2022-2026,2022,2026,,seed,seed_3_4,4,2,2,50.0,62.1703,0,0,,SF,8,4
melbourne,Melbourne,full,2022-2026,2022,2026,,seed,seed_5_8,4,1,3,25.0,54.2893,3,1,33.3333,R16,6,4
paris olympics,Paris Olympics,full,2022-2026,2022,2026,,entry,entry_PR,4,1,3,25.0,42.9886,3,1,33.3333,R32,5,4
queen s club,Queen's Club,full,2022-2026,2022,2026,,entry,entry_SE,4,2,2,50.0,50.0,2,2,100.0,R16,6,4
salem,Winston-Salem,full,2022-2026,2022,2026,,entry,entry_PR,4,2,2,50.0,47.1553,2,2,100.0,R32,5,4
santiago,Santiago,full,2022-2026,2022,2026,,entry,entry_LL,4,0,4,0.0,30.5164,4,0,0.0,R32,5,4
seoul,Seoul,full,2022-2026,2022,2026,,entry,entry_WC,4,1,3,25.0,36.4441,3,1,33.3333,R16,6,4
seoul,Seoul,full,2022-2026,2022,2026,,seed,seed_1_2,4,2,2,50.0,70.1445,0,0,,QF,7,4
seoul,Seoul,full,2022-2026,2022,2026,,seed,seed_3_4,4,3,1,75.0,66.3369,0,0,,F,9,4
sydney,Sydney,full,2022-2026,2022,2026,,entry,entry_LL,4,1,3,25.0,34.6831,3,1,33.3333,R16,6,4
tel aviv,Tel Aviv,full,2022-2026,2022,2026,,entry,entry_WC,4,1,3,25.0,36.4441,3,1,33.3333,R16,6,4
umag,Umag,full,2022-2026,2022,2026,,entry,entry_LL,4,2,2,50.0,38.8498,1,1,100.0,QF,7,4
united cup,United Cup,full,2022-2026,2022,2026,,seed,seed_17_32,4,1,3,25.0,49.0954,0,0,,BR,1,4
vienna,Vienna,full,2022-2026,2022,2026,,entry,entry_LL,4,1,3,25.0,34.6831,3,1,33.3333,R16,6,4
washington,Washington,full,2022-2026,2022,2026,,entry,entry_PR,4,1,3,25.0,42.9886,3,1,33.3333,R32,5,4
adelaide,Adelaide,full,2022-2026,2022,2026,,entry,entry_LL,3,0,3,0.0,31.8432,3,0,0.0,R32,5,3
antwerp,Antwerp,full,2022-2026,2022,2026,,entry,entry_LL,3,1,2,33.3333,36.1911,2,1,50.0,R16,6,3
atlanta,Atlanta,full,2022-2026,2022,2026,,entry,entry_PR,3,2,1,66.6667,49.2055,1,1,100.0,QF,7,3
barcelona,Barcelona,full,2022-2026,2022,2026,,seed,seed_17_32,3,1,2,33.3333,51.23,0,0,,R16,6,3
basel,Basel,full,2022-2026,2022,2026,,seed,seed_9_16,3,2,1,66.6667,62.795,1,1,100.0,QF,7,3
bastad,Bastad,full,2022-2026,2022,2026,,entry,entry_PR,3,2,1,66.6667,49.2055,1,1,100.0,QF,7,3
beijing,Beijing,full,2022-2026,2022,2026,,entry,entry_SE,3,1,2,33.3333,47.8261,2,1,50.0,R16,6,3
buenos aires,Buenos Aires,full,2022-2026,2022,2026,,entry,entry_LL,3,1,2,33.3333,36.1911,2,1,50.0,R16,6,3
finals,ATP Finals,full,2022-2026,2022,2026,,seed,seed_3_4,3,1,2,33.3333,60.5255,0,0,,BR,1,3
finals,ATP Finals,full,2022-2026,2022,2026,,seed,seed_9_16,3,1,2,33.3333,58.4472,0,0,,BR,1,3
florence,Florence,full,2022-2026,2022,2026,,entry,entry_WC,3,1,2,33.3333,38.0287,2,1,50.0,R16,6,3
gijon,Gijon,full,2022-2026,2022,2026,,seed,seed_3_4,3,1,2,33.3333,60.5255,0,0,,QF,7,3
gstaad,Gstaad,full,2022-2026,2022,2026,,entry,entry_LL,3,0,3,0.0,31.8432,2,0,0.0,R16,6,3
halle,Halle,full,2022-2026,2022,2026,,entry,entry_LL,3,0,3,0.0,31.8432,3,0,0.0,R32,5,3
marrakech,Marrakech,full,2022-2026,2022,2026,,entry,entry_LL,3,0,3,0.0,31.8432,3,0,0.0,R32,5,3
melbourne,Melbourne,full,2022-2026,2022,2026,,entry,entry_LL,3,1,2,33.3333,36.1911,2,1,50.0,R16,6,3
nextgen finals,NextGen Finals,full,2022-2026,2022,2026,,seed,seed_9_16,3,0,3,0.0,54.0994,0,0,,BR,1,3
paris masters,Paris Masters,full,2022-2026,2022,2026,,entry,entry_PR,3,0,3,0.0,40.5099,3,0,0.0,R64,4,3
san diego,San Diego,full,2022-2026,2022,2026,,entry,entry_WC,3,0,3,0.0,33.6808,3,0,0.0,R32,5,3
santiago,Santiago,full,2022-2026,2022,2026,,entry,entry_PR,3,2,1,66.6667,49.2055,1,1,100.0,QF,7,3
shanghai masters,Shanghai Masters,full,2022-2026,2022,2026,,entry,entry_PR,3,0,3,0.0,40.5099,3,0,0.0,R128,3,3
stockholm,Stockholm,full,2022-2026,2022,2026,,entry,entry_SE,3,2,1,66.6667,52.1739,1,1,100.0,QF,7,3
sydney,Sydney,full,2022-2026,2022,2026,,entry,entry_SE,3,2,1,66.6667,52.1739,1,1,100.0,QF,7,3
tel aviv,Tel Aviv,full,2022-2026,2022,2026,,entry,entry_LL,3,2,1,66.6667,40.5389,1,1,100.0,QF,7,3
tel aviv,Tel Aviv,full,2022-2026,2022,2026,,seed,seed_3_4,3,1,2,33.3333,60.5255,0,0,,QF,7,3
tokyo,Tokyo,full,2022-2026,2022,2026,,seed,seed_9_16,3,2,1,66.6667,62.795,1,1,100.0,QF,7,3
us open,US Open,full,2022-2026,2022,2026,,entry,entry_LL,3,0,3,0.0,31.8432,3,0,0.0,R128,3,3
vienna,Vienna,full,2022-2026,2022,2026,,entry,entry_SE,3,1,2,33.3333,47.8261,2,1,50.0,R16,6,3
zhuhai,Zhuhai,full,2022-2026,2022,2026,,entry,entry_WC,3,0,3,0.0,33.6808,3,0,0.0,R32,5,3
acapulco,Acapulco,full,2022-2026,2022,2026,,entry,entry_PR,2,1,1,50.0,46.8967,1,1,100.0,R16,6,2
astana,Astana,full,2022-2026,2022,2026,,seed,seed_9_16,2,1,1,50.0,61.1039,1,1,100.0,R16,6,2
athens,Athens,full,2022-2026,2022,2026,,seed,seed_3_4,2,0,2,0.0,58.7312,0,0,,R16,6,2
auckland,Auckland,full,2022-2026,2022,2026,,entry,entry_LL,2,0,2,0.0,33.2907,1,0,0.0,R16,6,2
bastad,Bastad,full,2022-2026,2022,2026,,entry,entry_LL,2,0,2,0.0,33.2907,2,0,0.0,R32,5,2
canada masters,Canada Masters,full,2022-2026,2022,2026,,entry,entry_SE,2,1,1,50.0,50.0,1,1,100.0,R32,5,2
cordoba,Cordoba,full,2022-2026,2022,2026,,entry,entry_PR,2,0,2,0.0,42.3512,2,0,0.0,R32,5,2
doha,Doha,full,2022-2026,2022,2026,,entry,entry_SE,2,1,1,50.0,50.0,1,1,100.0,R16,6,2
dubai,Dubai,full,2022-2026,2022,2026,,entry,entry_SE,2,1,1,50.0,50.0,1,1,100.0,R16,6,2
eastbourne,Eastbourne,full,2022-2026,2022,2026,,entry,entry_PR,2,1,1,50.0,46.8967,1,1,100.0,R16,6,2
geneva,Geneva,full,2022-2026,2022,2026,,entry,entry_PR,2,0,2,0.0,42.3512,2,0,0.0,R32,5,2
hangzhou,Hangzhou,full,2022-2026,2022,2026,,entry,entry_LL,2,0,2,0.0,33.2907,1,0,0.0,R16,6,2
kitzbuhel,Kitzbuhel,full,2022-2026,2022,2026,,seed,seed_9_16,2,0,2,0.0,56.5584,2,0,0.0,R32,5,2
mallorca,Mallorca,full,2022-2026,2022,2026,,entry,entry_PR,2,1,1,50.0,46.8967,1,1,100.0,R16,6,2
mallorca,Mallorca,full,2022-2026,2022,2026,,entry,entry_SE,2,1,1,50.0,50.0,1,1,100.0,R16,6,2
melbourne,Melbourne,full,2022-2026,2022,2026,,entry,entry_WC,2,0,2,0.0,35.2118,2,0,0.0,R32,5,2
metz,Metz,full,2022-2026,2022,2026,,entry,entry_PR,2,1,1,50.0,46.8967,1,1,100.0,R16,6,2
montpellier,Montpellier,full,2022-2026,2022,2026,,entry,entry_PR,2,1,1,50.0,46.8967,1,1,100.0,R16,6,2
naples,Naples,full,2022-2026,2022,2026,,entry,entry_WC,2,0,2,0.0,35.2118,2,0,0.0,R32,5,2
paris olympics,Paris Olympics,full,2022-2026,2022,2026,,entry,entry_UP,2,1,1,50.0,50.0,1,1,100.0,R32,5,2
pune,Pune,full,2022-2026,2022,2026,,entry,entry_PR,2,1,1,50.0,46.8967,1,1,100.0,R16,6,2
