tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,25,A0F3,,,Fabrizio Andaloro,R,185,ITA,,313,169,BU10,,,Jacopo Berrettini,R,191,ITA,26877,334,152,6-4 6-3,3,R32,113,4,4,77,41,24,17,10,10,13,1,4,57,32,21,9,9,6,11
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,26,B0JE,,,Max Basing,R,180,GBR,,481,89,BV24,,,Raul Brancaccio,R,183,ITA,28444,400,121,6-4 6-3,3,R32,83,1,2,58,41,25,7,9,6,9,5,5,55,28,15,11,10,3,9
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,27,BV21,,,Charles Broom,R,178,GBR,27472,367,136,BV25,,,Javier Barranco Cosano,L,180,ESP,26905,333,152,4-6 6-2 6-3,3,R32,124,3,0,84,48,38,22,14,3,4,3,6,75,49,38,10,13,4,7
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,28,H0DC,,,Giles Hussey,L,185,GBR,28383,346,144,B0OV,,,Petr Brunclik,L,188,CZE,,384,127,6-4 2-6 6-3,3,R32,141,1,5,84,43,28,25,14,0,3,4,5,75,48,32,14,13,2,5
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,29,M0SE,,,Maxim Mrva,R,178,CZE,18198,418,112,E768,,,Antoine Escoffier,R,185,FRA,33621,348,141,7-5 7-6(4),3,R32,113,5,10,72,43,31,14,12,1,5,0,3,88,52,26,21,12,4,9
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,30,DB59,,,Dennis Novak,R,183,AUT,32126,463,93,Z419,,,Bernabe Zapata Miralles,R,183,ESP,28.75,410,115,6-3 6-3,3,R32,72,6,1,50,33,24,10,9,0,2,2,4,58,38,21,8,9,6,11
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,31,X01C,,,Ioannis Xilas,R,178,GRE,24422,530,77,A0EA,,,Max Alcala Gurri,R,178,ESP,,417,113,6-1 6-2,3,R32,79,0,0,49,32,21,11,8,1,2,0,3,42,28,12,6,7,2,7
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,8,A0F3,,,Fabrizio Andaloro,R,185,ITA,,313,169,PH78,2,,Ryan Peniston,L,180,GBR,29925,194,290,7-5 7-6(2),3,R16,166,2,2,75,38,23,16,12,3,9,0,5,91,57,27,15,12,7,14
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,9,KC33,4,,Dimitar Kuzmanov,R,183,BUL,32211,258,212,BV21,,,Charles Broom,R,178,GBR,27472,367,136,6-3 6-1,3,R16,84,2,0,47,36,23,6,8,2,4,0,2,56,41,16,9,8,5,11
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,10,A829,,,Radu Albot,R,175,MDA,35921,499,86,C0HB,5,,Eliakim Coulibaly,L,180,CIV,,299,183,6-2 6-4,3,R16,99,2,0,64,42,33,11,9,5,5,3,2,56,37,25,7,9,2,5
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,11,M0SE,,,Maxim Mrva,R,178,CZE,18198,418,112,S0KT,,,Stefanos Sakellaridis,R,198,GRE,21081,298,184,7-5 4-6 6-2,3,R16,132,0,2,91,60,39,15,15,3,7,5,5,78,40,25,21,15,2,8
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,12,B0JE,,,Max Basing,R,180,GBR,,481,89,S0EX,,,Hamish Stewart,R,193,GBR,,373,133,7-6(6) 6-1,3,R16,138,0,2,88,61,37,15,9,12,13,5,4,78,44,31,12,10,4,8
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,13,H0DC,,,Giles Hussey,L,185,GBR,28383,346,144,P0ME,,,Luca Preda,R,201,ROU,19.57,794,32,6-2 4-6 6-3,3,R16,175,2,1,79,41,32,19,14,2,5,0,6,102,66,33,20,13,8,13
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,14,M0NL,,,Inaki Montes-De La Torre,R,178,ESP,,370,136,X01C,,,Ioannis Xilas,R,178,GRE,24422,530,77,6-3 1-6 6-1,3,R16,163,2,4,84,50,33,16,12,7,11,0,6,86,53,29,17,11,9,14
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,15,W0AH,,,Harry Wendelken,R,178,GBR,,446,99,DB59,,,Dennis Novak,R,183,AUT,32126,463,93,6-2 3-6 6-1,3,R16,120,5,8,78,37,24,20,12,3,7,3,2,66,38,19,11,12,1,8
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,4,KC33,4,,Dimitar Kuzmanov,R,183,BUL,32211,258,212,A829,,,Radu Albot,R,175,MDA,35921,499,86,6-2 7-5,3,QF,131,5,2,70,42,25,13,10,7,11,0,7,79,44,21,14,10,11,18
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,5,M0NL,,,Inaki Montes-De La Torre,R,178,ESP,,370,136,B0JE,,,Max Basing,R,180,GBR,,481,89,6-4 6-1,3,QF,120,1,6,79,45,26,18,8,9,11,0,5,56,35,19,5,9,6,12
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,6,M0SE,,,Maxim Mrva,R,178,CZE,18198,418,112,H0DC,,,Giles Hussey,L,185,GBR,28383,346,144,6-1 6-3,3,QF,70,2,3,44,23,17,10,8,1,3,0,2,57,34,17,7,8,7,13
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,7,W0AH,,,Harry Wendelken,R,178,GBR,,446,99,A0F3,,,Fabrizio Andaloro,R,185,ITA,,313,169,6-2 6-0,3,QF,79,2,0,34,17,14,15,7,2,2,4,3,52,32,15,6,7,7,12
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,2,M0SE,,,Maxim Mrva,R,178,CZE,18198,418,112,KC33,4,,Dimitar Kuzmanov,R,183,BUL,32211,258,212,6-2 2-6 6-2,3,SF,134,6,3,78,43,26,13,12,4,10,0,2,87,69,28,9,12,6,14
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,3,W0AH,,,Harry Wendelken,R,178,GBR,,446,99,M0NL,,,Inaki Montes-De La Torre,R,178,ESP,,370,136,6-2 6-4,3,SF,121,0,2,60,31,20,17,9,3,4,5,4,73,45,26,11,9,9,13
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,1,W0AH,,,Harry Wendelken,R,178,GBR,,446,99,M0SE,,,Maxim Mrva,R,178,CZE,18198,418,112,6-4 6-3,3,F,107,1,2,68,38,24,14,9,9,12,3,5,67,34,18,10,10,11,17
2025-2951,Sioux Falls,Hard,32,C,I,20251020,31,TC61,1,,Jordan Thompson,R,183,AUS,31502,79,772,MP01,,,Michael Mmoh,R,188,USA,27775,299,178,6-3 6-4,3,R32,88,5,0,60,35,29,12,10,3,4,1,1,51,27,17,13,9,2,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,32,TC61,1,,Jordan Thompson,R,183,AUS,31502,79,772,MP01,,,Michael Mmoh,R,188,USA,27775,299,178,6-3 6-4,3,R32,88,5,0,60,35,29,12,10,3,4,1,1,51,27,17,13,9,2,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,33,I0B0,,,Andre Ilagan,L,173,USA,,350,143,H09P,2,,Brandon Holt,R,185,USA,27.54,109,565,4-3 RET,3,R32,35,1,0,21,16,11,3,3,2,2,1,1,22,11,9,5,4,1,2
2025-2951,Sioux Falls,Hard,32,C,I,20251020,34,I0B0,,,Andre Ilagan,L,173,USA,,350,143,H09P,2,,Brandon Holt,R,185,USA,27.54,109,565,4-3 RET,3,R32,35,1,0,21,16,11,3,3,2,2,1,1,22,11,9,5,4,1,2
2025-2951,Sioux Falls,Hard,32,C,I,20251020,35,H0BH,3,,Rinky Hijikata,R,178,AUS,24654,106,582,P0HT,,,Jack Pinnington Jones,R,180,GBR,22.56,186,299,6-3 6-0,3,R32,60,2,1,35,13,10,16,7,0,1,2,6,54,26,15,9,8,5,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,36,H0BH,3,,Rinky Hijikata,R,178,AUS,24654,106,582,P0HT,,,Jack Pinnington Jones,R,180,GBR,22.56,186,299,6-3 6-0,3,R32,60,2,1,35,13,10,16,7,0,1,2,6,54,26,15,9,8,5,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,37,D0DP,4,,Liam Draxl,R,185,CAN,23874,122,514,B0NO,,,Darwin Blanch,L,185,USA,18062,342,148,6-4 6-4,3,R32,91,6,1,68,38,27,19,10,4,5,9,3,70,40,27,14,10,5,8
2025-2951,Sioux Falls,Hard,32,C,I,20251020,38,D0DP,4,,Liam Draxl,R,185,CAN,23874,122,514,B0NO,,,Darwin Blanch,L,185,USA,18062,342,148,6-4 6-4,3,R32,91,6,1,68,38,27,19,10,4,5,9,3,70,40,27,14,10,5,8
2025-2951,Sioux Falls,Hard,32,C,I,20251020,39,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,T0GR,,,Oliver Tarvet,R,185,GBR,21977,369,134,6-2 4-6 6-3,3,R32,155,12,2,102,65,47,18,14,7,9,14,5,89,52,36,17,13,5,9
2025-2951,Sioux Falls,Hard,32,C,I,20251020,40,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,T0GR,,,Oliver Tarvet,R,185,GBR,21977,369,134,6-2 4-6 6-3,3,R32,155,12,2,102,65,47,18,14,7,9,14,5,89,52,36,17,13,5,9
2025-2951,Sioux Falls,Hard,32,C,I,20251020,41,C0HT,6,,Murphy Cassone,R,188,USA,23179,239,240,KC12,,,Mitchell Krueger,R,188,USA,31.77,244,228,7-6(5) 3-6 6-2,3,R32,141,10,1,103,66,43,20,14,7,10,11,2,102,68,48,14,15,7,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,42,C0HT,6,,Murphy Cassone,R,188,USA,23179,239,240,KC12,,,Mitchell Krueger,R,188,USA,31.77,244,228,7-6(5) 3-6 6-2,3,R32,141,10,1,103,66,43,20,14,7,10,11,2,102,68,48,14,15,7,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,43,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,Z0BZ,7,,Michael Zheng,R,188,USA,21.73,181,315,2-6 6-4 6-4,3,R32,111,7,1,79,55,41,10,14,4,8,8,2,91,59,45,10,14,7,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,44,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,Z0BZ,7,,Michael Zheng,R,188,USA,21.73,181,315,2-6 6-4 6-4,3,R32,111,7,1,79,55,41,10,14,4,8,8,2,91,59,45,10,14,7,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,45,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,CI14,8,,Jay Clarke,R,183,GBR,27233,201,277,2-6 6-2 7-5,3,R32,114,4,1,79,52,36,13,14,3,7,5,11,83,43,31,15,14,6,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,46,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,CI14,8,,Jay Clarke,R,183,GBR,27233,201,277,2-6 6-2 7-5,3,R32,114,4,1,79,52,36,13,14,3,7,5,11,83,43,31,15,14,6,11
2025-2951,Sioux Falls,Hard,32,C,I,20251020,47,A0IA,,,Erik Arutiunian,R,191,BLR,21002,547,73,Z09F,,,Patrick Zahraj,R,191,GER,26261,243,232,6-1 6-2,3,R32,55,9,0,41,26,22,11,8,0,0,1,1,43,20,16,6,7,4,8
2025-2951,Sioux Falls,Hard,32,C,I,20251020,48,A0IA,,,Erik Arutiunian,R,191,BLR,21002,547,73,Z09F,,,Patrick Zahraj,R,191,GER,26261,243,232,6-1 6-2,3,R32,55,9,0,41,26,22,11,8,0,0,1,1,43,20,16,6,7,4,8
2025-2951,Sioux Falls,Hard,32,C,I,20251020,49,B0I6,,,Samir Banerjee,R,188,USA,,375,131,M0CW,,,Aidan McHugh,R,180,GBR,,546,73,6-3 6-4,3,R32,109,2,1,59,40,30,14,10,1,1,1,4,91,65,42,9,9,6,8
2025-2951,Sioux Falls,Hard,32,C,I,20251020,50,B0I6,,,Samir Banerjee,R,188,USA,,375,131,M0CW,,,Aidan McHugh,R,180,GBR,,546,73,6-3 6-4,3,R32,109,2,1,59,40,30,14,10,1,1,1,4,91,65,42,9,9,6,8
2025-2951,Sioux Falls,Hard,32,C,I,20251020,51,D0DT,,,Martin Damm,L,203,USA,,208,272,M0C2,,,Dan Martin,R,175,CAN,26.45,460,94,6-2 6-4,3,R32,58,11,1,45,26,24,13,9,0,0,5,1,52,34,23,8,9,2,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,52,D0DT,,,Martin Damm,L,203,USA,,208,272,M0C2,,,Dan Martin,R,175,CAN,26.45,460,94,6-2 6-4,3,R32,58,11,1,45,26,24,13,9,0,0,5,1,52,34,23,8,9,2,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,53,F0CK,,,Andrew Fenty,R,193,USA,,470,92,S0DQ,,,Keegan Smith,R,201,USA,,528,79,4-6 7-6(4) 7-6(3),3,R32,152,6,6,116,75,56,25,17,4,6,12,2,103,72,57,19,17,3,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,54,F0CK,,,Andrew Fenty,R,193,USA,,470,92,S0DQ,,,Keegan Smith,R,201,USA,,528,79,4-6 7-6(4) 7-6(3),3,R32,152,6,6,116,75,56,25,17,4,6,12,2,103,72,57,19,17,3,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,55,J0DZ,,,Rafael Jodar,R,191,ESP,19091,210,267,P0EA,,,Saba Purtseladze,R,191,GEO,24167,302,177,6-4 7-5,3,R32,79,5,1,57,33,22,18,11,0,2,3,6,71,40,26,12,11,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,56,J0DZ,,,Rafael Jodar,R,191,ESP,19091,210,267,P0EA,,,Saba Purtseladze,R,191,GEO,24167,302,177,6-4 7-5,3,R32,79,5,1,57,33,22,18,11,0,2,3,6,71,40,26,12,11,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,57,M0NP,,,Andres Martin,R,183,USA,24287,287,189,S0W8,,,Aryan Shah,R,183,IND,,389,124,7-6(5) 1-6 6-3,3,R32,140,5,1,95,70,51,9,14,9,12,5,3,98,54,42,18,14,3,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,58,M0NP,,,Andres Martin,R,183,USA,24287,287,189,S0W8,,,Aryan Shah,R,183,IND,,389,124,7-6(5) 1-6 6-3,3,R32,140,5,1,95,70,51,9,14,9,12,5,3,98,54,42,18,14,3,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,59,PL39,,,Alfredo Perez,R,193,USA,,329,155,K0DB,,,Cannon Kingsley,R,191,USA,,523,81,6-4 6-4,3,R32,79,4,1,67,41,32,14,10,3,3,8,1,53,30,24,12,10,0,2
2025-2951,Sioux Falls,Hard,32,C,I,20251020,60,PL39,,,Alfredo Perez,R,193,USA,,329,155,K0DB,,,Cannon Kingsley,R,191,USA,,523,81,6-4 6-4,3,R32,79,4,1,67,41,32,14,10,3,3,8,1,53,30,24,12,10,0,2
2025-2951,Sioux Falls,Hard,32,C,I,20251020,61,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,B0F8,,,Justin Boulais,L,183,CAN,,578,64,6-1 6-4,3,R32,67,9,1,48,32,27,9,9,0,0,1,2,56,36,21,9,8,1,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,62,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,B0F8,,,Justin Boulais,L,183,CAN,,578,64,6-1 6-4,3,R32,67,9,1,48,32,27,9,9,0,0,1,2,56,36,21,9,8,1,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,15,TC61,1,,Jordan Thompson,R,183,AUS,31502,79,772,A0IA,,,Erik Arutiunian,R,191,BLR,21002,547,73,7-5 7-6(2),3,R16,127,5,1,91,47,36,23,12,6,7,5,4,95,58,39,17,12,10,12
2025-2951,Sioux Falls,Hard,32,C,I,20251020,16,TC61,1,,Jordan Thompson,R,183,AUS,31502,79,772,A0IA,,,Erik Arutiunian,R,191,BLR,21002,547,73,7-5 7-6(2),3,R16,127,5,1,91,47,36,23,12,6,7,5,4,95,58,39,17,12,10,12
2025-2951,Sioux Falls,Hard,32,C,I,20251020,17,H0BH,3,,Rinky Hijikata,R,178,AUS,24654,106,582,B0I6,,,Samir Banerjee,R,188,USA,,375,131,7-6(3) 6-2,3,R16,79,4,1,63,40,30,12,10,1,2,6,3,58,34,21,13,10,2,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,18,H0BH,3,,Rinky Hijikata,R,178,AUS,24654,106,582,B0I6,,,Samir Banerjee,R,188,USA,,375,131,7-6(3) 6-2,3,R16,79,4,1,63,40,30,12,10,1,2,6,3,58,34,21,13,10,2,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,19,M0NP,,,Andres Martin,R,183,USA,24287,287,189,D0DP,4,,Liam Draxl,R,185,CAN,23874,122,514,6-1 7-5,3,R16,88,6,0,68,42,28,15,10,5,6,1,3,53,29,18,11,9,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,20,M0NP,,,Andres Martin,R,183,USA,24287,287,189,D0DP,4,,Liam Draxl,R,185,CAN,23874,122,514,6-1 7-5,3,R16,88,6,0,68,42,28,15,10,5,6,1,3,53,29,18,11,9,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,21,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,J0DZ,,,Rafael Jodar,R,191,ESP,19091,210,267,6-4 6-4,3,R16,99,4,4,68,37,29,13,10,3,5,4,1,76,42,27,12,10,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,22,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,J0DZ,,,Rafael Jodar,R,191,ESP,19091,210,267,6-4 6-4,3,R16,99,4,4,68,37,29,13,10,3,5,4,1,76,42,27,12,10,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,23,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,C0HT,6,,Murphy Cassone,R,188,USA,23179,239,240,6-0 7-5,3,R16,73,6,3,51,30,27,11,9,1,1,2,2,59,39,22,10,9,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,24,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,C0HT,6,,Murphy Cassone,R,188,USA,23179,239,240,6-0 7-5,3,R16,73,6,3,51,30,27,11,9,1,1,2,2,59,39,22,10,9,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,25,D0DT,,,Martin Damm,L,203,USA,,208,272,I0B0,,,Andre Ilagan,L,173,USA,,350,143,7-6(2) 7-5,3,R16,91,11,1,64,40,33,20,12,0,0,2,3,89,73,51,4,12,8,9
2025-2951,Sioux Falls,Hard,32,C,I,20251020,26,D0DT,,,Martin Damm,L,203,USA,,208,272,I0B0,,,Andre Ilagan,L,173,USA,,350,143,7-6(2) 7-5,3,R16,91,11,1,64,40,33,20,12,0,0,2,3,89,73,51,4,12,8,9
2025-2951,Sioux Falls,Hard,32,C,I,20251020,27,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,F0CK,,,Andrew Fenty,R,193,USA,,470,92,7-5 6-4,3,R16,98,7,1,65,47,32,12,11,2,4,5,3,71,46,30,9,11,5,9
2025-2951,Sioux Falls,Hard,32,C,I,20251020,28,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,F0CK,,,Andrew Fenty,R,193,USA,,470,92,7-5 6-4,3,R16,98,7,1,65,47,32,12,11,2,4,5,3,71,46,30,9,11,5,9
2025-2951,Sioux Falls,Hard,32,C,I,20251020,29,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,PL39,,,Alfredo Perez,R,193,USA,,329,155,7-5 6-3,3,R16,81,8,1,64,43,31,13,11,4,5,7,0,54,35,27,7,10,1,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,30,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,PL39,,,Alfredo Perez,R,193,USA,,329,155,7-5 6-3,3,R16,81,8,1,64,43,31,13,11,4,5,7,0,54,35,27,7,10,1,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,7,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,TC61,1,,Jordan Thompson,R,183,AUS,31502,79,772,7-5 1-0 RET,3,QF,54,7,2,50,31,21,10,7,6,7,7,0,38,19,15,7,6,1,3
2025-2951,Sioux Falls,Hard,32,C,I,20251020,8,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,TC61,1,,Jordan Thompson,R,183,AUS,31502,79,772,7-5 1-0 RET,3,QF,54,7,2,50,31,21,10,7,6,7,7,0,38,19,15,7,6,1,3
2025-2951,Sioux Falls,Hard,32,C,I,20251020,9,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,H0BH,3,,Rinky Hijikata,R,178,AUS,24654,106,582,6-4 6-4,3,QF,77,4,1,48,34,30,10,10,0,0,6,0,69,47,29,12,10,3,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,10,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,H0BH,3,,Rinky Hijikata,R,178,AUS,24654,106,582,6-4 6-4,3,QF,77,4,1,48,34,30,10,10,0,0,6,0,69,47,29,12,10,3,5
2025-2951,Sioux Falls,Hard,32,C,I,20251020,11,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,D0DT,,,Martin Damm,L,203,USA,,208,272,7-6(4) 6-4,3,QF,106,3,3,86,55,36,19,11,3,4,14,4,68,41,31,14,11,2,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,12,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,D0DT,,,Martin Damm,L,203,USA,,208,272,7-6(4) 6-4,3,QF,106,3,3,86,55,36,19,11,3,4,14,4,68,41,31,14,11,2,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,13,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,M0NP,,,Andres Martin,R,183,USA,24287,287,189,6-3 6-3,3,QF,73,1,2,54,40,32,8,9,1,1,5,2,59,37,21,12,9,1,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,14,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,M0NP,,,Andres Martin,R,183,USA,24287,287,189,6-3 6-3,3,QF,73,1,2,54,40,32,8,9,1,1,5,2,59,37,21,12,9,1,4
2025-2951,Sioux Falls,Hard,32,C,I,20251020,3,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,6-3 6-1,3,SF,62,3,0,39,29,25,7,8,0,0,2,0,50,35,17,8,8,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,4,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,G0IW,,,Antoine Ghibaudo,R,191,FRA,,398,121,6-3 6-1,3,SF,62,3,0,39,29,25,7,8,0,0,2,0,50,35,17,8,8,3,7
2025-2951,Sioux Falls,Hard,32,C,I,20251020,5,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,6-4 7-6(4),3,SF,100,6,2,72,59,41,7,11,3,5,12,3,85,58,39,12,11,7,10
2025-2951,Sioux Falls,Hard,32,C,I,20251020,6,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,RH62,,,Mats Rosenkranz,L,193,GER,,300,178,6-4 7-6(4),3,SF,100,6,2,72,59,41,7,11,3,5,12,3,85,58,39,12,11,7,10
2025-2951,Sioux Falls,Hard,32,C,I,20251020,1,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,6-7(2) 7-6(4) 7-5,3,F,154,13,0,119,67,56,32,18,6,6,10,1,99,73,61,17,18,0,1
2025-2951,Sioux Falls,Hard,32,C,I,20251020,2,K0A3,5,,Patrick Kypson,R,188,USA,25979,166,344,M0ON,,,Johannus Monday,L,198,GBR,23743,238,242,6-7(2) 7-6(4) 7-5,3,F,154,13,0,119,67,56,32,18,6,6,10,1,99,73,61,17,18,0,1
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,16,N0BS,1,,Mariano Navone,R,178,ARG,24643,85,735,HF80,,,Hady Habib,R,188,LBN,27165,170,335,6-4 6-1,3,R32,94,3,1,49,32,21,12,8,0,1,1,5,87,48,27,15,9,8,13
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,17,C0C8,2,,Juan Manuel Cerundolo,L,183,ARG,23929,86,727,G0EQ,,,Sebastian Gima,L,0,ROU,,569,66,6-3 7-5,3,R32,106,0,2,67,43,32,12,10,5,6,0,3,73,56,34,7,11,1,5
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,18,N0AM,3,,Emilio Nava,R,185,USA,23882,92,682,P0J1,,,Rodrigo Pacheco Mendez,L,191,MEX,20487,200,277,6-3 6-4,3,R32,81,8,2,59,41,33,10,10,1,1,0,0,57,32,19,17,9,7,9
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,19,T0A1,4,,Thiago Agustin Tirante,R,185,ARG,24528,101,639,B0GY,,,Alex Barrena,R,175,ARG,,171,328,7-5 6-7(3) 6-3,3,R32,167,7,3,95,55,40,23,17,3,6,4,3,100,75,48,13,16,2,7
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,20,TE16,5,,Carlos Taberner,R,183,ESP,28.2,102,620,V821,,,Gonzalo Villanueva,R,175,ARG,30768,354,140,6-3 3-6 6-4,3,R32,171,1,3,87,49,32,21,14,4,8,4,3,102,64,40,16,14,14,19
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,21,GD64,6,,Cristian Garin,R,185,CHI,29391,107,579,O660,,,Genaro Alberto Olivieri,R,175,ARG,27211,225,251,6-4 6-4,3,R32,113,0,2,58,31,24,16,10,2,3,0,0,62,44,28,6,10,1,4
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,22,P0DF,,,Matheus Pucinelli De Almeida,R,183,BRA,24553,316,164,BS86,7,,Tomas Barrios Vera,R,191,CHI,27.86,118,537,7-6(4) 2-6 6-2,3,R32,180,2,4,100,51,28,28,14,5,11,2,3,106,69,41,13,14,2,8
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,23,B0FV,9,,Roman Andres Burruchaga,R,183,ARG,23.74,128,497,S0T1,,,Joao Eduardo Schiessl,L,180,BRA,,502,86,6-4 6-2,3,R32,78,1,3,45,23,17,14,9,3,5,1,2,54,34,21,6,9,5,10
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,24,B0FI,,,Pedro Boscardin Dias,R,180,BRA,,296,183,FA43,,,Juan Pablo Ficovich,R,188,ARG,28736,162,360,6-4 6-2,3,R32,98,6,2,51,32,25,7,9,2,4,1,3,66,36,22,9,9,9,14
2025-3031,Costa do Sauipe,Clay,32,C,O,20251020,25,B0GR,,,Gonzalo Bueno,R,173,PER,21547,220,259,D0AR,,,Mateus Alves,R,193,BRA,24739,419,109,6-4 4-6 6-1,3,R32,141,2,1,79,58,39,11,13,3,6,3,2,84,56,35,10,14,2,8
