captured_at,league,match_date,kickoff_iso,home_team,away_team,line,side,odds_decimal,odds_american
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace (Corners),West Ham United (Corners),9.5,over,1.6803,-147
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace (Corners),West Ham United (Corners),9.5,under,2.17,117
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace (Corners),West Ham United (Corners),10.5,over,2.09,109
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace (Corners),West Ham United (Corners),10.5,under,1.7353,-136
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace (Corners),West Ham United (Corners),11.0,over,2.4,140
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace (Corners),West Ham United (Corners),11.0,under,1.5464,-183
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),10.0,over,1.9615,-104
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),10.0,under,1.8621,-116
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),9.0,over,1.5435,-184
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),9.0,under,2.41,141
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),9.5,over,1.7519,-133
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),9.5,under,2.06,106
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),10.5,over,2.17,117
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),10.5,under,1.6803,-147
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),11.0,over,2.49,149
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Everton (Corners),Liverpool (Corners),11.0,under,1.5102,-196
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),9.5,over,2.02,102
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),9.5,under,1.813,-123
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),8.5,over,1.5988,-167
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),8.5,under,2.29,129
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),9.0,over,1.7692,-130
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),9.0,under,2.04,104
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),10.0,over,2.31,131
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),10.0,under,1.5988,-167
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),10.5,over,2.58,158
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City (Corners),Arsenal (Corners),10.5,under,1.4785,-209
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,9.5,over,2.02,102
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,9.5,under,1.813,-123
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,8.5,over,1.5988,-167
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,8.5,under,2.29,129
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,9.0,over,1.7692,-130
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,9.0,under,2.04,104
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,10.0,over,2.31,131
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,10.0,under,1.5988,-167
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,10.5,over,2.58,158
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T15:30:00Z,Manchester City,Arsenal,10.5,under,1.4785,-209
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),10.0,over,1.8065,-124
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),10.0,under,2.02,102
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),9.0,over,1.4505,-222
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),9.0,under,2.66,166
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),9.5,over,1.6329,-158
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),9.5,under,2.25,125
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),10.5,over,2.02,102
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),10.5,under,1.7937,-126
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),11.0,over,2.29,129
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T11:30:00Z,Brentford (Corners),Fulham (Corners),11.0,under,1.5952,-168
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),10.0,over,2.01,101
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),10.0,under,1.813,-123
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),9.0,over,1.5618,-178
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),9.0,under,2.36,136
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),9.5,over,1.7874,-127
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),9.5,under,2.03,103
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),10.5,over,2.24,124
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),10.5,under,1.6369,-157
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),11.0,over,2.62,162
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Aston Villa (Corners),Sunderland (Corners),11.0,under,1.463,-216
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),10.5,over,2.0,100
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),10.5,under,1.8264,-121
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),9.5,over,1.6061,-165
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),9.5,under,2.28,128
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),10.0,over,1.7692,-130
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),10.0,under,2.04,104
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),11.0,over,2.28,128
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),11.0,under,1.6211,-161
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),11.5,over,2.52,152
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea (Corners),Manchester United (Corners),11.5,under,1.4975,-201
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),10.5,over,2.03,103
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),10.5,under,1.8,-125
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),9.5,over,1.6173,-162
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),9.5,under,2.26,126
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),10.0,over,1.7874,-127
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),10.0,under,2.02,102
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),11.0,over,2.31,131
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),11.0,under,1.6024,-166
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),11.5,over,2.56,156
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest (Corners),Burnley (Corners),11.5,under,1.4831,-207
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,10.5,over,2.0,100
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,10.5,under,1.8264,-121
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,9.5,over,1.6061,-165
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,9.5,under,2.28,128
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,10.0,over,1.7692,-130
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,10.0,under,2.04,104
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,11.0,over,2.28,128
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,11.0,under,1.6211,-161
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,11.5,over,2.52,152
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T19:00:00Z,Chelsea,Manchester United,11.5,under,1.4975,-201
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),10.5,over,1.9009,-111
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),10.5,under,1.9346,-107
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),9.5,over,1.5208,-192
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),9.5,under,2.46,146
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),10.0,over,1.6623,-151
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),10.0,under,2.2,120
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),11.0,over,2.1,110
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),11.0,under,1.7246,-138
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),11.5,over,2.32,132
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United (Corners),Bournemouth (Corners),11.5,under,1.5848,-171
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,10.5,over,1.9009,-111
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,10.5,under,1.9346,-107
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,9.5,over,1.5208,-192
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,9.5,under,2.46,146
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,10.0,over,1.6623,-151
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,10.0,under,2.2,120
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,11.0,over,2.1,110
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,11.0,under,1.7246,-138
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,11.5,over,2.32,132
2026-04-15T09:10:56Z,epl,2026-04-18,2026-04-18T14:00:00Z,Newcastle United,Bournemouth,11.5,under,1.5848,-171
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,10.5,over,2.03,103
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,10.5,under,1.8,-125
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,9.5,over,1.6173,-162
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,9.5,under,2.26,126
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,10.0,over,1.7874,-127
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,10.0,under,2.02,102
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,11.0,over,2.31,131
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,11.0,under,1.6024,-166
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,11.5,over,2.56,156
2026-04-15T09:10:56Z,epl,2026-04-19,2026-04-19T13:00:00Z,Nottingham Forest,Burnley,11.5,under,1.4831,-207
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,10.0,over,1.8772,-114
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,10.0,under,1.9524,-105
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,9.0,over,1.4831,-207
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,9.0,under,2.56,156
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,9.5,over,1.6803,-147
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,9.5,under,2.17,117
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,10.5,over,2.09,109
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,10.5,under,1.7353,-136
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,11.0,over,2.4,140
2026-04-15T09:10:56Z,epl,2026-04-20,2026-04-20T19:00:00Z,Crystal Palace,West Ham United,11.0,under,1.5464,-183
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),10.0,over,1.885,-113
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),10.0,under,1.9434,-106
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),9.0,over,1.4831,-207
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),9.0,under,2.56,156
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),9.5,over,1.6849,-146
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),9.5,under,2.16,116
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),10.5,over,2.1,110
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),10.5,under,1.7246,-138
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),11.0,over,2.44,144
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid (Corners),Alaves (Corners),11.0,under,1.5291,-189
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),9.5,over,1.885,-113
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),9.5,under,1.9434,-106
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),8.5,over,1.5236,-191
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),8.5,under,2.48,148
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),9.0,over,1.6623,-151
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),9.0,under,2.22,122
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),10.0,over,2.12,112
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),10.0,under,1.7246,-138
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),10.5,over,2.36,136
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona (Corners),Real Betis (Corners),10.5,under,1.578,-173
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,9.5,over,1.9804,-102
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,9.5,under,1.8475,-118
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,8.5,over,1.5587,-179
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,8.5,under,2.37,137
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,9.0,over,1.7246,-138
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,9.0,under,2.1,110
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,10.0,over,2.25,125
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,10.0,under,1.6329,-158
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,10.5,over,2.5,150
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao,Osasuna,10.5,under,1.5051,-198
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,10.0,over,1.885,-113
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,10.0,under,1.9434,-106
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,9.0,over,1.4831,-207
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,9.0,under,2.56,156
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,9.5,over,1.6849,-146
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,9.5,under,2.16,116
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,10.5,over,2.1,110
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,10.5,under,1.7246,-138
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,11.0,over,2.44,144
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Real Madrid,Alaves,11.0,under,1.5291,-189
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,9.5,over,1.885,-113
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,9.5,under,1.9434,-106
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,8.5,over,1.5236,-191
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,8.5,under,2.48,148
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,9.0,over,1.6623,-151
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,9.0,under,2.22,122
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,10.0,over,2.12,112
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,10.0,under,1.7246,-138
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,10.5,over,2.36,136
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T19:30:00Z,Girona,Real Betis,10.5,under,1.578,-173
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),9.5,over,1.9174,-109
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),9.5,under,1.9174,-109
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),8.5,over,1.5376,-186
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),8.5,under,2.42,142
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),9.0,over,1.6849,-146
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),9.0,under,2.17,117
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),10.0,over,2.15,115
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),10.0,under,1.6944,-144
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),10.5,over,2.39,139
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Mallorca (Corners),Valencia (Corners),10.5,under,1.5525,-181
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),9.5,over,1.9804,-102
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),9.5,under,1.8475,-118
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),8.5,over,1.5587,-179
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),8.5,under,2.37,137
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),9.0,over,1.7246,-138
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),9.0,under,2.1,110
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),10.0,over,2.25,125
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),10.0,under,1.6329,-158
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),10.5,over,2.5,150
2026-04-15T09:10:56Z,la-liga,2026-04-21,2026-04-21T17:00:00Z,Athletic Bilbao (Corners),Osasuna (Corners),10.5,under,1.5051,-198
