match_date,league,home_team,away_team,line,selected_side,selected_ev,selected_odds,selected_close_odds,bet_result,pnl_units,published_to_close_clv,actual_total,result_side,lambda_poisson,market_lambda,lambda_v2,lambda_gap_model_market,p_market_over,p_v2_over,line_bucket,line_type,side_line,side_league,edge_bucket,lambda_gap_bucket,fav_side,fav_prob,fav_gap,fav_bucket,pre_home_shot_pressure,pre_away_shot_pressure,pre_total_shot_pressure,pre_total_sot_pressure,pre_total_corner_pressure,pre_corner_per_shot,pre_recent_corner_delta,pre_recent_shot_delta,shot_pressure_bucket,corner_pressure_bucket,corner_per_shot_bucket,recent_corner_delta_bucket,recent_shot_delta_bucket,pre_feature_ready,post_match_total_shots,post_match_total_sot,post_match_corners_per_shot,post_match_shot_bucket
2026-04-21,la-liga,Mallorca,Valencia,10.0,over,0.084214,2.15,2.15,won,1.15,0.0,11,over,10.38,10.2054,10.2858,0.17460000000000164,0.440745,0.450088,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.3647654845563001,0.035463310998529174,balanced<45,10.15,14.125,24.275,7.775,9.950000000000001,0.383203125,-0.6166666666666671,1.3083333333333371,22-25,9.5-10.5,0.36-0.42,-1 to -0.25,+1 to +3,true,30,11,0.36666666666666664,>=30
2026-04-21,la-liga,Real Madrid,Alaves,10.0,over,0.0733,1.885,1.885,won,0.885,0.0,15,over,10.734,10.7876,10.7995,-0.053599999999999426,0.507627,0.50897,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.7755791985681615,0.6967286467137317,fav>=65,15.325,11.3,26.625,9.2,9.95,0.3724814422057264,-0.2833333333333332,-0.04166666666666785,25-28,9.5-10.5,0.36-0.42,-1 to -0.25,flat,true,43,13,0.3488372093023256,>=30
2026-04-22,epl,Bournemouth,Leeds,11.0,over,0.123549,2.3,2.45,won,1.3,-0.061224,13,over,11.101,10.9311,11.1757,0.16990000000000016,0.412861,0.440104,>=11.0,integer,over|>=11.0,over|epl,>=10%,aligned,home,0.4701492537313433,0.208955223880597,fav45-55,13.175,13.425,26.6,8.35,10.675,0.37582345191040845,-0.34166666666666856,-0.6833333333333371,25-28,>=10.5,0.36-0.42,-1 to -0.25,flat,true,27,10,0.48148148148148145,25-30
2026-04-22,epl,Burnley,Man City,10.0,over,0.030073,1.9524,1.9346,won,0.9524,0.009201,14,over,9.32,10.6395,10.4374,-1.3194999999999997,0.491218,0.467909,10.0-10.5,integer,over|10.0-10.5,over|epl,3-6%,model<market,away,0.8438610343466245,0.7936735096723253,fav>=65,10.024999999999999,15.725000000000001,25.75,8.8,9.475000000000001,0.41208518659369364,1.6916666666666647,0.6666666666666643,25-28,8.5-9.5,0.36-0.42,>=+1,flat,true,37,10,0.3783783783783784,>=30
2026-04-22,la-liga,Elche,Ath Madrid,10.0,over,0.073862,2.23,2.28,won,1.23,-0.02193,16,over,10.092,10.0719,10.1059,0.020100000000001117,0.425169,0.429142,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,away,0.3838003762748786,0.015050995148034374,balanced<45,11.325,14.925,26.25,9.3,9.925,0.4208151626970815,-0.4250000000000007,1.0833333333333357,25-28,9.5-10.5,>=0.42,-1 to -0.25,+1 to +3,true,20,9,0.8,20-25
2026-04-22,la-liga,Sociedad,Getafe,10.0,over,0.182683,2.18,2.22,lost,-1.0,-0.018018,9,under,11.61,10.1703,10.6302,1.4397000000000002,0.436649,0.489758,10.0-10.5,integer,over|10.0-10.5,over|la-liga,>=10%,model>market,home,0.41257367387033395,0.14145383104125736,balanced<45,12.149999999999999,11.774999999999999,23.924999999999997,8.25,10.05,0.43854312745659607,1.6166666666666671,0.9083333333333385,22-25,9.5-10.5,>=0.42,>=+1,flat,true,18,4,0.5,<20
2026-04-23,la-liga,Vallecano,Espanol,11.0,over,0.11997,2.43,2.46,push,0.0,-0.012195,11,push,11.414,10.715,10.9527,0.6989999999999998,0.388894,0.415269,>=11.0,integer,over|>=11.0,over|la-liga,>=10%,model>market,home,0.4532775453277545,0.19944211994421196,fav45-55,13.8,12.025,25.825000000000003,8.775,10.225000000000001,0.4134005225830534,1.1916666666666647,2.8416666666666615,25-28,9.5-10.5,0.36-0.42,>=+1,+1 to +3,true,32,10,0.34375,>=30
2026-04-24,ligue-1,Brest,Lens,10.0,over,0.105021,2.21,2.34,lost,-1.0,-0.055556,6,under,9.76,10.1018,10.263,-0.341800000000001,0.428631,0.447364,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,>=10%,aligned,away,0.6057427559984266,0.4350334338534155,fav55-65,10.025,15.4,25.425,8.6,9.075,0.35494949777566376,1.1750000000000007,2.7416666666666636,25-28,8.5-9.5,0.30-0.36,>=+1,+1 to +3,true,31,10,0.1935483870967742,>=30
2026-04-24,serie-a,Napoli,Cremonese,10.0,over,0.101258,2.12,2.18,won,1.12,-0.027523,12,over,8.956,10.2736,10.4521,-1.3176000000000005,0.447096,0.466903,10.0-10.5,integer,over|10.0-10.5,over|serie-a,>=10%,model<market,home,0.7137192704203014,0.6082474226804124,fav>=65,14.275,9.85,24.125,7.875,8.7,0.3914132379248658,0.5500000000000007,-2.625,22-25,8.5-9.5,0.36-0.42,+0.25 to +1,-3 to -1,true,32,13,0.375,>=30
2026-04-25,la-liga,Alaves,Mallorca,10.0,over,0.09526,2.06,2.03,won,1.06,0.014778,13,over,10.735,10.3677,10.5059,0.3673000000000002,0.459587,0.475525,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.4324734446130501,0.1820940819423369,balanced<45,13.9,12.399999999999999,26.299999999999997,9.0,9.975,0.349154782738206,-0.1416666666666675,1.7000000000000028,25-28,9.5-10.5,0.30-0.36,flat,+1 to +3,true,19,6,0.6842105263157895,<20
2026-04-25,ligue-1,Angers,Paris SG,9.0,over,0.09329,1.8403,1.7812,push,0.0,0.03318,9,push,9.337,9.8611,9.9676,-0.5241000000000007,0.517134,0.529661,9.0-9.5,integer,over|9.0-9.5,over|ligue-1,6-10%,model<market,away,0.7470119521912351,0.6521414342629482,fav>=65,8.8,16.075,24.875,9.3,9.05,0.3382882882882883,1.1166666666666671,1.5416666666666643,22-25,8.5-9.5,0.30-0.36,>=+1,+1 to +3,true,23,11,0.391304347826087,20-25
2026-04-25,la-liga,Ath Madrid,Ath Bilbao,10.0,over,0.075087,1.9901,1.9709,lost,-1.0,0.009742,7,under,10.527,10.5405,10.5644,-0.013500000000000512,0.479495,0.48224,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.4308880308880309,0.12509652509652508,balanced<45,11.425,13.125,24.55,9.075000000000001,10.0,0.42513413816230716,0.5833333333333339,-0.466666666666665,22-25,9.5-10.5,>=0.42,+0.25 to +1,flat,true,18,8,0.3888888888888889,<20
2026-04-25,bundesliga,Augsburg,Ein Frankfurt,11.0,over,0.144152,2.53,2.56,won,1.53,-0.011719,16,over,10.968,10.553,10.8951,0.41499999999999915,0.371429,0.408936,>=11.0,integer,over|>=11.0,over|bundesliga,>=10%,aligned,home,0.3762376237623762,0.0,balanced<45,13.35,13.125,26.475,9.5,10.125,0.36134363062614183,0.625,2.6083333333333343,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,+1 to +3,true,36,10,0.4444444444444444,>=30
2026-04-25,bundesliga,FC Koln,Leverkusen,10.0,over,0.065587,1.8929,1.9346,lost,-1.0,-0.021555,7,under,10.033,10.7578,10.7579,-0.7248000000000001,0.503215,0.503228,10.0-10.5,integer,over|10.0-10.5,over|bundesliga,6-10%,model<market,away,0.5129935875801553,0.2632467094161324,fav45-55,12.600000000000001,14.275,26.875,9.475,9.675,0.3772903453136011,0.49166666666666536,2.458333333333332,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,+1 to +3,true,33,13,0.21212121212121213,>=30
2026-04-25,epl,Fulham,Aston Villa,11.0,over,0.097318,2.27,2.24,lost,-1.0,0.013393,7,under,10.8,10.9859,11.1238,-0.18590000000000018,0.418977,0.434335,>=11.0,integer,over|>=11.0,over|epl,6-10%,aligned,away,0.3888834331729352,0.042423647255229235,balanced<45,12.95,13.125,26.075,8.625,10.375,0.371261451726568,0.625,0.341666666666665,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,23,7,0.30434782608695654,20-25
2026-04-25,la-liga,Getafe,Barcelona,10.0,over,0.211907,2.28,2.25,lost,-1.0,0.013333,9,under,11.785,9.9847,10.5528,1.8003,0.41498,0.480906,10.0-10.5,integer,over|10.0-10.5,over|la-liga,>=10%,model>>market,away,0.5689677299756157,0.3879818044405151,fav55-65,9.375,15.375,24.75,8.524999999999999,10.5,0.40535704260933025,0.25,-2.5833333333333357,22-25,>=10.5,0.36-0.42,+0.25 to +1,-3 to -1,true,17,4,0.5294117647058824,<20
2026-04-25,bundesliga,Hamburg,Hoffenheim,11.0,over,0.113273,2.43,2.42,won,1.43,0.004132,13,over,10.759,10.6961,10.9325,0.06290000000000084,0.387107,0.413046,>=11.0,integer,over|>=11.0,over|bundesliga,>=10%,aligned,away,0.5333333333333333,0.3,fav45-55,11.925,14.350000000000001,26.275000000000002,9.450000000000001,9.925,0.35891812865497075,0.07499999999999929,-0.35833333333333783,25-28,9.5-10.5,0.30-0.36,flat,flat,true,27,10,0.48148148148148145,25-30
2026-04-25,serie-a,Verona,Lecce,10.0,over,0.1147,2.37,2.34,lost,-1.0,0.012821,6,under,8.689,9.8245,10.0577,-1.1355000000000004,0.396747,0.422954,10.0-10.5,integer,over|10.0-10.5,over|serie-a,>=10%,model<market,home,0.35242290748898675,0.02202643171806168,balanced<45,12.0,11.625,23.625,6.575,9.35,0.39146816024473086,-0.34999999999999964,-0.375,22-25,8.5-9.5,0.36-0.42,-1 to -0.25,flat,true,18,5,0.3333333333333333,<20
2026-04-25,ligue-1,Lyon,Auxerre,10.0,over,0.096039,2.12,2.11,lost,-1.0,0.004739,9,under,9.835,10.2543,10.3922,-0.4192999999999998,0.44636,0.462313,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,6-10%,aligned,home,0.5755850727387729,0.39468690702087283,fav55-65,11.625,11.399999999999999,23.025,8.350000000000001,9.65,0.42328699106256207,0.1833333333333318,1.3916666666666657,22-25,9.5-10.5,>=0.42,flat,+1 to +3,true,21,8,0.42857142857142855,20-25
2026-04-25,serie-a,Parma,Pisa,9.0,over,0.048392,2.0,2.11,won,1.0,-0.052133,11,over,7.287,9.5508,9.4455,-2.2638000000000007,0.477315,0.464993,9.0-9.5,integer,over|9.0-9.5,over|serie-a,3-6%,model<<market,home,0.4527177959791511,0.20253164556962022,fav45-55,12.475,12.275,24.75,7.125,8.649999999999999,0.4068466096115866,-0.8166666666666647,-3.25,22-25,8.5-9.5,0.36-0.42,-1 to -0.25,<-3,true,27,8,0.4074074074074074,25-30
2026-04-25,ligue-1,Toulouse,Monaco,10.0,over,0.063266,2.24,2.18,lost,-1.0,0.027523,6,under,9.166,10.052,10.0499,-0.8859999999999992,0.422829,0.422584,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,6-10%,model<market,away,0.46281601771544567,0.17530909761948704,fav45-55,13.125,12.350000000000001,25.475,9.05,9.225,0.39617004603780975,-0.058333333333331794,3.1083333333333307,25-28,8.5-9.5,0.36-0.42,flat,>=+3,true,26,10,0.23076923076923078,25-30
2026-04-25,bundesliga,Wolfsburg,M'gladbach,10.0,over,0.037503,1.9174,1.8772,won,0.9174,0.021415,13,over,9.503,10.7098,10.5653,-1.2067999999999994,0.497839,0.481551,10.0-10.5,integer,over|10.0-10.5,over|bundesliga,3-6%,model<market,home,0.4310344827586207,0.11494252873563221,balanced<45,12.65,13.899999999999999,26.549999999999997,9.899999999999999,10.0,0.3369607236740374,0.9166666666666679,0.7833333333333385,25-28,9.5-10.5,0.30-0.36,+0.25 to +1,flat,true,22,6,0.5909090909090909,20-25
2026-04-26,serie-a,Milan,Juventus,9.0,over,0.064243,1.8065,1.9346,lost,-1.0,-0.066215,4,under,7.985,10.003,9.9714,-2.018,0.529128,0.525576,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,away,0.3875,0.08124999999999999,balanced<45,11.850000000000001,13.65,25.5,8.2,9.1,0.3423502696565427,-0.016666666666667496,0.5833333333333357,25-28,8.5-9.5,0.30-0.36,flat,flat,true,18,6,0.2222222222222222,<20
2026-04-26,bundesliga,Dortmund,Freiburg,10.0,over,0.06133,2.14,2.19,lost,-1.0,-0.022831,5,under,9.51,10.2123,10.2191,-0.702300000000001,0.441209,0.442,10.0-10.5,integer,over|10.0-10.5,over|bundesliga,6-10%,model<market,home,0.6942607775720708,0.5683681565723353,fav>=65,13.875,12.425,26.3,9.15,9.425,0.365759527795908,0.3249999999999993,0.11666666666666714,25-28,8.5-9.5,0.36-0.42,+0.25 to +1,flat,true,24,9,0.20833333333333334,20-25
2026-04-26,serie-a,Fiorentina,Sassuolo,10.0,over,0.099444,2.31,2.48,won,1.31,-0.068548,11,over,8.519,9.9534,10.0969,-1.4344000000000001,0.41124,0.427347,10.0-10.5,integer,over|10.0-10.5,over|serie-a,6-10%,model<market,home,0.49507489008152494,0.2766931256344781,fav45-55,14.275,11.575,25.85,8.425,9.175,0.36833333333333335,-0.008333333333334636,-2.3500000000000014,25-28,8.5-9.5,0.36-0.42,flat,-3 to -1,true,33,6,0.3333333333333333,>=30
2026-04-26,ligue-1,Le Havre,Metz,9.0,over,0.031589,1.7246,1.8403,won,0.7246,-0.06287,10,over,8.739,10.1143,9.9654,-1.3752999999999993,0.546707,0.529405,9.0-9.5,integer,over|9.0-9.5,over|ligue-1,3-6%,model<market,home,0.5709391949757351,0.3802455038538396,fav55-65,13.274999999999999,12.475,25.75,8.524999999999999,9.25,0.3982378854625551,-0.5,2.083333333333332,25-28,8.5-9.5,0.36-0.42,-1 to -0.25,+1 to +3,true,26,10,0.38461538461538464,25-30
2026-04-26,ligue-1,Lorient,Strasbourg,9.0,over,0.059326,1.7812,1.9615,won,0.7812,-0.091919,16,over,8.96,10.0035,9.9542,-1.0434999999999999,0.533864,0.528092,9.0-9.5,integer,over|9.0-9.5,over|ligue-1,3-6%,model<market,home,0.44651162790697674,0.15348837209302324,balanced<45,11.65,11.350000000000001,23.0,8.075,9.05,0.3472943722943723,0.9499999999999993,1.8333333333333357,22-25,8.5-9.5,0.30-0.36,+0.25 to +1,+1 to +3,true,25,11,0.64,25-30
2026-04-26,ligue-1,Marseille,Nice,10.0,over,0.038471,1.9434,1.9709,lost,-1.0,-0.013953,8,under,9.309,10.6366,10.502,-1.3276000000000003,0.490323,0.474944,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,3-6%,model<market,home,0.6424335602899187,0.49615638040852184,fav55-65,14.3,10.675,24.975,9.350000000000001,9.4,0.4104175493103611,-0.15000000000000036,-1.3083333333333371,22-25,8.5-9.5,0.36-0.42,flat,-3 to -1,true,29,8,0.27586206896551724,25-30
2026-04-26,ligue-1,Paris FC,Lille,10.0,over,0.058757,2.11,2.1,push,0.0,0.004762,10,push,9.33,10.2771,10.2567,-0.9471000000000007,0.449,0.446632,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,3-6%,model<market,away,0.49799419006778256,0.2602019643104164,fav45-55,9.975,12.675,22.65,7.625,9.375,0.4014372103981779,0.375,1.0166666666666693,22-25,8.5-9.5,0.36-0.42,+0.25 to +1,+1 to +3,true,17,6,0.5882352941176471,<20
2026-04-26,la-liga,Vallecano,Sociedad,11.0,over,0.214934,2.59,2.4,lost,-1.0,0.079167,10,under,12.305,10.475,11.052,1.83,0.362336,0.426282,>=11.0,integer,over|>=11.0,over|la-liga,>=10%,model>>market,home,0.34831460674157305,0.0,balanced<45,13.899999999999999,12.425,26.325,8.95,10.625,0.42183566033417264,0.7083333333333321,1.0916666666666686,25-28,>=10.5,>=0.42,+0.25 to +1,+1 to +3,true,37,17,0.2702702702702703,>=30
2026-04-26,la-liga,Oviedo,Elche,9.0,over,0.057848,1.9174,1.8264,lost,-1.0,0.049825,7,under,9.296,9.7156,9.6177,-0.41960000000000086,0.5,0.488219,9.0-9.5,integer,over|9.0-9.5,over|la-liga,3-6%,aligned,home,0.3979853841595892,0.08986766739087498,balanced<45,13.399999999999999,12.425,25.825,9.1,9.325,0.38933864740316354,0.25833333333333286,-0.658333333333335,25-28,8.5-9.5,0.36-0.42,+0.25 to +1,flat,true,16,7,0.4375,<20
2026-04-26,ligue-1,Rennes,Nantes,10.0,over,0.079502,1.9346,1.9615,won,0.9346,-0.013714,14,over,9.945,10.6646,10.7124,-0.7195999999999998,0.493507,0.498931,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,6-10%,model<market,home,0.6719162580158431,0.5447001131648435,fav>=65,12.975,11.575,24.549999999999997,8.375,9.625,0.37682578539371686,-0.125,0.3666666666666707,22-25,9.5-10.5,0.36-0.42,flat,flat,true,38,13,0.3684210526315789,>=30
2026-04-27,serie-a,Cagliari,Atalanta,10.0,over,0.145191,2.19,2.25,push,0.0,-0.026667,10,push,9.426,10.1398,10.4995,-0.7137999999999991,0.432157,0.472127,10.0-10.5,integer,over|10.0-10.5,over|serie-a,>=10%,model<market,away,0.5263157894736842,0.3157894736842105,fav45-55,11.649999999999999,13.825,25.474999999999998,8.05,9.825,0.38259820057055083,-0.8249999999999993,-0.9749999999999979,25-28,9.5-10.5,0.36-0.42,-1 to -0.25,flat,true,21,10,0.47619047619047616,20-25
2026-04-27,la-liga,Espanol,Levante,10.0,over,0.042382,1.9524,2.03,lost,-1.0,-0.038227,8,under,10.088,10.6339,10.4981,-0.5459000000000014,0.490182,0.474629,10.0-10.5,integer,over|10.0-10.5,over|la-liga,3-6%,model<market,home,0.47291361639824303,0.2240117130307467,fav45-55,13.325,13.175,26.5,8.75,9.525,0.3742937853107345,0.8916666666666675,3.0833333333333357,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,>=+3,true,17,7,0.47058823529411764,<20
2026-04-27,serie-a,Lazio,Udinese,9.0,over,0.087631,1.9259,1.8403,push,0.0,0.046514,9,push,8.026,9.7183,9.7844,-1.6922999999999995,0.496734,0.50433,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,home,0.48657187993680884,0.26066350710900477,fav45-55,12.5,12.25,24.75,7.6000000000000005,8.625,0.36008612515802785,0.7083333333333339,0.1666666666666643,22-25,8.5-9.5,0.36-0.42,+0.25 to +1,flat,true,29,12,0.3103448275862069,25-30
2026-05-01,epl,Leeds,Burnley,10.0,over,0.084988,1.9174,1.9259,lost,-1.0,-0.004414,5,under,10.249,10.7164,10.7699,-0.4673999999999996,0.5,0.506088,10.0-10.5,integer,over|10.0-10.5,over|epl,6-10%,aligned,home,0.7112375533428166,0.6116642958748223,fav>=65,15.100000000000001,11.225,26.325000000000003,8.475,10.274999999999999,0.4053377232365559,0.9750000000000014,-0.49166666666666714,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,27,11,0.18518518518518517,25-30
2026-05-01,serie-a,Pisa,Lecce,9.0,over,0.061014,1.9259,1.8333,lost,-1.0,0.05051,7,under,7.591,9.7276,9.6605,-2.1366000000000005,0.49781,0.490056,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,away,0.41257367387033395,0.14145383104125736,balanced<45,11.25,12.350000000000001,23.6,6.85,9.0,0.39763286958262434,-0.5,-1.7666666666666657,22-25,8.5-9.5,0.36-0.42,-1 to -0.25,-3 to -1,true,24,11,0.2916666666666667,20-25
2026-05-02,la-liga,Alaves,Ath Bilbao,10.0,over,0.044549,2.05,2.05,won,1.05,0.0,11,over,9.952,10.4213,10.3085,-0.4693000000000005,0.465784,0.452728,10.0-10.5,integer,over|10.0-10.5,over|la-liga,3-6%,aligned,away,0.3711340206185567,0.020618556701030966,balanced<45,11.325,14.05,25.375,9.15,9.649999999999999,0.38017004454192216,0.7666666666666675,-1.2083333333333357,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,-3 to -1,true,16,8,0.6875,<20
2026-05-02,epl,Arsenal,Fulham,11.0,over,0.09614,2.38,2.39,lost,-1.0,-0.004184,7,under,10.67,10.7776,10.939,-0.1075999999999997,0.39574,0.413744,>=11.0,integer,over|>=11.0,over|epl,6-10%,aligned,home,0.6500776404176282,0.5163473829602875,fav>=65,13.399999999999999,10.899999999999999,24.299999999999997,7.300000000000001,9.925,0.3756474244279122,1.1583333333333314,0.45000000000000284,22-25,9.5-10.5,0.36-0.42,>=+1,flat,true,28,10,0.25,25-30
