generated_at,captured_at,match_date,kickoff_at,competition,league_key,home_team,away_team,bookmaker,player_name,model_prob,fair_odds,market_odds,market_prob,edge_pp,ev_pct,signal_status,confidence,player_team,opponent_team,position,expected_minutes,assist_rate_per90,xa_rate_per90,history_minutes,team_attack_scale,setpiece_lambda,corner_share_last5_pct,fk_share_last5_pct,setpiece_share_last5_pct,join_status,notes
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Sociedad San Sebastian,Valencia CF,Bet365,Lucas Nunez,0.065740,15.212,7.000,0.142857,-7.71,-53.98,no_edge,low,,real sociedad san sebastian,Unknown,68.0,0.0900,0.0900,0,1.000,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Leeds United,Brighton & Hove Albion,Bet365,Lewis Dunk,0.013651,73.257,11.000,0.090909,-7.73,-84.98,no_edge,high,brighton,leeds,DC,78.9,0.0073,0.0182,3444,0.939,0.0019,0.0,11.11,2.44,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Nikola Moro,0.065323,15.308,7.000,0.142857,-7.75,-54.27,no_edge,high,bologna,atalanta,Sub,67.5,0.0534,0.1107,2300,0.967,0.0018,7.69,0.0,5.56,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Marseille,Stade Rennais FC,Bet365,Anthony Rouault,0.013410,74.570,11.000,0.090909,-7.75,-85.25,no_edge,low,rennes,marseille,DC,86.9,0.0090,0.0136,2612,1.169,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Diego Morcillo,0.075942,13.168,6.500,0.153846,-7.79,-50.64,no_edge,low,,real oviedo,Unknown,68.0,0.0900,0.0900,0,1.161,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Angel Hidalgo Perez,0.075942,13.168,6.500,0.153846,-7.79,-50.64,no_edge,low,,real oviedo,Unknown,68.0,0.0900,0.0900,0,1.161,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Egoitz Munoz,0.075942,13.168,6.500,0.153846,-7.79,-50.64,no_edge,low,,real oviedo,Unknown,68.0,0.0900,0.0900,0,1.161,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:48Z,2026-05-17,2026-05-17T19:15:00Z,Spain - LaLiga,la-liga,FC Barcelona,Real Betis Seville,Bet365,Sergi Altimira,0.033153,30.163,9.000,0.111111,-7.80,-70.16,no_edge,low,real betis,barcelona,Sub,46.9,0.0894,0.0564,2021,0.953,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Lille OSC,AJ Auxerre,Bet365,Felix Correia,0.207299,4.824,3.500,0.285714,-7.84,-27.45,no_edge,high,lille,auxerre,AML,77.9,0.2068,0.2221,2060,1.188,0.0095,28.0,10.0,22.22,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Stade Brest 29,Angers SCO,Bet365,Louis Mouton,0.046367,21.567,8.000,0.125000,-7.86,-62.91,no_edge,medium,angers,brest,AMC,33.4,0.0885,0.1308,1947,1.045,0.0025,21.43,0.0,15.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Amadou Haidara,0.039079,25.589,8.500,0.117647,-7.86,-66.78,no_edge,low,lens,lyon,MC,28.8,0.0923,0.0952,173,1.321,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Sociedad San Sebastian,Valencia CF,Bet365,Benat Turrientes,0.054587,18.319,7.500,0.133333,-7.87,-59.06,no_edge,medium,real sociedad,real sociedad san sebastian,DMC,50.0,0.1233,0.0724,1801,1.120,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Oriol Rey,0.064164,15.585,7.000,0.142857,-7.87,-55.08,no_edge,medium,levante,mallorca,MC,67.4,0.0868,0.0561,1277,1.325,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Adrian De la Fuente,0.054497,18.350,7.500,0.133333,-7.88,-59.13,no_edge,high,levante,mallorca,DC,89.1,0.0355,0.0462,2524,1.325,0.0003,0.0,0.0,2.44,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Richarlison,0.087739,11.397,6.000,0.166667,-7.89,-47.36,no_edge,high,tottenham,chelsea,FW,61.5,0.1563,0.1282,2151,0.973,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Leeds United,Brighton & Hove Albion,Bet365,Dominic Calvert-Lewin,0.063824,15.668,7.000,0.142857,-7.90,-55.32,no_edge,high,leeds,brighton,FW,90.0,0.0596,0.0726,2571,0.962,0.0005,0.0,0.0,3.7,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Rayo Vallecano,Villarreal CF,Bet365,Alfonso Pedraza,0.087678,11.405,6.000,0.166667,-7.90,-47.39,no_edge,low,villarreal,rayo vallecano,Unknown,68.0,0.0900,0.0900,0,1.334,0.0010,4.17,0.0,3.23,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Neal Maupay,0.074676,13.391,6.500,0.153846,-7.92,-51.46,no_edge,low,sevilla,real madrid,FW,79.0,0.1213,0.0975,806,0.835,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Yago Santiago,0.074566,13.411,6.500,0.153846,-7.93,-51.53,no_edge,low,,elche,Unknown,68.0,0.0900,0.0900,0,1.140,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Alex Sanchez,0.074566,13.411,6.500,0.153846,-7.93,-51.53,no_edge,low,,elche,Unknown,68.0,0.0900,0.0900,0,1.140,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:05Z,2026-05-17,2026-05-17T16:30:00Z,England - Premier League,epl,Newcastle United,West Ham United,Bet365,William Osula,0.053823,18.579,7.500,0.133333,-7.95,-59.63,no_edge,low,newcastle united,west ham,FW,50.9,0.0720,0.1042,725,1.054,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Ferland Mendy,0.031600,31.645,9.000,0.111111,-7.95,-71.56,no_edge,low,real madrid,sevilla,DL,56.6,0.0418,0.0557,2872,1.005,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Lille OSC,AJ Auxerre,Bet365,Chancel Mbemba,0.031481,31.766,9.000,0.111111,-7.96,-71.67,no_edge,low,lille,auxerre,DC,68.1,0.0170,0.0455,949,1.188,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Rayo Vallecano,Villarreal CF,Bet365,Gerard Gumbau,0.102146,9.790,5.500,0.181818,-7.97,-43.82,no_edge,medium,rayo vallecano,villarreal,DMC,52.6,0.1414,0.1307,1455,1.231,0.0109,37.5,33.33,34.78,matched,private_shadow_v0_not_public
