captured_at,match_date,kickoff_at,competition,home_team,away_team,bookmaker,player_name,odds_decimal,role_team,corner_share_last5_pct,corner_share_total_pct,fk_share_last5_pct,fk_share_total_pct,setpiece_share_last5_pct,total_share_pct,latest_role_week,role_source,join_status,shadow_status,notes
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Aitor Paredes,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Andoni Gorosabel,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Unai Egiluz,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Aymeric Laporte,12.0000,Athletic,0.0,0.0,0.0,1.59,0.0,0.38,46,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Carl Starfelt,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Alvarez Yeray,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Borja Iglesias,7.5000,Celta Vigo,0.0,0.0,0.0,0.0,0.0,2.35,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Carles Perez,4.3330,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Gorka Guruzeta,7.0000,Athletic,0.0,0.0,0.0,0.0,0.0,0.38,46,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Ferran Jutgla,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Andres Antanon,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Couhaib Driouech,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Iker Monreal,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Ante Budimir,7.5000,Osasuna,0.0,0.0,0.0,0.0,0.0,3.94,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Santos Ruben Garcia,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Moya Borja Mayoral,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Alejandro Catena,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Jonathan Dubasin,4.3330,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Raul Moro,7.0000,Osasuna,0.0,1.68,0.0,0.0,0.0,0.99,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Asier Osambela,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Bordonado Moi Gomez,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Abel Bretones,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Diego Rico,7.0000,Getafe,0.0,3.55,0.0,2.99,0.0,3.3,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Inigo Arguibide,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Andres Garcia,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Iker Munoz,15.0000,Osasuna,0.0,0.0,0.0,1.32,0.0,0.49,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Lucas Torro,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Valentin Rosier,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Unai Santos,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Kiko Femenia,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Enzo Boyomo,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Dakonam Djene,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Alex Sancris,6.5000,Getafe,0.0,9.22,0.0,1.49,0.0,6.6,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Mauro Echegoyen,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Francho Serrano,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Mario Martin,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Curro Burgos,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Mancha Davinchi,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Yvan Neyou,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Ismael Bekhoucha,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Abdelkabir Abqar,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Jorge Herrando,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Sebastian Boselli,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Saba Sazonov,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Juan Berrocal,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Martin Satriano,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Ramon Terrats,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Orel Mangala,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Asier Bonel,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Jimenez Juanmi,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Ebrahima Drammeh,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Alberto Risco,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Jimenez Javi Munoz,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Zaid Romero,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Jean Valou,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T17:30:00Z,Spain - LaLiga,CA Osasuna,Getafe CF,Bet365,Mohamed Hamdoune,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Hamza Abdelkarim,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Karim Adeyemi,3.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Eric Garcia,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Andrei Ratiu,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Brian Farinas,3.4000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Pedri,3.2500,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Marc Bernal,3.7500,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Jordi Pesquer,3.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Pedro Diaz,10.0000,Rayo Vallecano,0.0,6.59,0.0,7.14,0.0,6.58,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Isi Palazon,9.0000,Rayo Vallecano,0.0,43.71,0.0,21.43,0.0,38.6,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Ivan Alonso,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Marco Roman,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Giorgi Tsitaishvili,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Samu Becerra,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Cabrera Unai Lopez,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Marco de Las Sias,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Luiz Felipe,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Pelayo Fernandez,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Sergio Lozano,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Alexandre Alemao,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Jorge De Frutos,10.0000,Rayo Vallecano,0.0,0.0,0.0,0.0,0.0,0.44,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Fran Perez,8.0000,Rayo Vallecano,0.0,1.2,0.0,0.0,0.0,0.88,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Pathe Ciss,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Frenkie de Jong,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Gavi,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Raul De Tomas,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Alvaro Cortes,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Etienne Eto'o,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Sergio Camello,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Andreas Christensen,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Pau Cubarsi,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Jozhua Vertrouwd,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Oscar Valentin,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Ivan Balliu,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Marash Kumbulla,26.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Lamine Yamal,2.3750,Barcelona,0.0,11.68,0.0,10.17,0.0,13.33,50,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Fermin Lopez,2.7500,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Martin Gerard,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Alvaro Garcia,8.5000,Rayo Vallecano,0.0,0.6,0.0,0.0,0.0,0.44,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Anthony Gordon,3.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Toni Fernandez,4.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Xavi Espart,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Jules Kounde,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-31,2026-08-31T19:30:00Z,Spain - LaLiga,FC Barcelona,Rayo Vallecano,Bet365,Alex Balde,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Igor Matanovic,5.0000,SC Freiburg,0.0,0.0,0.0,0.0,0.0,0.66,49,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Lucas Holer,5.0000,SC Freiburg,0.0,0.0,0.0,0.9,0.0,0.33,49,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Keisuke Goto,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Lukas Kubler,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Yannick Engelhardt,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Anthony Jung,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Jordy Makengo,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Rihito Yamamoto,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Berkay Yilmaz,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Maximilian Eggestein,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Bruno Ogbus,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Mick Schmetgens,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Oskar Wojcik,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Amos Pieper,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Yuito Suzuki,4.5000,SC Freiburg,0.0,2.14,0.0,1.8,0.0,1.97,49,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Niclas Fullkrug,6.5000,AC Milan,0.0,0.0,0.0,0.0,0.0,0.51,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T13:30:00Z,Germany - Bundesliga,SC Freiburg,Werder Bremen,Bet365,Justin Njinmah,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
