date,league,season,team,team_key,opponent,opponent_key,venue,home_team,away_team,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,sot_for,sot_against,corners_for,corners_against,b365h,b365d,b365a,market_team_win_prob,market_opp_win_prob,match_source,xg_source
2022-02-27,serie-a,2021-2022,Roma,roma,Spezia,spezia,away,Spezia,Roma,1,0,4.557,0.364,31,9,10,3,8,1,4.5,3.6,1.8,0.5263,0.2105,football-data,understat
2022-02-27,serie-a,2021-2022,Torino,torino,Cagliari,cagliari,home,Torino,Cagliari,1,2,1.368,1.699,15,11,6,5,4,3,1.65,3.8,5.5,0.5766,0.173,football-data,understat
2022-02-27,serie-a,2021-2022,Cagliari,cagliari,Torino,torino,away,Torino,Cagliari,2,1,1.699,1.368,11,15,5,6,3,4,1.65,3.8,5.5,0.173,0.5766,football-data,understat
2022-02-27,serie-a,2021-2022,Verona,verona,Venezia,venezia,home,Verona,Venezia,3,1,3.533,0.974,19,9,11,4,5,5,1.53,4,6,0.6107,0.1557,football-data,understat
2022-02-27,serie-a,2021-2022,Venezia,venezia,Verona,verona,away,Verona,Venezia,1,3,0.974,3.533,9,19,4,11,5,5,1.53,4,6,0.1557,0.6107,football-data,understat
2022-02-28,la-liga,2021-2022,Granada,granada,Cadiz,cadiz,home,Granada,Cadiz,0,0,0.241,0.902,6,12,1,4,0,4,2,3.3,4,0.4748,0.2374,football-data,understat
2022-02-28,la-liga,2021-2022,Cadiz,cadiz,Granada,granada,away,Granada,Cadiz,0,0,0.902,0.241,12,6,4,1,4,0,2,3.3,4,0.2374,0.4748,football-data,understat
2022-02-28,serie-a,2021-2022,Atalanta,atalanta,Sampdoria,sampdoria,home,Atalanta,Sampdoria,4,0,2.694,0.476,19,6,9,1,8,1,1.44,5,6.5,0.6625,0.1468,football-data,understat
2022-02-28,serie-a,2021-2022,Sampdoria,sampdoria,Atalanta,atalanta,away,Atalanta,Sampdoria,0,4,0.476,2.694,6,19,1,9,1,8,1.44,5,6.5,0.1468,0.6625,football-data,understat
2022-03-01,epl,2021-2022,Burnley,burnley,Leicester,leicester,home,Burnley,Leicester,0,2,1.042,1.796,9,22,2,6,6,8,2.9,3.4,2.4,0.3267,0.3947,football-data,understat
2022-03-01,epl,2021-2022,Leicester,leicester,Burnley,burnley,away,Burnley,Leicester,2,0,1.796,1.042,22,9,6,2,8,6,2.9,3.4,2.4,0.3947,0.3267,football-data,understat
2022-03-02,la-liga,2021-2022,Mallorca,mallorca,Sociedad,sociedad,home,Mallorca,Sociedad,0,2,0.456,1.449,13,13,1,3,3,4,3.4,3.2,2.25,0.2798,0.4229,football-data,understat
2022-03-02,la-liga,2021-2022,Sociedad,sociedad,Mallorca,mallorca,away,Mallorca,Sociedad,2,0,1.449,0.456,13,13,3,1,4,3,3.4,3.2,2.25,0.4229,0.2798,football-data,understat
2022-03-04,bundesliga,2021-2022,Bielefeld,bielefeld,Augsburg,augsburg,home,Bielefeld,Augsburg,0,1,,,6,7,1,1,6,1,2.5,3.25,2.9,0.38,0.3276,football-data,
2022-03-04,bundesliga,2021-2022,Augsburg,augsburg,Bielefeld,bielefeld,away,Bielefeld,Augsburg,1,0,,,7,6,1,1,1,6,2.5,3.25,2.9,0.3276,0.38,football-data,
2022-03-04,la-liga,2021-2022,Alaves,alaves,Sevilla,sevilla,home,Alaves,Sevilla,0,0,2.034,1.08,14,13,2,4,5,5,4.5,3.1,1.95,0.2101,0.4849,football-data,understat
2022-03-04,la-liga,2021-2022,Sevilla,sevilla,Alaves,alaves,away,Alaves,Sevilla,0,0,1.08,2.034,13,14,4,2,5,5,4.5,3.1,1.95,0.4849,0.2101,football-data,understat
2022-03-04,ligue-1,2021-2022,Lorient,lorient,Lyon,lyon,home,Lorient,Lyon,1,4,1.262,2.611,15,15,6,7,8,3,4.33,3.8,1.8,0.22,0.5293,football-data,understat
2022-03-04,ligue-1,2021-2022,Lyon,lyon,Lorient,lorient,away,Lorient,Lyon,4,1,2.611,1.262,15,15,7,6,3,8,4.33,3.8,1.8,0.5293,0.22,football-data,understat
2022-03-04,serie-a,2021-2022,Inter,internazionale,Salernitana,salernitana,home,Inter,Salernitana,5,0,4.693,0.837,23,11,12,3,10,3,1.14,7.5,19,0.8251,0.0495,football-data,understat
2022-03-04,serie-a,2021-2022,Salernitana,salernitana,Inter,internazionale,away,Inter,Salernitana,0,5,0.837,4.693,11,23,3,12,3,10,1.14,7.5,19,0.0495,0.8251,football-data,understat
2022-03-05,bundesliga,2021-2022,Bayern Munich,bayern munich,Leverkusen,leverkusen,home,Bayern Munich,Leverkusen,1,1,1.666,2.264,20,9,6,2,7,2,1.4,5.75,6,0.6771,0.158,football-data,understat
2022-03-05,bundesliga,2021-2022,Leverkusen,leverkusen,Bayern Munich,bayern munich,away,Bayern Munich,Leverkusen,1,1,2.264,1.666,9,20,2,6,2,7,1.4,5.75,6,0.158,0.6771,football-data,understat
2022-03-05,bundesliga,2021-2022,Bochum,bochum,Greuther Furth,greuther furth,home,Bochum,Greuther Furth,2,1,,,15,9,9,2,3,6,1.72,3.75,4.75,0.5492,0.1989,football-data,
2022-03-05,bundesliga,2021-2022,Greuther Furth,greuther furth,Bochum,bochum,away,Bochum,Greuther Furth,1,2,,,9,15,2,9,6,3,1.72,3.75,4.75,0.1989,0.5492,football-data,
2022-03-05,bundesliga,2021-2022,Hertha,hertha,Ein Frankfurt,ein frankfurt,home,Hertha,Ein Frankfurt,1,4,0.483,1.37,10,12,4,6,3,8,3.3,3.4,2.15,0.2853,0.4379,football-data,understat
2022-03-05,bundesliga,2021-2022,Ein Frankfurt,ein frankfurt,Hertha,hertha,away,Hertha,Ein Frankfurt,4,1,1.37,0.483,12,10,6,4,8,3,3.3,3.4,2.15,0.4379,0.2853,football-data,understat
2022-03-05,bundesliga,2021-2022,RB Leipzig,rb leipzig,Freiburg,freiburg,home,RB Leipzig,Freiburg,1,1,0.754,0.485,14,4,5,3,4,1,1.61,4.2,5.25,0.5917,0.1815,football-data,understat
2022-03-05,bundesliga,2021-2022,Freiburg,freiburg,RB Leipzig,rb leipzig,away,RB Leipzig,Freiburg,1,1,0.485,0.754,4,14,3,5,1,4,1.61,4.2,5.25,0.1815,0.5917,football-data,understat
2022-03-05,bundesliga,2021-2022,Stuttgart,stuttgart,M'gladbach,borussia monchengladbach,home,Stuttgart,M'gladbach,3,2,2.368,1.208,18,9,7,3,5,2,3.1,3.6,2.15,0.3028,0.4365,football-data,understat
2022-03-05,bundesliga,2021-2022,M'gladbach,borussia monchengladbach,Stuttgart,stuttgart,away,Stuttgart,M'gladbach,2,3,1.208,2.368,9,18,3,7,2,5,3.1,3.6,2.15,0.4365,0.3028,football-data,understat
2022-03-05,bundesliga,2021-2022,Wolfsburg,wolfsburg,Union Berlin,union berlin,home,Wolfsburg,Union Berlin,1,0,0.412,1.556,9,17,3,5,6,10,2.2,3.2,3.5,0.4318,0.2714,football-data,understat
2022-03-05,bundesliga,2021-2022,Union Berlin,union berlin,Wolfsburg,wolfsburg,away,Wolfsburg,Union Berlin,0,1,1.556,0.412,17,9,5,3,10,6,2.2,3.2,3.5,0.2714,0.4318,football-data,understat
2022-03-05,epl,2021-2022,Aston Villa,aston villa,Southampton,southampton,home,Aston Villa,Southampton,4,0,2.854,1.329,14,11,9,1,4,7,2.3,3.5,3,0.4126,0.3163,football-data,understat
2022-03-05,epl,2021-2022,Southampton,southampton,Aston Villa,aston villa,away,Aston Villa,Southampton,0,4,1.329,2.854,11,14,1,9,7,4,2.3,3.5,3,0.3163,0.4126,football-data,understat
2022-03-05,epl,2021-2022,Burnley,burnley,Chelsea,chelsea,home,Burnley,Chelsea,0,4,0.849,2.287,6,11,1,5,5,2,6.5,4.33,1.5,0.1463,0.634,football-data,understat
2022-03-05,epl,2021-2022,Chelsea,chelsea,Burnley,burnley,away,Burnley,Chelsea,4,0,2.287,0.849,11,6,5,1,2,5,6.5,4.33,1.5,0.634,0.1463,football-data,understat
2022-03-05,epl,2021-2022,Leicester,leicester,Leeds,leeds,home,Leicester,Leeds,1,0,0.359,2.144,7,19,4,4,5,10,1.75,4,4.2,0.5393,0.2247,football-data,understat
2022-03-05,epl,2021-2022,Leeds,leeds,Leicester,leicester,away,Leicester,Leeds,0,1,2.144,0.359,19,7,4,4,10,5,1.75,4,4.2,0.2247,0.5393,football-data,understat
2022-03-05,epl,2021-2022,Liverpool,liverpool,West Ham,west ham,home,Liverpool,West Ham,1,0,2.189,1.338,22,13,5,5,4,6,1.28,5.75,9.5,0.7367,0.0993,football-data,understat
2022-03-05,epl,2021-2022,West Ham,west ham,Liverpool,liverpool,away,Liverpool,West Ham,0,1,1.338,2.189,13,22,5,5,6,4,1.28,5.75,9.5,0.0993,0.7367,football-data,understat
2022-03-05,epl,2021-2022,Newcastle,newcastle,Brighton,brighton,home,Newcastle,Brighton,2,1,1.58,1.65,10,15,4,4,4,7,2.75,3.2,2.62,0.3438,0.3608,football-data,understat
2022-03-05,epl,2021-2022,Brighton,brighton,Newcastle,newcastle,away,Newcastle,Brighton,1,2,1.65,1.58,15,10,4,4,7,4,2.75,3.2,2.62,0.3608,0.3438,football-data,understat
2022-03-05,epl,2021-2022,Norwich,norwich,Brentford,brentford,home,Norwich,Brentford,1,3,0.773,2.221,15,10,7,6,5,5,2.9,3.1,2.5,0.3231,0.3747,football-data,understat
2022-03-05,epl,2021-2022,Brentford,brentford,Norwich,norwich,away,Norwich,Brentford,3,1,2.221,0.773,10,15,6,7,5,5,2.9,3.1,2.5,0.3747,0.3231,football-data,understat
2022-03-05,epl,2021-2022,Wolves,wolves,Crystal Palace,crystal palace,home,Wolves,Crystal Palace,0,2,0.711,2.538,12,12,5,8,7,7,2.3,3.1,3.4,0.4135,0.2797,football-data,understat
2022-03-05,epl,2021-2022,Crystal Palace,crystal palace,Wolves,wolves,away,Wolves,Crystal Palace,2,0,2.538,0.711,12,12,8,5,7,7,2.3,3.1,3.4,0.2797,0.4135,football-data,understat
2022-03-05,la-liga,2021-2022,Espanol,espanol,Getafe,getafe,home,Espanol,Getafe,2,0,,,4,12,1,3,1,5,2.15,3,3.6,0.4322,0.2581,football-data,
2022-03-05,la-liga,2021-2022,Getafe,getafe,Espanol,espanol,away,Espanol,Getafe,0,2,,,12,4,3,1,5,1,2.15,3,3.6,0.2581,0.4322,football-data,
2022-03-05,la-liga,2021-2022,Osasuna,osasuna,Villarreal,villarreal,home,Osasuna,Villarreal,1,0,1.527,0.523,12,10,3,1,6,8,3.5,3.4,2.1,0.2706,0.4509,football-data,understat
2022-03-05,la-liga,2021-2022,Villarreal,villarreal,Osasuna,osasuna,away,Osasuna,Villarreal,0,1,0.523,1.527,10,12,1,3,8,6,3.5,3.4,2.1,0.4509,0.2706,football-data,understat
2022-03-05,la-liga,2021-2022,Real Madrid,real madrid,Sociedad,sociedad,home,Real Madrid,Sociedad,4,1,2.088,0.743,18,1,8,1,7,1,1.6,4.2,5.25,0.5932,0.1808,football-data,understat
2022-03-05,la-liga,2021-2022,Sociedad,sociedad,Real Madrid,real madrid,away,Real Madrid,Sociedad,1,4,0.743,2.088,1,18,1,8,1,7,1.6,4.2,5.25,0.1808,0.5932,football-data,understat
2022-03-05,la-liga,2021-2022,Valencia,valencia,Granada,granada,home,Valencia,Granada,3,1,1.835,0.21,12,7,4,0,3,6,1.75,3.6,4.5,0.5333,0.2074,football-data,understat
2022-03-05,la-liga,2021-2022,Granada,granada,Valencia,valencia,away,Valencia,Granada,1,3,0.21,1.835,7,12,0,4,6,3,1.75,3.6,4.5,0.2074,0.5333,football-data,understat
2022-03-05,ligue-1,2021-2022,Lens,lens,Brest,brest,home,Lens,Brest,0,1,1.831,0.372,20,5,6,3,4,0,1.66,3.6,5,0.5577,0.1852,football-data,understat
2022-03-05,ligue-1,2021-2022,Brest,brest,Lens,lens,away,Lens,Brest,1,0,0.372,1.831,5,20,3,6,0,4,1.66,3.6,5,0.1852,0.5577,football-data,understat
2022-03-05,ligue-1,2021-2022,Nice,nice,Paris SG,paris sg,home,Nice,Paris SG,1,0,1.205,0.653,11,8,6,2,3,4,4,3.8,1.85,0.2373,0.513,football-data,understat
2022-03-05,ligue-1,2021-2022,Paris SG,paris sg,Nice,nice,away,Nice,Paris SG,0,1,0.653,1.205,8,11,2,6,4,3,4,3.8,1.85,0.513,0.2373,football-data,understat
2022-03-05,serie-a,2021-2022,Cagliari,cagliari,Lazio,lazio,home,Cagliari,Lazio,0,3,0.596,2.683,16,13,3,5,7,6,3.6,3.2,2.1,0.2605,0.4465,football-data,understat
2022-03-05,serie-a,2021-2022,Lazio,lazio,Cagliari,cagliari,away,Cagliari,Lazio,3,0,2.683,0.596,13,16,5,3,6,7,3.6,3.2,2.1,0.4465,0.2605,football-data,understat
2022-03-05,serie-a,2021-2022,Roma,roma,Atalanta,atalanta,home,Roma,Atalanta,1,0,1.747,1.06,13,7,4,4,6,3,2.55,3.4,2.7,0.3711,0.3505,football-data,understat
2022-03-05,serie-a,2021-2022,Atalanta,atalanta,Roma,roma,away,Roma,Atalanta,0,1,1.06,1.747,7,13,4,4,3,6,2.55,3.4,2.7,0.3505,0.3711,football-data,understat
2022-03-05,serie-a,2021-2022,Udinese,udinese,Sampdoria,sampdoria,home,Udinese,Sampdoria,2,1,2.57,0.662,19,8,5,4,11,4,1.9,3.4,4.33,0.5006,0.2197,football-data,understat
2022-03-05,serie-a,2021-2022,Sampdoria,sampdoria,Udinese,udinese,away,Udinese,Sampdoria,1,2,0.662,2.57,8,19,4,5,4,11,1.9,3.4,4.33,0.2197,0.5006,football-data,understat
2022-03-06,bundesliga,2021-2022,FC Koln,1 koln,Hoffenheim,hoffenheim,home,FC Koln,Hoffenheim,0,1,1.22,2.873,10,13,3,3,4,1,2.62,3.6,2.55,0.3629,0.3729,football-data,understat
2022-03-06,bundesliga,2021-2022,Hoffenheim,hoffenheim,FC Koln,1 koln,away,FC Koln,Hoffenheim,1,0,2.873,1.22,13,10,3,3,1,4,2.62,3.6,2.55,0.3729,0.3629,football-data,understat
2022-03-06,epl,2021-2022,Man City,man city,Man United,man united,home,Man City,Man United,4,1,2.744,0.362,24,5,10,2,9,3,1.4,4.75,7.5,0.675,0.126,football-data,understat
2022-03-06,epl,2021-2022,Man United,man united,Man City,man city,away,Man City,Man United,1,4,0.362,2.744,5,24,2,10,3,9,1.4,4.75,7.5,0.126,0.675,football-data,understat
2022-03-06,epl,2021-2022,Watford,watford,Arsenal,arsenal,home,Watford,Arsenal,2,3,1.296,1.005,13,16,7,4,1,5,6,4,1.57,0.1582,0.6045,football-data,understat
2022-03-06,epl,2021-2022,Arsenal,arsenal,Watford,watford,away,Watford,Arsenal,3,2,1.005,1.296,16,13,4,7,5,1,6,4,1.57,0.6045,0.1582,football-data,understat
2022-03-06,la-liga,2021-2022,Betis,betis,Ath Madrid,ath madrid,home,Betis,Ath Madrid,1,3,1.315,2.674,18,8,6,6,10,3,3,3.2,2.37,0.3122,0.3952,football-data,understat
2022-03-06,la-liga,2021-2022,Ath Madrid,ath madrid,Betis,betis,away,Betis,Ath Madrid,3,1,2.674,1.315,8,18,6,6,3,10,3,3.2,2.37,0.3952,0.3122,football-data,understat
2022-03-06,la-liga,2021-2022,Cadiz,cadiz,Vallecano,vallecano,home,Cadiz,Vallecano,2,0,1.166,0.908,13,14,7,3,5,6,2.7,3.1,2.7,0.3483,0.3483,football-data,understat
2022-03-06,la-liga,2021-2022,Vallecano,vallecano,Cadiz,cadiz,away,Cadiz,Vallecano,0,2,0.908,1.166,14,13,3,7,6,5,2.7,3.1,2.7,0.3483,0.3483,football-data,understat
2022-03-06,la-liga,2021-2022,Celta,celta,Mallorca,mallorca,home,Celta,Mallorca,4,3,2.8,1.591,16,12,8,3,4,5,1.75,3.4,5.25,0.5411,0.1804,football-data,understat
2022-03-06,la-liga,2021-2022,Mallorca,mallorca,Celta,celta,away,Celta,Mallorca,3,4,1.591,2.8,12,16,3,8,5,4,1.75,3.4,5.25,0.1804,0.5411,football-data,understat
2022-03-06,la-liga,2021-2022,Elche,elche,Barcelona,barcelona,home,Elche,Barcelona,1,2,0.85,4.086,13,20,3,9,5,6,7.5,4.33,1.4,0.1236,0.6623,football-data,understat
2022-03-06,la-liga,2021-2022,Barcelona,barcelona,Elche,elche,away,Elche,Barcelona,2,1,4.086,0.85,20,13,9,3,6,5,7.5,4.33,1.4,0.6623,0.1236,football-data,understat
2022-03-06,ligue-1,2021-2022,Bordeaux,bordeaux,Troyes,troyes,home,Bordeaux,Troyes,0,2,0.884,2.304,10,10,3,2,6,2,2.25,3.3,3.3,0.4231,0.2885,football-data,understat
2022-03-06,ligue-1,2021-2022,Troyes,troyes,Bordeaux,bordeaux,away,Bordeaux,Troyes,2,0,2.304,0.884,10,10,2,3,2,6,2.25,3.3,3.3,0.2885,0.4231,football-data,understat
2022-03-06,ligue-1,2021-2022,Lille,lille,Clermont,clermont,home,Lille,Clermont,4,0,2.041,0.478,15,9,8,1,3,2,1.7,3.5,5.25,0.5526,0.1789,football-data,understat
2022-03-06,ligue-1,2021-2022,Clermont,clermont,Lille,lille,away,Lille,Clermont,0,4,0.478,2.041,9,15,1,8,2,3,1.7,3.5,5.25,0.1789,0.5526,football-data,understat
2022-03-06,ligue-1,2021-2022,Marseille,marseille,Monaco,monaco,home,Marseille,Monaco,0,1,0.865,0.694,13,5,2,3,10,3,2.3,3.2,3.3,0.414,0.2885,football-data,understat
2022-03-06,ligue-1,2021-2022,Monaco,monaco,Marseille,marseille,away,Marseille,Monaco,1,0,0.694,0.865,5,13,3,2,3,10,2.3,3.2,3.3,0.2885,0.414,football-data,understat
2022-03-06,ligue-1,2021-2022,Nantes,nantes,Montpellier,montpellier,home,Nantes,Montpellier,2,0,1.559,0.2,16,6,5,1,6,4,2.1,3.1,3.75,0.4469,0.2503,football-data,understat
2022-03-06,ligue-1,2021-2022,Montpellier,montpellier,Nantes,nantes,away,Nantes,Montpellier,0,2,0.2,1.559,6,16,1,5,4,6,2.1,3.1,3.75,0.2503,0.4469,football-data,understat
2022-03-06,ligue-1,2021-2022,Reims,reims,Strasbourg,strasbourg,home,Reims,Strasbourg,1,1,0.91,0.745,8,17,1,6,2,4,3.6,3,2.2,0.2607,0.4265,football-data,understat
2022-03-06,ligue-1,2021-2022,Strasbourg,strasbourg,Reims,reims,away,Reims,Strasbourg,1,1,0.745,0.91,17,8,6,1,4,2,3.6,3,2.2,0.4265,0.2607,football-data,understat
2022-03-06,ligue-1,2021-2022,Rennes,rennes,Angers,angers,home,Rennes,Angers,2,0,2.391,0.317,15,7,4,2,7,7,1.4,4.5,9.5,0.6856,0.101,football-data,understat
2022-03-06,ligue-1,2021-2022,Angers,angers,Rennes,rennes,away,Rennes,Angers,0,2,0.317,2.391,7,15,2,4,7,7,1.4,4.5,9.5,0.101,0.6856,football-data,understat
2022-03-06,ligue-1,2021-2022,St Etienne,st etienne,Metz,metz,home,St Etienne,Metz,1,0,1.321,0.313,13,5,5,2,12,3,1.85,3.2,4.5,0.5027,0.2067,football-data,understat
2022-03-06,ligue-1,2021-2022,Metz,metz,St Etienne,st etienne,away,St Etienne,Metz,0,1,0.313,1.321,5,13,2,5,3,12,1.85,3.2,4.5,0.2067,0.5027,football-data,understat
2022-03-06,serie-a,2021-2022,Bologna,bologna,Torino,torino,home,Bologna,Torino,0,0,0.245,0.754,6,13,1,2,5,7,2.8,3.2,2.5,0.3339,0.374,football-data,understat
2022-03-06,serie-a,2021-2022,Torino,torino,Bologna,bologna,away,Bologna,Torino,0,0,0.754,0.245,13,6,2,1,7,5,2.8,3.2,2.5,0.374,0.3339,football-data,understat
2022-03-06,serie-a,2021-2022,Fiorentina,fiorentina,Verona,verona,home,Fiorentina,Verona,1,1,1.535,0.974,8,2,2,2,4,2,1.95,3.5,3.6,0.4765,0.2581,football-data,understat
2022-03-06,serie-a,2021-2022,Verona,verona,Fiorentina,fiorentina,away,Fiorentina,Verona,1,1,0.974,1.535,2,8,2,2,2,4,1.95,3.5,3.6,0.2581,0.4765,football-data,understat
2022-03-06,serie-a,2021-2022,Genoa,genoa,Empoli,empoli,home,Genoa,Empoli,0,0,1.263,0.319,18,8,7,2,7,2,2.5,3.2,2.87,0.377,0.3284,football-data,understat
2022-03-06,serie-a,2021-2022,Empoli,empoli,Genoa,genoa,away,Genoa,Empoli,0,0,0.319,1.263,8,18,2,7,2,7,2.5,3.2,2.87,0.3284,0.377,football-data,understat
2022-03-06,serie-a,2021-2022,Juventus,juventus,Spezia,spezia,home,Juventus,Spezia,1,0,1.418,0.985,10,9,3,4,4,4,1.22,6.25,13,0.7758,0.0728,football-data,understat
2022-03-06,serie-a,2021-2022,Spezia,spezia,Juventus,juventus,away,Juventus,Spezia,0,1,0.985,1.418,9,10,4,3,4,4,1.22,6.25,13,0.0728,0.7758,football-data,understat
2022-03-06,serie-a,2021-2022,Napoli,napoli,Milan,milan,home,Napoli,Milan,0,1,0.377,1.299,9,12,2,7,6,7,2.05,3.3,3.6,0.4565,0.2599,football-data,understat
2022-03-06,serie-a,2021-2022,Milan,milan,Napoli,napoli,away,Napoli,Milan,1,0,1.299,0.377,12,9,7,2,7,6,2.05,3.3,3.6,0.2599,0.4565,football-data,understat
2022-03-06,serie-a,2021-2022,Venezia,venezia,Sassuolo,sassuolo,home,Venezia,Sassuolo,1,4,3.099,3.706,16,16,5,10,8,6,3.25,3.4,2.2,0.2913,0.4303,football-data,understat
2022-03-06,serie-a,2021-2022,Sassuolo,sassuolo,Venezia,venezia,away,Venezia,Sassuolo,4,1,3.706,3.099,16,16,10,5,6,8,3.25,3.4,2.2,0.4303,0.2913,football-data,understat
2022-03-07,epl,2021-2022,Tottenham,tottenham,Everton,everton,home,Tottenham,Everton,5,0,3.243,0.208,14,6,7,0,5,2,1.57,3.8,5.75,0.593,0.1619,football-data,understat
2022-03-07,epl,2021-2022,Everton,everton,Tottenham,tottenham,away,Tottenham,Everton,0,5,0.208,3.243,6,14,0,7,2,5,1.57,3.8,5.75,0.1619,0.593,football-data,understat
2022-03-07,la-liga,2021-2022,Ath Bilbao,ath bilbao,Levante,levante,home,Ath Bilbao,Levante,3,1,3.487,0.552,17,5,9,2,4,3,1.57,4,5.5,0.596,0.1701,football-data,understat
2022-03-07,la-liga,2021-2022,Levante,levante,Ath Bilbao,ath bilbao,away,Ath Bilbao,Levante,1,3,0.552,3.487,5,17,2,9,3,4,1.57,4,5.5,0.1701,0.596,football-data,understat
2022-03-10,epl,2021-2022,Leeds,leeds,Aston Villa,aston villa,home,Leeds,Aston Villa,0,3,0.194,1.273,4,15,1,9,3,5,2.7,3.5,2.5,0.3507,0.3788,football-data,understat
2022-03-10,epl,2021-2022,Aston Villa,aston villa,Leeds,leeds,away,Leeds,Aston Villa,3,0,1.273,0.194,15,4,9,1,5,3,2.7,3.5,2.5,0.3788,0.3507,football-data,understat
2022-03-10,epl,2021-2022,Norwich,norwich,Chelsea,chelsea,home,Norwich,Chelsea,1,3,0.966,2.131,9,15,3,7,3,8,11,4.75,1.3,0.0849,0.7185,football-data,understat
2022-03-10,epl,2021-2022,Chelsea,chelsea,Norwich,norwich,away,Norwich,Chelsea,3,1,2.131,0.966,15,9,7,3,8,3,11,4.75,1.3,0.7185,0.0849,football-data,understat
2022-03-10,epl,2021-2022,Southampton,southampton,Newcastle,newcastle,home,Southampton,Newcastle,1,2,1.798,0.812,14,8,5,4,12,5,2,3.75,3.5,0.4751,0.2715,football-data,understat
2022-03-10,epl,2021-2022,Newcastle,newcastle,Southampton,southampton,away,Southampton,Newcastle,2,1,0.812,1.798,8,14,4,5,5,12,2,3.75,3.5,0.2715,0.4751,football-data,understat
2022-03-10,epl,2021-2022,Wolves,wolves,Watford,watford,home,Wolves,Watford,4,0,1.55,0.499,10,9,5,0,5,2,1.75,3.6,4.5,0.5333,0.2074,football-data,understat
2022-03-10,epl,2021-2022,Watford,watford,Wolves,wolves,away,Wolves,Watford,0,4,0.499,1.55,9,10,0,5,2,5,1.75,3.6,4.5,0.2074,0.5333,football-data,understat
2022-03-11,la-liga,2021-2022,Ath Madrid,ath madrid,Cadiz,cadiz,home,Ath Madrid,Cadiz,2,1,0.66,0.817,6,14,5,3,0,4,1.36,4.6,9.5,0.695,0.0995,football-data,understat
2022-03-11,la-liga,2021-2022,Cadiz,cadiz,Ath Madrid,ath madrid,away,Ath Madrid,Cadiz,1,2,0.817,0.66,14,6,3,5,4,0,1.36,4.6,9.5,0.0995,0.695,football-data,understat
2022-03-11,ligue-1,2021-2022,Lille,lille,St Etienne,st etienne,home,Lille,St Etienne,0,0,1.248,0.487,10,11,2,3,2,3,1.66,3.75,5.5,0.5732,0.173,football-data,understat
2022-03-11,ligue-1,2021-2022,St Etienne,st etienne,Lille,lille,away,Lille,St Etienne,0,0,0.487,1.248,11,10,3,2,3,2,1.66,3.75,5.5,0.173,0.5732,football-data,understat
2022-03-12,bundesliga,2021-2022,Freiburg,freiburg,Wolfsburg,wolfsburg,home,Freiburg,Wolfsburg,3,2,1.542,0.909,16,11,8,5,7,5,2.1,3.5,3.4,0.4509,0.2785,football-data,understat
2022-03-12,bundesliga,2021-2022,Wolfsburg,wolfsburg,Freiburg,freiburg,away,Freiburg,Wolfsburg,2,3,0.909,1.542,11,16,5,8,5,7,2.1,3.5,3.4,0.2785,0.4509,football-data,understat
2022-03-12,bundesliga,2021-2022,Hoffenheim,hoffenheim,Bayern Munich,bayern munich,home,Hoffenheim,Bayern Munich,1,1,2.027,3.985,9,18,6,8,3,8,4.75,4.75,1.55,0.1975,0.6051,football-data,understat
2022-03-12,bundesliga,2021-2022,Bayern Munich,bayern munich,Hoffenheim,hoffenheim,away,Hoffenheim,Bayern Munich,1,1,3.985,2.027,18,9,8,6,8,3,4.75,4.75,1.55,0.6051,0.1975,football-data,understat
2022-03-12,bundesliga,2021-2022,M'gladbach,borussia monchengladbach,Hertha,hertha,home,M'gladbach,Hertha,2,0,1.756,0.443,12,12,5,3,3,6,1.57,4.33,5.25,0.6018,0.18,football-data,understat
2022-03-12,bundesliga,2021-2022,Hertha,hertha,M'gladbach,borussia monchengladbach,away,M'gladbach,Hertha,0,2,0.443,1.756,12,12,3,5,6,3,1.57,4.33,5.25,0.18,0.6018,football-data,understat
2022-03-12,bundesliga,2021-2022,Union Berlin,union berlin,Stuttgart,stuttgart,home,Union Berlin,Stuttgart,1,1,1.899,1.732,11,11,3,3,3,3,2.1,3.5,3.5,0.4545,0.2727,football-data,understat
2022-03-12,bundesliga,2021-2022,Stuttgart,stuttgart,Union Berlin,union berlin,away,Union Berlin,Stuttgart,1,1,1.732,1.899,11,11,3,3,3,3,2.1,3.5,3.5,0.2727,0.4545,football-data,understat
2022-03-12,epl,2021-2022,Brentford,brentford,Burnley,burnley,home,Brentford,Burnley,2,0,1.82,0.825,13,7,4,1,2,9,2.15,3.2,3.6,0.4407,0.2632,football-data,understat
2022-03-12,epl,2021-2022,Burnley,burnley,Brentford,brentford,away,Brentford,Burnley,0,2,0.825,1.82,7,13,1,4,9,2,2.15,3.2,3.6,0.2632,0.4407,football-data,understat
2022-03-12,epl,2021-2022,Brighton,brighton,Liverpool,liverpool,home,Brighton,Liverpool,0,2,0.629,2.483,8,18,3,9,7,6,6,4.33,1.5,0.1566,0.6264,football-data,understat
2022-03-12,epl,2021-2022,Liverpool,liverpool,Brighton,brighton,away,Brighton,Liverpool,2,0,2.483,0.629,18,8,9,3,6,7,6,4.33,1.5,0.6264,0.1566,football-data,understat
2022-03-12,epl,2021-2022,Man United,man united,Tottenham,tottenham,home,Man United,Tottenham,3,2,1.018,1.624,10,10,6,3,4,5,2.2,3.4,3.25,0.4303,0.2913,football-data,understat
