league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
la-liga,2025-2026,19/10/2025,Getafe,Real Madrid,0,1,7,23,1,10,1,4,27,11,4,1,2,0,A,0,0,D,8,4.33,1.42,7.75,4.5,1.43,1.95,1.9,1.83,2.03,7,4.5,1.45,7,4.5,1.46,1.98,1.88,1.78,2.1
la-liga,2025-2026,20/10/2025,Alaves,Valencia,0,0,13,5,3,2,7,0,13,20,1,2,0,0,D,0,0,D,2.25,3,3.6,2.25,3.1,3.4,2.5,1.53,1.93,1.93,2.15,3.1,3.7,2.2,3.1,3.5,2.3,1.62,1.83,2.03
la-liga,2025-2026,24/10/2025,Sociedad,Sevilla,2,1,5,6,3,1,1,9,19,14,1,3,0,0,H,2,1,H,1.95,3.5,3.8,2,3.4,3.75,1.98,1.88,2,1.85,1.91,3.5,3.9,2,3.4,3.75,2,1.85,1.95,1.9
la-liga,2025-2026,25/10/2025,Girona,Oviedo,3,3,8,10,6,5,11,4,13,16,4,3,0,0,D,0,1,A,1.8,3.5,4.75,1.85,3.5,4.33,2,1.8,2.03,1.78,1.73,3.6,5.25,1.78,3.5,4.75,2,1.85,1.98,1.88
la-liga,2025-2026,25/10/2025,Espanol,Elche,1,0,16,13,7,4,4,2,14,15,4,2,0,0,H,0,0,D,1.95,3.25,4.1,2,3.3,3.75,2.1,1.73,1.98,1.88,2,3.3,4,1.98,3.3,3.9,2.1,1.73,2,1.85
la-liga,2025-2026,25/10/2025,Ath Bilbao,Getafe,0,1,7,8,4,3,1,5,15,14,1,3,0,0,A,0,0,D,1.67,3.5,6,1.65,3.5,6,2.75,1.44,1.88,1.98,1.65,3.5,6,1.63,3.5,6.25,2.75,1.44,1.85,2
la-liga,2025-2026,25/10/2025,Valencia,Villarreal,0,2,15,12,3,5,7,5,13,14,2,4,0,0,A,0,1,A,3.1,3.6,2.2,3.1,3.5,2.2,1.8,2,1.93,1.93,3.6,3.6,2.05,3.5,3.5,2.05,1.85,2,1.8,2.05
la-liga,2025-2026,26/10/2025,Mallorca,Levante,1,1,20,13,4,5,5,4,8,13,3,2,0,0,D,0,1,A,2.1,3.3,3.6,2.15,3.3,3.5,2.1,1.73,2.08,1.73,1.95,3.4,3.9,1.95,3.4,4,2.03,1.83,1.98,1.88
la-liga,2025-2026,26/10/2025,Real Madrid,Barcelona,2,1,23,15,10,6,12,4,12,9,5,5,1,1,H,2,1,H,1.95,4.1,3.3,2.05,4.1,3.1,1.3,3.5,1.98,1.88,1.83,4.33,3.6,1.8,4.4,3.6,1.29,3.75,1.83,2.03
la-liga,2025-2026,26/10/2025,Osasuna,Celta,2,3,17,11,7,5,6,2,10,13,3,4,0,0,A,2,1,H,2.35,3.2,3.2,2.35,3.25,3.1,2.2,1.67,2.03,1.83,2.35,3.2,3.2,2.37,3.1,3.1,2.2,1.67,2.03,1.83
la-liga,2025-2026,26/10/2025,Vallecano,Alaves,1,0,15,12,5,2,7,5,13,11,1,3,0,0,H,0,0,D,2.1,3.1,3.9,2.05,3.2,3.9,2.63,1.5,1.8,2.05,2.25,3,3.6,2.2,3,3.7,2.63,1.5,1.93,1.93
la-liga,2025-2026,27/10/2025,Betis,Ath Madrid,0,2,17,9,5,4,2,5,9,18,2,1,0,0,A,0,2,A,3.1,3.6,2.2,3.1,3.5,2.2,1.8,2,1.95,1.9,3.25,3.5,2.15,3.2,3.4,2.2,1.88,1.98,2,1.85
la-liga,2025-2026,31/10/2025,Getafe,Girona,2,1,12,8,4,4,8,3,17,15,1,1,0,0,H,0,0,D,2.15,3,3.8,2.15,3,3.9,2.75,1.44,1.83,2.03,2.05,3,4,2.15,3,3.9,2.63,1.5,2.08,1.73
la-liga,2025-2026,01/11/2025,Villarreal,Vallecano,4,0,16,13,7,3,3,5,7,11,1,1,0,0,H,1,0,H,1.7,3.8,5,1.68,3.9,4.8,1.73,2.1,1.88,1.98,1.75,3.8,4.5,1.72,3.9,4.6,1.67,2.2,1.98,1.88
la-liga,2025-2026,01/11/2025,Ath Madrid,Sevilla,3,0,15,10,6,2,9,4,9,12,0,3,0,0,H,0,0,D,1.33,5,9,1.35,5.25,8.25,1.62,2.3,1.98,1.88,1.38,4.75,8,1.38,5,8,1.73,2.1,2.08,1.73
la-liga,2025-2026,01/11/2025,Sociedad,Ath Bilbao,3,2,9,11,5,4,6,2,20,8,2,3,0,0,H,1,1,D,2.7,3,2.8,2.7,3,2.75,2.5,1.53,1.88,1.98,2.7,2.9,2.88,2.7,2.87,2.95,2.63,1.5,1.88,1.98
la-liga,2025-2026,01/11/2025,Real Madrid,Valencia,4,0,21,4,11,1,7,1,14,7,1,1,0,0,H,3,0,H,1.17,8,15,1.18,7.75,14,1.36,3.2,2.03,1.83,1.14,8,17,1.14,9,17.5,1.3,3.5,2.03,1.78
la-liga,2025-2026,02/11/2025,Levante,Celta,1,2,9,20,3,6,4,4,10,12,2,3,1,0,A,0,1,A,2.88,3.4,2.45,2.8,3.4,2.45,1.8,2,2.1,1.78,3.1,3.4,2.35,3,3.3,2.35,1.83,2.03,1.83,2.03
la-liga,2025-2026,02/11/2025,Alaves,Espanol,2,1,13,18,4,2,1,6,14,12,4,2,1,0,H,2,0,H,2.38,3,3.3,2.35,3.1,3.2,2.63,1.5,2,1.85,2.4,3.1,3.2,2.4,3,3.1,2.3,1.62,2.05,1.8
la-liga,2025-2026,02/11/2025,Barcelona,Elche,3,1,17,9,5,3,6,3,12,16,0,1,0,0,H,2,1,H,1.22,6.25,12,1.23,6.75,12,1.36,3.2,2,1.85,1.18,7.5,13,1.21,7.25,12,1.29,3.75,1.88,1.98
la-liga,2025-2026,02/11/2025,Betis,Mallorca,3,0,15,14,8,1,4,5,9,8,0,3,0,0,H,3,0,H,1.57,4.2,5.25,1.63,4,5.25,1.88,1.98,2.03,1.83,1.55,4.2,5.5,1.55,4.2,5.75,1.73,2.1,1.93,1.93
la-liga,2025-2026,03/11/2025,Oviedo,Osasuna,0,0,8,11,2,5,4,2,17,17,3,1,0,0,D,0,0,D,3,3.1,2.5,2.95,3.1,2.55,2.38,1.57,2.1,1.78,3.2,3.1,2.4,3.1,3.1,2.45,2.2,1.67,1.8,2.05
la-liga,2025-2026,07/11/2025,Elche,Sociedad,1,1,12,13,3,5,1,3,14,15,1,3,0,0,D,0,0,D,2.7,3.2,2.7,2.65,3.2,2.7,2.2,1.67,1.93,1.93,3.1,3.1,2.45,2.95,3.1,2.5,2.2,1.67,1.78,2.1
la-liga,2025-2026,08/11/2025,Girona,Alaves,1,0,10,14,2,5,6,1,9,15,0,3,0,0,H,1,0,H,2.4,3.25,3,2.4,3.2,3,2.3,1.62,2.1,1.78,2.1,3.3,3.6,2.15,3.25,3.6,2.1,1.73,1.8,2.05
la-liga,2025-2026,08/11/2025,Sevilla,Osasuna,1,0,10,9,4,3,5,6,21,13,5,3,0,0,H,0,0,D,2.15,3.3,3.5,2.15,3.25,3.5,2.2,1.67,1.85,2,2.35,3.2,3.25,2.25,3.2,3.4,2.03,1.83,2,1.85
la-liga,2025-2026,08/11/2025,Ath Madrid,Levante,3,1,25,6,10,3,21,4,5,6,3,1,0,0,H,1,1,D,1.22,6.5,12,1.23,6.5,12,1.44,2.75,2.03,1.78,1.22,7,11,1.22,6.75,12.5,1.44,2.75,2.03,1.78
la-liga,2025-2026,08/11/2025,Espanol,Villarreal,0,2,14,9,3,3,4,2,9,9,0,2,0,0,A,0,1,A,2.8,3.5,2.38,2.8,3.6,2.37,1.73,2.1,1.78,2.1,2.8,3.4,2.5,2.8,3.4,2.45,1.93,1.93,2.03,1.83
la-liga,2025-2026,09/11/2025,Ath Bilbao,Oviedo,1,0,21,5,7,2,7,4,12,8,1,1,0,0,H,1,0,H,1.5,3.8,8,1.5,4.1,7,2.2,1.67,1.9,1.95,1.6,3.5,7,1.58,3.7,6.5,2.38,1.57,2.05,1.75
la-liga,2025-2026,09/11/2025,Vallecano,Real Madrid,0,0,13,21,2,5,5,8,17,7,3,2,0,0,D,0,0,D,5.25,5,1.5,5.75,4.6,1.51,1.57,2.38,1.75,2.05,5.25,4.75,1.53,5.5,4.75,1.52,1.5,2.63,2.03,1.83
la-liga,2025-2026,09/11/2025,Mallorca,Getafe,1,0,6,14,4,3,1,14,15,8,0,2,0,0,H,1,0,H,2.5,2.9,3.2,2.5,2.9,3.2,3.2,1.36,2.13,1.75,2.5,2.9,3.2,2.6,2.8,3.2,3.2,1.36,2.1,1.78
la-liga,2025-2026,09/11/2025,Valencia,Betis,1,1,17,9,4,2,7,2,13,10,3,3,0,0,D,0,0,D,3.3,3.4,2.2,3.1,3.4,2.25,1.88,1.98,1.95,1.9,3.6,3.4,2.1,3.3,3.4,2.15,1.95,1.9,2.05,1.8
la-liga,2025-2026,09/11/2025,Celta,Barcelona,2,4,5,21,3,9,2,5,13,10,1,5,0,1,A,2,3,A,4.5,4.2,1.65,4.5,4.33,1.65,1.44,2.75,1.75,2.05,4.1,4.33,1.73,4.1,4.2,1.73,1.36,3.2,1.93,1.93
la-liga,2025-2026,21/11/2025,Valencia,Levante,1,0,14,8,3,1,7,0,16,15,4,3,0,0,H,0,0,D,2,3.5,3.7,2.05,3.5,3.6,1.85,2,2,1.85,2.05,3.5,3.5,2.05,3.4,3.7,2.03,1.83,2,1.85
la-liga,2025-2026,22/11/2025,Alaves,Celta,0,1,5,7,2,4,4,2,21,15,2,2,0,0,A,0,0,D,2.6,3,2.9,2.55,3.1,2.9,2.3,1.62,1.8,2.05,2.7,3,2.88,2.6,3,2.9,2.38,1.57,1.88,1.98
la-liga,2025-2026,22/11/2025,Barcelona,Ath Bilbao,4,0,19,13,7,2,5,7,9,9,0,2,0,1,H,2,0,H,1.36,5.5,7,1.44,5,6.25,1.53,2.5,1.88,1.98,1.45,5,6.25,1.43,5,6.5,1.44,2.75,1.93,1.93
la-liga,2025-2026,22/11/2025,Osasuna,Sociedad,1,3,14,19,4,9,3,3,13,7,3,2,1,0,A,1,0,H,2.8,3.1,2.7,2.7,3.1,2.7,2.3,1.62,1.98,1.88,2.7,2.9,2.9,2.7,2.95,2.85,2.38,1.57,1.85,2
la-liga,2025-2026,22/11/2025,Villarreal,Mallorca,2,1,14,9,7,3,3,1,17,8,2,2,0,0,H,1,1,D,1.44,4.75,7,1.46,4.75,6.5,1.67,2.2,1.95,1.9,1.38,5,7.5,1.4,5,7.25,1.67,2.2,1.85,2
la-liga,2025-2026,23/11/2025,Oviedo,Vallecano,0,0,8,11,3,3,5,6,11,13,1,2,1,1,D,0,0,D,3.5,3.2,2.2,3.4,3.25,2.2,2.3,1.62,1.95,1.9,3.5,3.2,2.2,3.4,3.2,2.2,2.3,1.62,1.95,1.9
la-liga,2025-2026,23/11/2025,Betis,Girona,1,1,23,11,7,4,8,0,10,16,3,4,1,0,D,0,1,A,1.53,4.33,5.75,1.55,4.4,5.5,1.62,2.3,1.88,1.98,1.48,4.5,5.75,1.52,4.6,5.5,1.53,2.5,1.8,2.05
la-liga,2025-2026,23/11/2025,Getafe,Ath Madrid,0,1,9,13,1,6,6,7,9,17,2,3,0,0,A,0,0,D,5.25,3.5,1.73,5,3.4,1.77,2.63,1.5,1.88,1.98,4.75,3.4,1.83,5,3.25,1.82,2.75,1.44,2.03,1.83
la-liga,2025-2026,23/11/2025,Elche,Real Madrid,2,2,15,20,6,7,2,8,10,8,4,0,1,0,D,0,0,D,7,5.25,1.38,7.5,5.25,1.36,1.5,2.63,1.83,2.03,6.5,5.25,1.4,6.75,5.25,1.41,1.5,2.63,1.93,1.93
la-liga,2025-2026,24/11/2025,Espanol,Sevilla,2,1,8,22,5,6,4,13,18,7,4,1,0,0,H,0,0,D,2.05,3.3,3.8,2.05,3.4,3.5,2.1,1.73,2.05,1.8,1.8,3.7,4.33,1.85,3.6,4.1,1.88,1.98,1.8,2.05
la-liga,2025-2026,28/11/2025,Getafe,Elche,1,0,15,9,6,4,3,5,18,11,2,2,0,0,H,0,0,D,2.25,2.88,3.8,2.15,3,3.8,3,1.4,1.85,2,2.25,2.9,3.8,2.2,2.95,3.8,2.75,1.44,1.93,1.93
la-liga,2025-2026,29/11/2025,Mallorca,Osasuna,2,2,7,14,4,2,2,8,10,15,3,4,0,0,D,0,0,D,2.35,3,3.4,2.37,3,3.2,2.5,1.53,2,1.85,2.4,3.1,3.2,2.4,3,3.2,2.38,1.57,2.05,1.8
la-liga,2025-2026,29/11/2025,Barcelona,Alaves,3,1,18,9,6,2,5,4,10,17,2,3,0,0,H,2,1,H,1.2,7,13,1.2,7.5,12,1.36,3.2,1.88,1.98,1.25,6.5,10,1.27,6.25,9.5,1.4,3,1.93,1.93
la-liga,2025-2026,29/11/2025,Levante,Ath Bilbao,0,2,11,14,4,4,4,2,11,19,3,2,0,0,A,0,2,A,3.5,3.3,2.15,3.4,3.4,2.15,2.1,1.73,1.98,1.88,3.9,3.5,2,3.6,3.3,2.05,2,1.8,1.85,2
la-liga,2025-2026,29/11/2025,Ath Madrid,Oviedo,2,0,14,12,8,1,7,2,5,8,0,1,0,0,H,2,0,H,1.2,6.25,17,1.22,6.25,14,1.67,2.2,1.83,2.03,1.25,6,12,1.24,6,12,1.62,2.3,1.95,1.9
la-liga,2025-2026,30/11/2025,Sociedad,Villarreal,2,3,18,10,7,5,8,2,15,18,3,7,0,0,A,0,1,A,2.8,3.4,2.45,2.8,3.4,2.45,1.88,1.98,2.05,1.8,2.8,3.4,2.45,2.7,3.3,2.6,1.83,2.03,2.05,1.8
la-liga,2025-2026,30/11/2025,Sevilla,Betis,0,2,9,9,3,4,6,4,14,22,2,3,1,0,A,0,0,D,3,3.3,2.38,2.9,3.4,2.37,1.91,1.91,1.8,2.05,2.63,3.25,2.7,2.75,3.25,2.6,2,1.8,1.93,1.93
la-liga,2025-2026,30/11/2025,Celta,Espanol,0,1,11,9,4,2,4,3,12,15,1,2,0,0,A,0,0,D,2.05,3.5,3.5,2,3.4,3.8,1.8,2,2.05,1.75,1.85,3.5,4.33,1.9,3.4,4.2,1.8,2,1.9,1.95
la-liga,2025-2026,30/11/2025,Girona,Real Madrid,1,1,10,25,4,4,2,5,9,13,3,0,0,0,D,1,0,H,6.5,5.25,1.4,6.5,5.25,1.41,1.4,3,1.98,1.88,7,5.5,1.38,6.75,5.25,1.39,1.36,3.2,1.88,1.98
la-liga,2025-2026,01/12/2025,Vallecano,Valencia,1,1,19,10,7,2,10,5,11,9,1,1,0,0,D,1,0,H,1.95,3.4,4.1,1.95,3.4,4,2.1,1.73,1.98,1.88,2,3.3,3.9,2.05,3.2,3.9,2.2,1.67,2.03,1.83
la-liga,2025-2026,02/12/2025,Barcelona,Ath Madrid,3,1,19,7,6,2,5,4,12,9,1,1,0,0,H,1,1,D,1.73,4.2,4.1,1.75,4.2,4,1.4,3,1.93,1.93,1.67,4.33,4.33,1.71,4.2,4.33,1.4,3,1.85,2
la-liga,2025-2026,03/12/2025,Ath Bilbao,Real Madrid,0,3,9,13,4,8,5,7,15,4,2,0,0,0,A,0,2,A,4.1,3.9,1.8,4.2,3.8,1.8,1.73,2.1,1.78,2.03,4,3.75,1.85,4.2,3.6,1.83,1.93,1.93,2.03,1.83
la-liga,2025-2026,05/12/2025,Oviedo,Mallorca,0,0,15,13,3,6,8,5,14,12,2,1,2,0,D,0,0,D,2.55,3,3,2.55,3,2.95,2.5,1.53,1.75,2.13,2.55,2.9,3,2.55,3,2.95,2.63,1.5,1.78,2.1
la-liga,2025-2026,06/12/2025,Villarreal,Getafe,2,0,10,6,5,0,5,3,19,15,2,4,0,1,H,1,0,H,1.62,3.8,5.75,1.62,3.75,5.75,2.1,1.73,2.08,1.73,1.62,3.75,5.75,1.63,3.7,5.75,2.2,1.67,1.8,2.05
la-liga,2025-2026,06/12/2025,Alaves,Sociedad,1,0,14,10,3,1,5,8,20,16,2,2,0,0,H,1,0,H,2.8,2.9,2.8,2.75,3,2.7,2.63,1.5,1.93,1.93,2.75,2.88,2.9,2.75,2.95,2.8,2.75,1.44,1.85,2
la-liga,2025-2026,06/12/2025,Betis,Barcelona,3,5,17,16,5,8,7,7,14,9,5,2,0,0,A,1,4,A,4,4.5,1.73,4,4.33,1.75,1.36,3.2,1.93,1.93,3.75,4,1.85,3.6,4.2,1.87,1.36,3.2,1.98,1.88
la-liga,2025-2026,06/12/2025,Ath Bilbao,Ath Madrid,1,0,14,7,3,3,5,6,9,12,3,2,0,0,H,0,0,D,3.25,3.25,2.25,3.4,3.3,2.2,2.2,1.67,1.9,1.95,2.8,3.2,2.55,2.9,3.2,2.45,2.1,1.73,2.05,1.8
la-liga,2025-2026,07/12/2025,Elche,Girona,3,0,11,8,6,4,2,2,18,13,0,3,0,0,H,1,0,H,2.15,3.3,3.5,2.15,3.5,3.25,1.88,1.98,1.85,2,2.05,3.25,3.9,2.15,3.3,3.5,2,1.8,1.73,2.08
la-liga,2025-2026,07/12/2025,Valencia,Sevilla,1,1,11,4,3,1,2,2,12,18,3,6,0,0,D,0,0,D,2.15,3.4,3.4,2.15,3.4,3.4,2.1,1.73,1.85,2,1.95,3.4,3.9,2,3.3,3.9,2.1,1.73,2,1.85
la-liga,2025-2026,07/12/2025,Espanol,Vallecano,1,0,9,6,2,2,6,2,19,22,4,8,1,1,H,1,0,H,2.25,3.4,3.2,2.3,3.2,3.2,2.2,1.67,1.98,1.88,2.45,3.2,3,2.37,3.1,3.1,2.3,1.62,2.1,1.78
la-liga,2025-2026,07/12/2025,Real Madrid,Celta,0,2,23,7,7,5,8,1,6,12,6,1,3,0,A,0,0,D,1.3,5.5,9.5,1.31,5.75,8.75,1.36,3.2,2,1.85,1.25,6.5,9.5,1.28,6,9.5,1.4,3,1.98,1.88
la-liga,2025-2026,08/12/2025,Osasuna,Levante,2,0,14,11,6,5,3,3,15,7,2,2,0,0,H,2,0,H,1.73,3.8,4.5,1.77,3.6,4.6,1.91,1.91,1.95,1.9,1.67,3.9,5,1.71,3.7,4.8,1.83,2.03,1.88,1.98
la-liga,2025-2026,12/12/2025,Sociedad,Girona,1,2,9,14,4,3,4,3,20,5,1,2,0,0,A,1,0,H,1.75,3.9,4.5,1.75,3.75,4.5,1.98,1.88,1.98,1.88,1.8,3.7,4.33,1.75,3.75,4.5,1.98,1.88,1.8,2.05
la-liga,2025-2026,13/12/2025,Ath Madrid,Valencia,2,1,10,13,6,2,5,7,13,11,3,1,0,0,H,1,0,H,1.3,5,11,1.31,5.5,9.75,1.73,2.1,1.93,1.93,1.3,5.5,10,1.31,5.5,9,1.57,2.38,1.95,1.9
la-liga,2025-2026,13/12/2025,Mallorca,Elche,3,1,15,9,8,0,1,1,13,13,3,0,0,0,H,1,1,D,2.45,3.1,3.1,2.45,3.1,3,2.38,1.57,2.1,1.78,2.5,2.9,3.2,2.45,2.95,3.1,2.5,1.53,2.1,1.78
la-liga,2025-2026,13/12/2025,Barcelona,Osasuna,2,0,24,3,7,2,14,1,5,8,0,3,0,0,H,0,0,D,1.2,7,12,1.2,7.75,11.5,1.25,4,2.03,1.78,1.2,7,13,1.2,7.75,12,1.3,3.5,1.83,2.03
la-liga,2025-2026,13/12/2025,Getafe,Espanol,0,1,11,6,1,4,6,4,18,17,5,1,0,0,A,0,0,D,2.5,2.8,3.25,2.5,2.9,3.1,3.2,1.36,2.13,1.75,2.6,2.88,3.2,2.6,2.7,3.25,3.5,1.3,1.75,2.13
la-liga,2025-2026,14/12/2025,Sevilla,Oviedo,4,0,13,5,7,1,5,3,11,12,1,2,0,1,H,2,0,H,1.91,3.4,4.2,1.93,3.4,4.1,2.2,1.67,1.93,1.93,2.1,3.2,3.75,2.05,3.1,3.9,2.38,1.57,1.8,2.05
la-liga,2025-2026,14/12/2025,Celta,Ath Bilbao,2,0,5,14,2,2,1,4,11,13,3,2,0,0,H,0,0,D,2.63,3.25,2.75,2.6,3.2,2.75,2.1,1.73,1.9,1.95,2.88,3.2,2.55,2.75,3.1,2.7,2.2,1.67,2.05,1.8
la-liga,2025-2026,14/12/2025,Alaves,Real Madrid,1,2,6,13,2,6,5,7,12,13,3,1,0,0,A,0,1,A,5.5,4,1.6,5.25,4,1.62,1.73,2.1,1.8,2.05,5.75,4,1.57,5.5,4,1.6,1.73,2.1,1.88,1.98
la-liga,2025-2026,15/12/2025,Vallecano,Betis,0,0,23,13,7,6,8,3,10,7,4,1,0,0,D,0,0,D,2.55,3.4,2.75,2.55,3.4,2.7,1.95,1.9,1.88,1.98,2.55,3.2,2.9,2.55,3.1,2.9,2.2,1.67,1.8,2.05
la-liga,2025-2026,19/12/2025,Valencia,Mallorca,1,1,17,4,2,2,12,3,10,12,2,3,0,0,D,0,1,A,1.9,3,4,1.98,3.2,4.1,2.38,1.57,2,1.85,2.05,3.2,3.8,2.05,3.2,3.9,2.38,1.57,2.1,1.78
la-liga,2025-2026,20/12/2025,Oviedo,Celta,0,0,10,6,3,2,4,3,14,7,2,1,0,0,D,0,0,D,3.6,3.4,2.05,3.6,3.3,2.1,2.2,1.67,1.8,2.05,3.4,3.2,2.2,3.4,3.2,2.2,2.5,1.53,1.95,1.9
la-liga,2025-2026,20/12/2025,Levante,Sociedad,1,1,13,18,3,6,7,10,16,13,6,2,0,0,D,0,1,A,3.4,3.4,2.15,3.2,3.4,2.2,1.93,1.93,2,1.85,3,3.3,2.38,2.9,3.3,2.4,2,1.8,1.8,2.05
la-liga,2025-2026,20/12/2025,Osasuna,Alaves,3,0,16,7,7,3,9,0,16,11,2,2,0,0,H,0,0,D,2.2,3,3.7,2.2,3,3.6,2.63,1.5,1.88,1.98,2.2,2.88,4,2.2,2.9,3.8,3.2,1.36,1.85,2
la-liga,2025-2026,20/12/2025,Real Madrid,Sevilla,2,0,18,14,8,5,6,5,13,19,2,5,0,1,H,1,0,H,1.2,7,12,1.24,6.5,11,1.36,3.2,1.98,1.88,1.2,7.5,13,1.21,7.5,11.5,1.4,3,1.9,1.95
la-liga,2025-2026,21/12/2025,Girona,Ath Madrid,0,3,9,14,2,6,3,4,7,14,2,0,0,0,A,0,2,A,5,4,1.67,4.5,4.1,1.7,1.73,2.1,1.98,1.88,5,3.8,1.7,4.6,3.8,1.73,1.85,2,1.93,1.93
la-liga,2025-2026,21/12/2025,Villarreal,Barcelona,0,2,14,19,5,5,5,10,10,8,1,1,1,0,A,0,1,A,3.4,4.75,1.83,3.3,4.6,1.85,1.29,3.75,1.8,2,3.8,4.33,1.73,3.75,4.4,1.78,1.36,3.2,1.9,1.95
la-liga,2025-2026,21/12/2025,Elche,Vallecano,4,0,18,18,6,8,4,5,15,11,2,3,0,0,H,1,0,H,2.4,3.1,3.2,2.45,3.1,3,2.38,1.57,2.05,1.8,2.5,2.9,3.2,2.45,2.95,3.2,2.63,1.5,2.13,1.75
la-liga,2025-2026,21/12/2025,Betis,Getafe,4,0,19,15,8,3,7,5,13,12,0,1,0,0,H,1,0,H,1.7,3.5,5.5,1.72,3.5,5.25,2.38,1.57,1.93,1.93,1.73,3.3,5.5,1.73,3.3,5.5,2.63,1.5,2.03,1.83
la-liga,2025-2026,22/12/2025,Ath Bilbao,Espanol,1,2,17,10,7,5,8,4,10,9,5,2,0,0,A,1,1,D,1.75,3.6,5,1.75,3.6,4.8,2.3,1.62,2.03,1.83,1.85,3.3,4.75,1.85,3.25,4.75,2.3,1.62,1.88,1.98
la-liga,2025-2026,02/01/2026,Vallecano,Getafe,1,1,13,12,4,4,3,2,13,10,3,4,0,0,D,1,0,H,2.05,2.9,4.5,2.05,2.87,4.4,3.4,1.33,2.05,1.8,2.05,2.88,4.5,2.05,2.85,4.5,3.4,1.33,2.1,1.78
la-liga,2025-2026,03/01/2026,Celta,Valencia,4,1,12,16,6,5,2,4,10,9,1,3,0,0,H,1,0,H,2,3.3,4,2,3.3,3.9,2.1,1.73,2,1.85,2,3.25,3.9,1.98,3.3,4,2.2,1.67,2.03,1.83
la-liga,2025-2026,03/01/2026,Osasuna,Ath Bilbao,1,1,11,16,4,6,1,9,12,19,3,3,0,0,D,1,0,H,3,2.9,2.63,3,3,2.5,2.38,1.57,2.05,1.8,3.1,2.88,2.6,2.9,3,2.6,2.63,1.5,2.13,1.75
la-liga,2025-2026,03/01/2026,Elche,Villarreal,1,3,15,12,2,4,6,2,8,11,3,3,0,0,A,1,2,A,3.2,3.5,2.2,3.2,3.5,2.15,1.8,2,1.93,1.93,3.1,3.4,2.25,3,3.5,2.25,1.73,2.1,1.9,1.95
la-liga,2025-2026,03/01/2026,Espanol,Barcelona,0,2,14,15,7,6,5,7,10,14,1,0,0,0,A,0,0,D,5.25,4.75,1.5,,,,1.4,3,1.78,2.03,5.75,4.5,1.5,,,,1.5,2.63,1.75,2.05
la-liga,2025-2026,04/01/2026,Sevilla,Levante,0,3,15,6,7,4,5,1,16,10,3,4,0,0,A,0,1,A,1.75,3.6,4.75,1.83,3.5,4.5,1.91,1.91,2.03,1.83,1.73,3.8,4.5,1.77,3.75,4.4,1.8,2,1.98,1.88
la-liga,2025-2026,04/01/2026,Real Madrid,Betis,5,1,19,13,9,5,5,8,10,12,1,1,0,0,H,1,0,H,1.45,4.75,6.25,1.49,4.75,6,1.44,2.75,2,1.85,1.5,4.6,6,1.5,4.75,5.75,1.57,2.38,1.83,2.03
la-liga,2025-2026,04/01/2026,Alaves,Oviedo,1,1,18,18,7,6,6,7,11,20,3,3,1,1,D,0,0,D,1.9,3,5.25,1.87,3.1,5,3,1.4,1.88,1.98,2,2.8,5.25,1.95,2.87,5,3.4,1.33,2,1.85
la-liga,2025-2026,04/01/2026,Mallorca,Girona,1,2,9,9,2,4,3,6,10,14,2,1,0,0,A,0,1,A,2.25,3.2,3.4,2.35,3,3.3,2.2,1.67,1.93,1.93,2.3,3.1,3.4,2.25,3.1,3.4,2.3,1.62,1.95,1.9
la-liga,2025-2026,04/01/2026,Sociedad,Ath Madrid,1,1,18,10,8,2,6,6,11,13,3,2,0,0,D,0,0,D,3.9,3.6,1.91,3.9,3.5,1.93,2,1.8,1.93,1.93,3.6,3.8,1.91,3.75,3.6,1.93,1.73,2.1,1.9,1.95
la-liga,2025-2026,09/01/2026,Getafe,Sociedad,1,2,6,12,3,5,2,4,17,17,2,1,0,0,A,0,1,A,3.3,2.9,2.45,3.4,2.8,2.45,3.2,1.36,1.8,2.05,3.5,3,2.3,3.4,2.85,2.4,3,1.4,1.88,1.98
la-liga,2025-2026,10/01/2026,Oviedo,Betis,1,1,13,15,3,6,5,2,15,8,3,1,0,0,D,0,0,D,4.2,3.5,1.91,4,3.4,1.93,2.1,1.73,1.93,1.93,3.8,3.4,1.95,3.75,3.3,2.05,2,1.8,1.88,1.98
la-liga,2025-2026,10/01/2026,Villarreal,Alaves,3,1,11,16,4,5,1,6,10,14,0,2,0,0,H,0,0,D,1.45,4.33,7,1.49,4.33,6.75,1.88,1.98,1.75,2.05,1.45,4.5,7,1.49,4.4,6.5,2,1.8,2.08,1.73
la-liga,2025-2026,10/01/2026,Girona,Osasuna,1,0,8,13,4,1,2,1,14,13,2,6,1,0,H,1,0,H,2.35,3.25,3.1,2.37,3.2,3.1,2.1,1.73,2.03,1.83,2.5,3.2,2.9,2.45,3.1,3,2.2,1.67,1.78,2.1
la-liga,2025-2026,10/01/2026,Valencia,Elche,1,1,16,5,4,1,8,6,14,14,2,3,0,0,D,0,0,D,2.2,3.2,3.5,2.2,3.2,3.4,2.1,1.73,1.88,1.98,2,3.2,4.1,2.1,3.2,3.8,2.3,1.62,2,1.85
